date,close,open,high,low,volume,symbol
2008-08-27,1450.0,1500.0,1500.0,1450.0,820,CHCL
2008-08-27,3140.0,3110.0,3160.0,3110.0,738,EBL
2008-08-27,1050.0,1053.0,1053.0,1050.0,720,LICN
2008-08-27,454.0,454.0,454.0,454.0,15,CIT
2008-08-27,1020.0,1030.0,1030.0,1020.0,1671,KBL
2008-08-27,5650.0,5750.0,5755.0,5590.0,1354,NABIL
2008-08-27,2100.0,2100.0,2100.0,2100.0,52,NIMB
2008-08-27,945.0,927.0,945.0,925.0,1700,NMB
2008-08-27,196.0,191.0,199.0,191.0,4900,NHPC
2008-08-27,133.0,125.0,133.0,125.0,720,IGI
2008-08-27,7900.0,7950.0,7950.0,7850.0,705,SCB
2008-08-27,650.0,650.0,650.0,650.0,500,GFCL
2008-08-27,1400.0,1400.0,1400.0,1400.0,150,SANIMA
2008-08-27,1140.0,1130.0,1150.0,1086.0,2814,LSL
2008-08-27,1241.0,1250.0,1250.0,1227.0,448,SBL
2008-08-27,875.0,865.0,875.0,865.0,240,ICFC
2008-08-27,1137.0,1030.0,1137.0,1030.0,18640,NTC
2008-08-27,2400.0,2450.0,2450.0,2380.0,2098,HBL
2008-08-27,1555.0,1550.0,1555.0,1520.0,5232,NICA
2008-08-27,532.0,522.0,532.0,522.0,330,SIFC
2008-08-27,1591.0,1630.0,1630.0,1591.0,902,SBI
2008-08-27,170.0,167.0,173.0,167.0,910,OHL
2008-08-27,830.0,829.0,845.0,829.0,1067,MBL
