date,close,open,high,low,volume,symbol
2011-09-20,112.0,115.0,115.0,112.0,390,SJLIC
2011-09-20,341.0,329.0,341.0,329.0,220,AHPC
2011-09-20,770.0,770.0,770.0,770.0,500,CHCL
2011-09-20,888.0,874.0,888.0,874.0,59,EBL
2011-09-20,345.0,351.0,351.0,345.0,101,SALICO
2011-09-20,118.0,119.0,120.0,118.0,571,ADBL
2011-09-20,214.0,216.0,216.0,210.0,1649,KBL
2011-09-20,940.0,925.0,940.0,907.0,215,NABIL
2011-09-20,475.0,475.0,475.0,463.0,2361,NIMB
2011-09-20,170.0,168.0,172.0,168.0,541,NMB
2011-09-20,163.0,163.0,163.0,163.0,30,NFS
2011-09-20,178.0,179.0,179.0,178.0,230,CZBIL
2011-09-20,54.0,54.0,54.0,54.0,27235,NHPC
2011-09-20,170.0,172.0,173.0,170.0,245,GBIME
2011-09-20,220.0,224.0,224.0,220.0,408,JFL
2011-09-20,1392.0,1370.0,1392.0,1360.0,217,SCB
2011-09-20,140.0,137.0,143.0,137.0,1500,GBBL
2011-09-20,268.0,268.0,268.0,250.0,4528,LSL
2011-09-20,224.0,221.0,225.0,221.0,1224,SBL
2011-09-20,330.0,318.0,330.0,318.0,729,NLICL
2011-09-20,193.0,197.0,199.0,193.0,2659,PCBL
2011-09-20,402.0,400.0,402.0,400.0,2550,NTC
2011-09-20,183.0,180.0,183.0,180.0,3346,SHL
2011-09-20,520.0,514.0,520.0,514.0,252,HBL
2011-09-20,505.0,486.0,510.0,486.0,370,NMLBBL
2011-09-20,456.0,455.0,465.0,450.0,5236,NICA
2011-09-20,100.0,100.0,100.0,100.0,20,MDB
2011-09-20,92.0,91.0,92.0,90.0,7910,JBBL
2011-09-20,460.0,454.0,460.0,445.0,818,SBI
2011-09-20,144.0,143.0,146.0,143.0,90,ALICL
2011-09-20,195.0,195.0,195.0,195.0,96,SWBBL
2011-09-20,113.0,106.0,113.0,106.0,707,MBL
2011-09-20,252.0,255.0,255.0,252.0,311,DDBL
