date,close,open,high,low,volume,symbol
2017-10-29,366.0,366.0,375.0,361.0,4050,HPPL
2017-10-29,1617.0,1640.0,1640.0,1616.0,242,SPIL
2017-10-29,950.0,950.0,950.0,935.0,5445,NIL
2017-10-29,1021.0,1021.0,1035.0,1021.0,1004,SJLIC
2017-10-29,181.0,186.0,186.0,181.0,10439,HIDCL
2017-10-29,214.0,215.0,215.0,212.0,587,AHPC
2017-10-29,244.0,244.0,244.0,244.0,10,NGPL
2017-10-29,374.0,382.0,382.0,372.0,12083,PRVU
2017-10-29,748.0,755.0,756.0,742.0,16281,CHCL
2017-10-29,1206.0,1245.0,1245.0,1190.0,5153,EBL
2017-10-29,1660.0,1680.0,1680.0,1660.0,255,SALICO
2017-10-29,2096.0,2055.0,2096.0,2050.0,792,LICN
2017-10-29,3690.0,3730.0,3734.0,3685.0,1077,CIT
2017-10-29,138.0,132.0,138.0,132.0,3030,SFCL
2017-10-29,442.0,441.0,447.0,440.0,7203,ADBL
2017-10-29,310.0,310.0,312.0,308.0,14297,KBL
2017-10-29,540.0,550.0,555.0,537.0,1792,API
2017-10-29,157.0,157.0,160.0,153.0,7968,RIDI
2017-10-29,254.0,256.0,256.0,254.0,835,UMHL
2017-10-29,159.0,164.0,165.0,159.0,342,SPDL
2017-10-29,228.0,228.0,228.0,224.0,1184,PFL
2017-10-29,240.0,245.0,245.0,240.0,2250,PROFL
2017-10-29,1230.0,1240.0,1240.0,1225.0,2416,NABIL
2017-10-29,636.0,635.0,645.0,635.0,8454,NIMB
2017-10-29,1990.0,2003.0,2003.0,1950.0,271,SWMF
2017-10-29,485.0,484.0,486.0,480.0,14379,NMB
2017-10-29,335.0,335.0,346.0,333.0,1668,AKPL
2017-10-29,203.0,188.0,203.0,188.0,4122,MPFL
2017-10-29,167.0,170.0,170.0,167.0,184,KKHC
2017-10-29,837.0,845.0,845.0,824.0,2978,FMDBL
2017-10-29,1933.0,1936.0,1945.0,1930.0,525,SICL
2017-10-29,300.0,303.0,303.0,299.0,12661,CZBIL
2017-10-29,621.0,628.0,629.0,620.0,28965,BPCL
2017-10-29,185.0,185.0,185.0,183.0,413,SAPDBL
2017-10-29,213.0,211.0,213.0,208.0,11218,LBBL
2017-10-29,128.0,125.0,129.0,125.0,19450,NHPC
2017-10-29,340.0,346.0,346.0,338.0,8023,GBIME
2017-10-29,210.0,214.0,214.0,210.0,50,BARUN
2017-10-29,146.0,148.0,149.0,146.0,7757,MFIL
2017-10-29,265.0,265.0,265.0,262.0,1943,JFL
2017-10-29,1139.0,1115.0,1139.0,1106.0,2910,IGI
2017-10-29,1567.0,1550.0,1575.0,1550.0,1728,NLG
2017-10-29,2130.0,2120.0,2135.0,2115.0,4146,SCB
2017-10-29,252.0,253.0,255.0,252.0,5430,GBBL
2017-10-29,224.0,223.0,227.0,223.0,4374,MLBL
2017-10-29,935.0,936.0,938.0,932.0,1994,PRIN
2017-10-29,1255.0,1270.0,1270.0,1231.0,502,RSDC
2017-10-29,185.0,185.0,185.0,185.0,50,GFCL
2017-10-29,1200.0,1200.0,1200.0,1200.0,20,HDL
2017-10-29,343.0,345.0,348.0,343.0,9374,NBL
2017-10-29,510.0,510.0,510.0,505.0,3325,SHPC
2017-10-29,1958.0,1972.0,1972.0,1958.0,7303,NLIC
2017-10-29,2641.0,2690.0,2690.0,2641.0,403,NMBMF
2017-10-29,3535.0,3541.0,3550.0,3511.0,1122,FOWAD
2017-10-29,345.0,350.0,350.0,345.0,14343,SANIMA
2017-10-29,318.0,326.0,326.0,318.0,4446,LSL
2017-10-29,410.0,413.0,413.0,409.0,9132,SBL
2017-10-29,1824.0,1806.0,1824.0,1800.0,150,NLICL
2017-10-29,210.0,208.0,210.0,208.0,395,RLFL
2017-10-29,444.0,451.0,451.0,442.0,9244,PCBL
2017-10-29,231.0,234.0,234.0,231.0,210,ICFC
2017-10-29,840.0,831.0,843.0,826.0,36075,NTC
2017-10-29,359.0,364.0,364.0,357.0,16802,SHL
2017-10-29,192.0,197.0,197.0,192.0,3232,CFCL
2017-10-29,1873.0,1890.0,1900.0,1873.0,183,KMCDB
2017-10-29,199.0,197.0,199.0,197.0,20,CHL
2017-10-29,865.0,862.0,867.0,857.0,2612,HBL
2017-10-29,1140.0,1140.0,1145.0,1140.0,298,NMLBBL
2017-10-29,407.0,415.0,415.0,405.0,7810,SHINE
2017-10-29,139.0,143.0,143.0,139.0,1780,BFC
2017-10-29,358.0,360.0,363.0,357.0,11839,NICA
2017-10-29,517.0,515.0,517.0,515.0,123,MDB
2017-10-29,608.0,600.0,615.0,588.0,13264,MNBBL
2017-10-29,186.0,185.0,188.0,183.0,4960,JBBL
2017-10-29,211.0,215.0,215.0,211.0,4124,KSBBL
2017-10-29,800.0,794.0,800.0,785.0,7009,SBI
2017-10-29,492.0,492.0,492.0,487.0,2317,EDBL
2017-10-29,1758.0,1758.0,1758.0,1758.0,10,MSLB
2017-10-29,1870.0,1888.0,1888.0,1870.0,680,SLBBL
2017-10-29,1951.0,1990.0,1990.0,1951.0,30,GILB
2017-10-29,1200.0,1190.0,1200.0,1190.0,77,MLBBL
2017-10-29,714.0,752.0,752.0,708.0,3369,GBLBS
2017-10-29,714.0,739.0,740.0,700.0,1509,OHL
2017-10-29,1146.0,1160.0,1170.0,1146.0,1947,CBBL
2017-10-29,1492.0,1520.0,1520.0,1490.0,1720,ALICL
2017-10-29,16550.0,16550.0,16550.0,16550.0,85,RBCL
2017-10-29,1580.0,1600.0,1600.0,1580.0,258,SWBBL
2017-10-29,540.0,540.0,545.0,540.0,540,GRDBL
2017-10-29,378.0,373.0,380.0,373.0,1450,SADBL
2017-10-29,1625.0,1683.0,1683.0,1595.0,567,MERO
