date,close,open,high,low,volume,symbol
2025-09-23,302.6,300.0,303.0,297.0,16749,DHPL
2025-09-23,1195.0,1210.3,1210.3,1195.0,425,ICFCD83
2025-09-23,199.2,187.3,199.2,186.0,283089,BHL
2025-09-23,470.0,465.0,477.0,465.0,28197,GCIL
2025-09-23,1162.0,1126.0,1162.0,1126.0,425,CBLD88
2025-09-23,502.2,500.0,504.0,490.0,41646,CHCL
2025-09-23,433.0,420.0,437.0,420.0,28131,GBBL
2025-09-23,1002.4,1002.4,1002.4,1002.4,25,EBLEB89
2025-09-23,1130.0,1100.0,1130.0,1100.0,203,NABILD87
2025-09-23,200.1,198.0,201.0,198.0,81110,HBL
2025-09-23,1420.1,1391.0,1430.0,1390.0,7808,JBLB
2025-09-23,800.0,785.0,810.0,785.0,3135,NADEP
2025-09-23,1012.1,1009.1,1012.2,1009.1,185,EBLD91
2025-09-23,250.0,254.0,254.0,249.0,69198,NBL
2025-09-23,9.19,9.17,9.25,9.16,36871,NBF3
2025-09-23,355.0,358.0,360.0,355.0,1974,HEIP
2025-09-23,2114.0,1941.0,2130.0,1941.0,13108,CORBL
2025-09-23,712.0,705.0,719.0,701.1,48599,EBL
2025-09-23,537.0,528.0,537.0,521.0,16173,HEI
2025-09-23,998.0,962.0,1000.0,961.1,1483,ENL
2025-09-23,2228.0,2032.0,2228.0,2026.0,2129,MLBSL
2025-09-23,1123.7,1123.7,1123.7,1123.7,25,CIZBD90
2025-09-23,394.9,381.0,398.0,381.0,33879,HLI
2025-09-23,1080.0,1080.0,1080.0,1080.0,25,BOKD86
2025-09-23,1542.3,1540.0,1572.0,1510.1,811,MLBS
2025-09-23,610.0,581.7,627.3,559.1,11825,MMKJL
2025-09-23,1076.0,1065.0,1076.0,1065.0,90,GBBD85
2025-09-23,701.0,703.0,719.9,700.0,2541,NMBMF
2025-09-23,1200.0,1200.0,1200.0,1200.0,492,GWFD83
2025-09-23,457.0,455.9,464.0,448.0,156834,MNBBL
2025-09-23,8.62,8.56,8.87,8.45,111704,MMF1
2025-09-23,742.0,729.0,743.0,703.0,35275,NLG
2025-09-23,1294.5,1300.0,1315.0,1290.5,2840,NMFBS
2025-09-23,205.0,208.5,208.5,204.0,93226,NIMB
2025-09-23,1201.0,1193.0,1263.0,1193.0,18462,ILBS
2025-09-23,778.0,752.0,785.0,752.0,31399,NLIC
2025-09-23,615.7,600.0,627.0,590.0,20014,SANVI
2025-09-23,1455.0,1411.5,1467.0,1386.0,2821,MSLB
2025-09-23,572.8,531.2,572.8,531.2,2710,HIMSTAR
2025-09-23,525.5,518.0,529.9,516.3,177111,KSBBL
2025-09-23,602.8,570.0,607.0,570.0,4920,MAKAR
2025-09-23,1075.0,1075.0,1075.0,1075.0,95,NBLD85
2025-09-23,10.1,10.1,10.1,10.1,3100,NMB50
2025-09-23,911.2,920.0,931.0,909.0,4874,MSHL
2025-09-23,812.7,724.1,812.7,724.0,79324,NABBC
2025-09-23,1080.0,1080.0,1080.0,1080.0,50,NICD83/84
2025-09-23,834.0,825.0,839.9,818.5,2377,MANDU
2025-09-23,9.1,8.9,9.2,8.9,7450,MNMF1
2025-09-23,390.0,390.0,393.9,383.1,64170,MLBL
2025-09-23,675.0,667.0,675.0,660.0,14791,ICFC
2025-09-23,574.8,571.9,579.0,565.2,12255,MPFL
2025-09-23,523.5,516.9,525.0,513.0,55296,NABIL
2025-09-23,1160.0,1160.0,1160.0,1160.0,130,NIMBD90
2025-09-23,478.0,481.0,485.0,475.0,13364,ALICL
2025-09-23,9.64,9.64,9.64,9.64,32500,SFMF
2025-09-23,317.0,317.0,321.0,312.2,61915,ADBL
2025-09-23,424.0,410.1,426.3,410.1,45126,SHINE
2025-09-23,291.9,290.0,295.0,286.4,191639,AHPC
2025-09-23,291.9,291.8,297.0,287.0,127885,API
2025-09-23,1011.0,1000.0,1019.0,985.0,2197,AVYAN
2025-09-23,333.0,326.0,336.0,325.0,50717,BARUN
2025-09-23,9.02,8.85,9.02,8.7,7800,NICSF
2025-09-23,274.8,270.0,276.9,270.0,150269,NIFRA
2025-09-23,1000.0,1000.0,1000.0,1000.0,75,NIFRAGED
2025-09-23,1191.3,1131.0,1191.3,1109.0,10930,NMIC
2025-09-23,9.0,8.94,9.0,8.94,8200,NICBF
2025-09-23,8.92,8.93,8.93,8.76,1200,NICFC
2025-09-23,1518.0,1490.0,1528.9,1452.0,256479,NRIC
2025-09-23,1057.9,1044.0,1058.0,1038.0,1480,ACLBSL
2025-09-23,771.0,743.5,788.0,732.0,2020,RAWA
2025-09-23,846.2,784.6,846.2,784.6,43155,SAPDBL
2025-09-23,903.0,897.9,907.9,883.0,35884,SARBTM
2025-09-23,392.7,391.5,394.0,387.0,20365,SBI
2025-09-23,362.0,366.0,366.0,358.0,45746,SBL
2025-09-23,8.82,8.84,9.04,8.82,3226,NICGF2
2025-09-23,1040.0,1042.0,1055.0,1040.0,225,RBBD2088
