date,close,open,high,low,volume,symbol
2020-02-06,154.0,147.0,154.0,147.0,1276,HPPL
2020-02-06,149.0,147.0,151.0,146.0,447,RADHI
2020-02-06,559.0,572.0,575.0,556.0,13654,SPIL
2020-02-06,558.0,565.0,570.0,552.0,51237,NIL
2020-02-06,465.0,470.0,470.0,458.0,54031,SJLIC
2020-02-06,242.0,244.0,245.0,242.0,16286,UPPER
2020-02-06,137.0,137.0,141.0,137.0,10296,HIDCL
2020-02-06,76.0,78.0,78.0,75.0,1210,UPCL
2020-02-06,56.0,57.0,57.0,55.0,617,AKJCL
2020-02-06,96.0,96.0,96.0,96.0,1815,AHPC
2020-02-06,159.0,157.0,161.0,157.0,5660,SJCL
2020-02-06,117.0,117.0,119.0,116.0,3338,NGPL
2020-02-06,53.0,53.0,54.0,52.0,11040,DHPL
2020-02-06,245.0,248.0,249.0,245.0,135140,PRVU
2020-02-06,437.0,442.0,442.0,435.0,9033,CHCL
2020-02-06,57.0,57.0,58.0,56.0,1060,UNHPL
2020-02-06,641.0,645.0,646.0,638.0,10379,EBL
2020-02-06,740.0,745.0,755.0,740.0,8383,SALICO
2020-02-06,1216.0,1231.0,1234.0,1216.0,8626,LICN
2020-02-06,2470.0,2448.0,2540.0,2448.0,11577,CIT
2020-02-06,110.0,100.0,110.0,100.0,8548,SFCL
2020-02-06,385.0,383.0,390.0,382.0,11711,ADBL
2020-02-06,197.0,197.0,200.0,197.0,43764,KBL
2020-02-06,126.0,133.0,133.0,124.0,34385,API
2020-02-06,77.0,81.0,81.0,76.0,3055,RIDI
2020-02-06,62.0,62.0,62.0,62.0,290,JOSHI
2020-02-06,108.0,106.0,108.0,106.0,214,UMHL
2020-02-06,100.0,100.0,100.0,100.0,1178,SPDL
2020-02-06,159.0,158.0,160.0,158.0,1990,PFL
2020-02-06,112.0,109.0,115.0,109.0,9110,PROFL
2020-02-06,726.0,735.0,740.0,726.0,15362,NABIL
2020-02-06,124.0,123.0,125.0,123.0,260,NHDL
2020-02-06,395.0,395.0,396.0,393.0,13009,NIMB
2020-02-06,512.0,515.0,522.0,510.0,16925,SHIVM
2020-02-06,998.0,1000.0,1020.0,980.0,7393,SWMF
2020-02-06,366.0,366.0,369.0,365.0,26157,NMB
2020-02-06,829.0,830.0,850.0,820.0,1920,SLBSL
2020-02-06,124.0,124.0,126.0,123.0,43448,AKPL
2020-02-06,142.0,142.0,144.0,142.0,1450,MPFL
