date,close,open,high,low,volume,symbol
2014-07-20,1030.0,1000.0,1030.0,980.0,1093,SPIL
2014-07-20,795.0,805.0,805.0,795.0,272,NIL
2014-07-20,781.0,784.0,799.0,766.0,13132,SJLIC
2014-07-20,546.0,540.0,560.0,530.0,63663,AHPC
2014-07-20,2742.0,2684.0,2758.0,2610.0,31542,CHCL
2014-07-20,2835.0,2690.0,2850.0,2690.0,8099,EBL
2014-07-20,4130.0,4150.0,4170.0,4050.0,1237,LICN
2014-07-20,3577.0,3500.0,3650.0,3500.0,414,CIT
2014-07-20,726.0,740.0,770.0,715.0,17347,ADBL
2014-07-20,602.0,558.0,602.0,558.0,91212,KBL
2014-07-20,369.0,369.0,369.0,369.0,10,RIDI
2014-07-20,2620.0,2578.0,2629.0,2550.0,3391,NABIL
2014-07-20,1100.0,1071.0,1125.0,1051.0,25823,NIMB
2014-07-20,534.0,525.0,545.0,525.0,18470,NMB
2014-07-20,100.0,100.0,100.0,100.0,10,NFS
2014-07-20,955.0,940.0,955.0,940.0,1822,SICL
2014-07-20,600.0,550.0,610.0,550.0,47528,CZBIL
2014-07-20,890.0,897.0,918.0,882.0,18314,BPCL
2014-07-20,213.0,221.0,225.0,213.0,41490,NHPC
2014-07-20,746.0,700.0,746.0,698.0,51458,GBIME
2014-07-20,500.0,508.0,508.0,497.0,2390,JFL
2014-07-20,169.0,166.0,169.0,166.0,660,SINDU
2014-07-20,890.0,860.0,890.0,850.0,1983,NLG
2014-07-20,3023.0,2975.0,3094.0,2950.0,8254,SCB
2014-07-20,381.0,353.0,381.0,350.0,18869,GBBL
2014-07-20,490.0,474.0,501.0,461.0,248332,NBL
2014-07-20,840.0,834.0,840.0,810.0,6658,SHPC
2014-07-20,4500.0,4448.0,4533.0,4440.0,2265,NLIC
2014-07-20,652.0,650.0,661.0,642.0,23354,SANIMA
2014-07-20,631.0,585.0,631.0,585.0,16915,LSL
2014-07-20,876.0,827.0,877.0,827.0,18138,SBL
2014-07-20,2697.0,2690.0,2750.0,2650.0,1797,NLICL
2014-07-20,609.0,605.0,620.0,598.0,22184,PCBL
2014-07-20,328.0,321.0,333.0,321.0,925,ICFC
2014-07-20,645.0,650.0,656.0,640.0,1470,NTC
2014-07-20,596.0,594.0,606.0,590.0,6185,SHL
2014-07-20,229.0,213.0,229.0,213.0,2551,CFCL
2014-07-20,819.0,759.0,819.0,750.0,8950,KMCDB
2014-07-20,950.0,960.0,969.0,935.0,6571,HBL
2014-07-20,1650.0,1530.0,1650.0,1530.0,1037,NMLBBL
2014-07-20,450.0,432.0,456.0,432.0,3861,SHINE
2014-07-20,985.0,973.0,1010.0,973.0,14869,NICA
2014-07-20,500.0,490.0,510.0,490.0,575,MDB
2014-07-20,762.0,704.0,762.0,700.0,9814,MNBBL
2014-07-20,214.0,210.0,218.0,210.0,3960,JBBL
2014-07-20,1305.0,1280.0,1305.0,1270.0,11145,SBI
2014-07-20,691.0,691.0,691.0,691.0,22,EDBL
2014-07-20,1728.0,1602.0,1728.0,1602.0,200,SLBBL
2014-07-20,835.0,800.0,840.0,800.0,3410,OHL
2014-07-20,1628.0,1509.0,1628.0,1509.0,5321,CBBL
2014-07-20,191.0,191.0,191.0,191.0,67,GUFL
2014-07-20,1255.0,1260.0,1269.0,1230.0,4073,ALICL
2014-07-20,1787.0,1657.0,1787.0,1657.0,1348,SWBBL
2014-07-20,1441.0,1336.0,1441.0,1336.0,815,NUBL
2014-07-20,589.0,601.0,601.0,589.0,1000,NICL
2014-07-20,324.0,318.0,330.0,318.0,3460,TRH
2014-07-20,265.0,270.0,270.0,265.0,2500,GMFIL
2014-07-20,990.0,976.0,990.0,970.0,2585,UAIL
2014-07-20,590.0,587.0,608.0,576.0,16003,MBL
2014-07-20,1543.0,1431.0,1543.0,1431.0,3529,SKBBL
2014-07-20,1260.0,1160.0,1260.0,1160.0,3628,DDBL
2014-07-20,14587.0,14587.0,14587.0,14587.0,30,UNL
