date,close,open,high,low,volume,symbol
2012-11-11,162.0,168.0,168.0,160.0,880,SJLIC
2012-11-11,332.0,342.0,348.0,332.0,4576,AHPC
2012-11-11,1130.0,1125.0,1142.0,1098.0,6130,CHCL
2012-11-11,1121.0,1200.0,1228.0,1116.0,4239,EBL
2012-11-11,696.0,690.0,696.0,690.0,309,SALICO
2012-11-11,1313.0,1320.0,1320.0,1313.0,140,LICN
2012-11-11,194.0,195.0,200.0,191.0,2797,ADBL
2012-11-11,260.0,271.0,275.0,260.0,4820,KBL
2012-11-11,1410.0,1505.0,1505.0,1376.0,3220,NABIL
2012-11-11,661.0,654.0,706.0,651.0,25786,NIMB
2012-11-11,230.0,234.0,244.0,217.0,7494,NMB
2012-11-11,87.0,87.0,87.0,87.0,2230,MPFL
2012-11-11,168.0,168.0,168.0,168.0,49,FMDBL
2012-11-11,407.0,407.0,407.0,407.0,10,SICL
2012-11-11,233.0,239.0,243.0,227.0,6526,CZBIL
2012-11-11,795.0,808.0,808.0,791.0,1887,BPCL
2012-11-11,293.0,313.0,324.0,289.0,9640,GBIME
2012-11-11,380.0,387.0,387.0,380.0,400,JFL
2012-11-11,1930.0,1933.0,2000.0,1910.0,2126,SCB
2012-11-11,1379.0,1421.0,1421.0,1379.0,280,NLIC
2012-11-11,214.0,221.0,231.0,212.0,10599,SANIMA
2012-11-11,330.0,352.0,352.0,325.0,5783,LSL
2012-11-11,322.0,340.0,340.0,317.0,2000,SBL
2012-11-11,512.0,512.0,512.0,512.0,50,NLICL
2012-11-11,257.0,261.0,265.0,248.0,8683,PCBL
2012-11-11,134.0,140.0,140.0,134.0,967,ICFC
2012-11-11,673.0,665.0,673.0,657.0,5310,NTC
2012-11-11,802.0,806.0,815.0,801.0,3047,HBL
2012-11-11,408.0,408.0,408.0,408.0,24,NMLBBL
2012-11-11,150.0,153.0,153.0,150.0,510,MDB
2012-11-11,290.0,290.0,290.0,290.0,100,MNBBL
2012-11-11,94.0,98.0,98.0,94.0,1550,JBBL
2012-11-11,638.0,665.0,665.0,638.0,1631,SBI
2012-11-11,314.0,315.0,315.0,314.0,182,EDBL
2012-11-11,113.0,109.0,113.0,109.0,160,OHL
2012-11-11,474.0,474.0,474.0,470.0,494,CBBL
2012-11-11,243.0,252.0,252.0,243.0,356,ALICL
2012-11-11,175.0,175.0,175.0,175.0,107,NUBL
2012-11-11,85.0,85.0,85.0,85.0,40,TRH
2012-11-11,189.0,194.0,198.0,186.0,6706,MBL
2012-11-11,284.0,280.0,284.0,279.0,3879,DDBL
