transaction,symbol,buyer,seller,quantity,rate,amount,date
2026063005000001,NRN,97,41,10.0,1485.7,14857.0,2026-06-30
2026063001000001,LSL,49,56,10.0,222.1,2221.0,2026-06-30
2026063004000001,RIDI,14,95,10.0,313.5,3135.0,2026-06-30
2026063003000001,GMFIL,44,1,10.0,450.0,4500.0,2026-06-30
2026063003000002,ALICL,38,58,35.0,430.0,15050.0,2026-06-30
2026063004000002,UMHL,60,81,10.0,614.0,6140.0,2026-06-30
2026063003000003,SJLIC,42,58,10.0,410.0,4100.0,2026-06-30
2026063004000003,AKJCL,60,95,10.0,357.9,3579.0,2026-06-30
2026063005000002,MBJC,58,50,10.0,288.8,2888.0,2026-06-30
2026063003000004,MPFL,19,32,10.0,600.0,6000.0,2026-06-30
2026063004000004,UPCL,11,57,81.0,327.0,26487.0,2026-06-30
2026063001000002,GBIME,64,41,10.0,246.0,2460.0,2026-06-30
2026063003000005,MFIL,34,35,10.0,736.8,7368.0,2026-06-30
2026063004000005,UNHPL,32,36,50.0,380.0,19000.0,2026-06-30
2026063004000006,UNHPL,36,36,150.0,380.0,57000.0,2026-06-30
2026063005000003,SPHL,35,35,10.0,585.0,5850.0,2026-06-30
2026063005000004,SPHL,35,58,10.0,585.0,5850.0,2026-06-30
2026063005000005,SPHL,35,53,280.0,585.0,163800.0,2026-06-30
2026063005000006,SPHL,35,53,200.0,585.0,117000.0,2026-06-30
2026063005000007,SPHL,63,53,100.0,585.0,58500.0,2026-06-30
2026063005000008,PPL,34,34,10.0,311.6,3116.0,2026-06-30
2026063001000003,SJLICP,34,28,300000.0,240.1,72030000.0,2026-06-30
2026063004000007,DLBS,4,56,20.0,1349.0,26980.0,2026-06-30
2026063004000008,DLBS,35,56,10.0,1349.0,13490.0,2026-06-30
2026063003000006,GRDBL,74,21,10.0,972.0,9720.0,2026-06-30
2026063005000009,AHL,22,58,20.0,470.0,9400.0,2026-06-30
2026063003000007,SMB,56,60,10.0,1860.7,18607.0,2026-06-30
2026063005000010,BEDC,63,28,10.0,314.9,3149.0,2026-06-30
2026063003000008,SLBSL,56,56,10.0,1160.0,11600.0,2026-06-30
2026063003000009,ALBSL,35,38,10.0,1040.0,10400.0,2026-06-30
2026063005000011,RAWA,57,39,10.0,430.0,4300.0,2026-06-30
2026063005000012,USHL,85,58,10.0,586.8,5868.0,2026-06-30
2026063005000013,HRL,97,33,10.0,610.0,6100.0,2026-06-30
2026063005000014,SANVI,48,95,10.0,607.0,6070.0,2026-06-30
2026063001000004,SRLI,58,58,12.0,380.0,4560.0,2026-06-30
2026063001000005,CITY,34,53,10.0,420.0,4200.0,2026-06-30
2026063001000006,CITY,100,53,10.0,420.0,4200.0,2026-06-30
2026063001000007,CITY,4,53,367.0,420.0,154140.0,2026-06-30
2026063001000008,NIBLSTF,32,40,100.0,8.89,889.0,2026-06-30
2026063001000009,CREST,58,52,10.0,1256.7,12567.0,2026-06-30
2026063001000010,TTL,35,95,10.0,704.9,7049.0,2026-06-30
2026063001000011,BHCL,57,58,10.0,545.0,5450.0,2026-06-30
2026063001000012,DHEL,6,58,341.0,610.0,208010.0,2026-06-30
2026063001000013,DHEL,6,58,400.0,610.0,244000.0,2026-06-30
2026063001000014,DHEL,6,34,300.0,610.0,183000.0,2026-06-30
2026063001000015,DHEL,6,42,50.0,610.0,30500.0,2026-06-30
2026063001000016,DHEL,6,48,9.0,610.0,5490.0,2026-06-30
2026063001000017,SAGAR,57,47,10.0,1480.0,14800.0,2026-06-30
2026063001000018,SAGAR,42,47,10.0,1480.0,14800.0,2026-06-30
2026063001000019,SAGAR,42,47,10.0,1480.0,14800.0,2026-06-30
2026063001000020,BUNGAL,97,91,10.0,705.0,7050.0,2026-06-30
2026063001000021,BUNGAL,41,91,11.0,705.0,7755.0,2026-06-30
2026063001000022,BANDIPUR,48,95,10.0,710.6,7106.0,2026-06-30
2026063001000023,JHAPA,60,48,10.0,1280.0,12800.0,2026-06-30
2026063001000024,SYPNL,42,95,10.0,1350.0,13500.0,2026-06-30
2026063001000025,RSML,51,76,11.0,3110.0,34210.0,2026-06-30
2026063001000026,SOHL,87,58,10.0,618.0,6180.0,2026-06-30
2026063001000027,NSY,53,58,100.0,9.0,900.0,2026-06-30
2026063001000028,BJHL,45,58,10.0,777.1,7771.0,2026-06-30
2026063001000029,SKHL,18,58,10.0,925.0,9250.0,2026-06-30
2026063001000030,SKHL,18,22,40.0,925.0,37000.0,2026-06-30
2026063001000031,SKHEL,53,95,10.0,963.3,9633.0,2026-06-30
2026063001000032,KHPL,36,95,10.0,836.0,8360.0,2026-06-30
2026063001000033,SOPL,35,38,10.0,850.0,8500.0,2026-06-30
2026063001000034,APHL,45,48,10.0,812.3,8123.0,2026-06-30
2026063001000035,YMHL,39,35,10.0,728.2,7282.0,2026-06-30
2026063001000036,YMHL,39,35,10.0,728.2,7282.0,2026-06-30
2026063001000037,YMHL,39,7,10.0,728.2,7282.0,2026-06-30
2026063001000038,YMHL,39,88,10.0,728.2,7282.0,2026-06-30
2026063001000039,TPKHL,58,35,10.0,728.2,7282.0,2026-06-30
2026063001000040,TPKHL,35,68,10.0,728.2,7282.0,2026-06-30
2026063001000041,TPKHL,35,67,10.0,728.2,7282.0,2026-06-30
2026063001000042,TPKHL,35,56,10.0,728.2,7282.0,2026-06-30
2026063001000043,TPKHL,35,67,10.0,728.2,7282.0,2026-06-30
2026063001000044,TPKHL,35,58,10.0,728.2,7282.0,2026-06-30
2026063001000045,TPKHL,35,56,10.0,728.2,7282.0,2026-06-30
2026063001000046,TPKHL,35,56,10.0,728.2,7282.0,2026-06-30
2026063001000047,TPKHL,35,56,10.0,728.2,7282.0,2026-06-30
2026063001000048,TPKHL,35,56,10.0,728.2,7282.0,2026-06-30
2026063001000049,TPKHL,35,56,10.0,728.2,7282.0,2026-06-30
2026063001000050,TPKHL,35,56,10.0,728.2,7282.0,2026-06-30
