transaction,symbol,buyer,seller,quantity,rate,amount,date
2026020805034091,SMJC,36,34,259.0,506.9,131287.1,2026-02-08
2026020804036572,GHL,14,4,1000.0,254.0,254000.0,2026-02-08
2026020801026877,GBIME,45,49,20.0,225.7,4514.0,2026-02-08
2026020804035947,API,34,50,20.0,302.0,6040.0,2026-02-08
2026020803010593,LICN,93,48,100.0,848.8,84880.0,2026-02-08
2026020804035946,NHPC,44,41,470.0,217.1,102037.0,2026-02-08
2026020804035945,JOSHI,100,46,443.0,317.0,140431.0,2026-02-08
2026020803010592,GUFL,34,17,25.0,578.0,14450.0,2026-02-08
2026020805032093,NYADI,35,4,30.0,405.5,12165.0,2026-02-08
2026020805032092,RHGCL,34,65,1000.0,295.1,295100.0,2026-02-08
2026020801026876,TTL,42,51,10.0,948.1,9481.0,2026-02-08
2026020803010591,JFL,45,58,10.0,432.4,4324.0,2026-02-08
2026020804035944,UPPER,45,35,96.0,186.3,17884.8,2026-02-08
2026020805032091,BEDC,38,45,459.0,538.0,246942.0,2026-02-08
2026020805032090,BEDC,38,45,500.0,538.0,269000.0,2026-02-08
2026020805032089,BEDC,38,45,500.0,538.0,269000.0,2026-02-08
2026020805032088,BEDC,25,45,33.0,538.1,17757.3,2026-02-08
2026020805032087,HRL,46,95,50.0,859.0,42950.0,2026-02-08
2026020804035943,SSHL,48,7,260.0,195.0,50700.0,2026-02-08
2026020804035942,SSHL,48,6,135.0,195.0,26325.0,2026-02-08
2026020804035941,SHPC,50,29,119.0,536.0,63784.0,2026-02-08
2026020804035940,SHPC,48,29,100.0,536.0,53600.0,2026-02-08
2026020804035939,SHPC,28,29,781.0,536.0,418616.0,2026-02-08
2026020803010590,LBBL,45,71,470.0,479.0,225130.0,2026-02-08
2026020803010589,LBBL,83,71,1000.0,479.1,479100.0,2026-02-08
2026020803010588,LBBL,13,71,50.0,479.1,23955.0,2026-02-08
2026020803010587,LBBL,35,71,100.0,479.3,47930.0,2026-02-08
2026020803010586,LBBL,85,71,370.0,479.4,177378.0,2026-02-08
2026020803010585,LBBL,88,71,10.0,481.0,4810.0,2026-02-08
2026020805032086,DORDI,60,99,10.0,297.2,2972.0,2026-02-08
2026020801026875,SYPNL,28,52,10.0,2050.0,20500.0,2026-02-08
2026020805032085,PHCL,36,28,900.0,288.6,259740.0,2026-02-08
2026020803010584,MFIL,33,17,100.0,799.0,79900.0,2026-02-08
2026020801026874,GSY,43,38,100.0,9.6,960.0,2026-02-08
2026020805031927,SHIVM,5,56,50.0,622.0,31100.0,2026-02-08
2026020805031896,CIT,11,6,90.0,1758.0,158220.0,2026-02-08
2026020805031895,HIDCL,25,17,72.0,261.0,18792.0,2026-02-08
2026020801026743,BANDIPUR,4,74,40.0,1065.0,42600.0,2026-02-08
2026020801026742,BANDIPUR,19,74,40.0,1065.0,42600.0,2026-02-08
2026020803010516,RLFL,6,45,500.0,465.0,232500.0,2026-02-08
2026020803010515,RLFL,34,45,130.0,465.0,60450.0,2026-02-08
2026020803010514,RLFL,80,45,200.0,465.0,93000.0,2026-02-08
2026020803010513,RLFL,42,45,170.0,465.0,79050.0,2026-02-08
2026020801026741,SYPNL,33,42,10.0,2045.5,20455.0,2026-02-08
2026020801026740,KDL,76,7,48.0,990.0,47520.0,2026-02-08
2026020801026739,SYPNL,26,33,30.0,2050.0,61500.0,2026-02-08
2026020801026738,SYPNL,26,32,10.0,2050.0,20500.0,2026-02-08
2026020801026737,SYPNL,26,1,10.0,2050.0,20500.0,2026-02-08
2026020801026583,SAIL,38,55,90.0,1442.0,129780.0,2026-02-08
2026020804035938,LEC,3,32,155.0,220.1,34115.5,2026-02-08
2026020804035937,LEC,91,32,450.0,220.1,99045.0,2026-02-08
2026020804035936,LEC,88,32,1395.0,220.2,307179.0,2026-02-08
2026020801026873,NMIC,41,43,10.0,1444.1,14441.0,2026-02-08
2026020805032084,TPC,80,43,400.0,387.8,155120.0,2026-02-08
2026020805032083,PPL,56,97,300.0,389.0,116700.0,2026-02-08
2026020803010583,SINDU,45,40,500.0,818.8,409400.0,2026-02-08
2026020801026872,DHEL,57,57,10.0,750.0,7500.0,2026-02-08
2026020805032082,HDL,62,89,18.0,1140.1,20521.8,2026-02-08
2026020803010582,PMLI,45,58,13.0,507.0,6591.0,2026-02-08
2026020801026871,SYPNL,28,55,20.0,2050.0,41000.0,2026-02-08
2026020801026870,SAIL,74,45,10.0,1432.1,14321.0,2026-02-08
2026020805032081,MHCL,62,67,230.0,397.5,91425.0,2026-02-08
2026020805032080,MHCL,42,67,500.0,397.7,198850.0,2026-02-08
