transaction,symbol,buyer,seller,quantity,rate,amount,date
2026011804015437,AKPL,8,32,1310.0,248.0,324880.0,2026-01-18
2026011805024051,NRM,32,48,100.0,443.2,44320.0,2026-01-18
2026011805024008,TPC,49,35,200.0,369.2,73840.0,2026-01-18
2026011805024007,MMKJL,49,34,10.0,591.0,5910.0,2026-01-18
2026011801035280,SYPNL,38,42,20.0,1477.0,29540.0,2026-01-18
2026011801035279,BHCL,34,49,10.0,547.0,5470.0,2026-01-18
2026011805024006,HHL,49,74,50.0,333.0,16650.0,2026-01-18
2026011805024005,MEHL,26,52,85.0,425.0,36125.0,2026-01-18
2026011804015286,HDHPC,39,39,225.0,183.2,41220.0,2026-01-18
2026011803018858,SFCL,35,55,54.0,400.0,21600.0,2026-01-18
2026011801035278,NIMB,42,58,200.0,193.1,38620.0,2026-01-18
2026011801035277,NIMB,42,58,1000.0,193.2,193200.0,2026-01-18
2026011803018857,SINDU,58,51,15.0,730.0,10950.0,2026-01-18
2026011801035276,SYPNL,38,21,10.0,1477.0,14770.0,2026-01-18
2026011801035275,BUNGAL,56,56,10.0,677.2,6772.0,2026-01-18
2026011801035274,SYPNL,38,56,10.0,1477.0,14770.0,2026-01-18
2026011801035273,TTL,54,46,25.0,860.8,21520.0,2026-01-18
2026011804015285,SHEL,62,57,80.0,282.0,22560.0,2026-01-18
2026011804015284,SHEL,62,45,300.0,282.0,84600.0,2026-01-18
2026011804015283,SHEL,62,34,500.0,282.0,141000.0,2026-01-18
2026011804015282,SHEL,62,84,300.0,282.0,84600.0,2026-01-18
2026011804015281,SHEL,62,38,1000.0,282.0,282000.0,2026-01-18
2026011804015280,SHEL,62,19,100.0,282.0,28200.0,2026-01-18
2026011804015279,SHEL,62,34,380.0,282.0,107160.0,2026-01-18
2026011804015278,SHEL,62,101,100.0,282.0,28200.0,2026-01-18
2026011804015277,SHEL,62,58,500.0,281.8,140900.0,2026-01-18
2026011804015276,SHEL,62,34,1011.0,281.7,284798.7,2026-01-18
2026011801035272,BANDIPUR,39,36,100.0,890.1,89010.0,2026-01-18
2026011805024004,DORDI,44,42,200.0,287.0,57400.0,2026-01-18
2026011805024003,NTC,80,58,10.0,852.0,8520.0,2026-01-18
2026011805024002,NRN,35,81,10.0,1445.0,14450.0,2026-01-18
2026011805024001,NRN,49,81,1000.0,1445.0,1445000.0,2026-01-18
2026011805024000,NRN,7,81,50.0,1445.0,72250.0,2026-01-18
2026011805023999,NRN,35,81,20.0,1445.1,28902.0,2026-01-18
2026011805023998,NRN,58,81,37.0,1445.1,53468.7,2026-01-18
2026011805023997,NRN,95,81,350.0,1446.0,506100.0,2026-01-18
2026011803018856,JBBL,70,42,200.0,355.0,71000.0,2026-01-18
2026011805023996,AHL,99,59,200.0,545.4,109080.0,2026-01-18
2026011805023995,AHL,29,59,20.0,545.4,10908.0,2026-01-18
2026011805023994,AHL,58,59,110.0,545.5,60005.0,2026-01-18
2026011805023993,AHL,59,59,10.0,546.0,5460.0,2026-01-18
2026011805023992,AHL,8,59,160.0,547.0,87520.0,2026-01-18
2026011801034682,OMPL,42,94,30.0,1300.1,39003.0,2026-01-18
2026011805023445,CIT,49,11,63.0,1769.4,111472.2,2026-01-18
2026011805023444,CIT,49,57,24.0,1769.3,42463.2,2026-01-18
2026011801034681,HBL,17,13,10.0,191.1,1911.0,2026-01-18
2026011803018388,HLI,55,32,28.0,365.0,10220.0,2026-01-18
2026011801034680,SYPNL,28,19,10.0,1470.0,14700.0,2026-01-18
2026011801034679,HIDCLP,51,54,250.0,181.9,45475.0,2026-01-18
2026011801034678,HIDCLP,51,56,150.0,181.9,27285.0,2026-01-18
2026011803018387,MFIL,34,49,33.0,836.0,27588.0,2026-01-18
2026011803018386,MFIL,57,49,20.0,836.0,16720.0,2026-01-18
2026011803018385,MFIL,42,49,100.0,836.0,83600.0,2026-01-18
2026011803018384,MFIL,34,49,100.0,836.1,83610.0,2026-01-18
2026011803018383,MFIL,34,49,147.0,837.0,123039.0,2026-01-18
2026011804014897,HURJA,52,63,16.0,225.9,3614.4,2026-01-18
2026011801034089,BHCL,16,59,10.0,547.1,5471.0,2026-01-18
2026011803017887,CORBL,59,49,20.0,1594.0,31880.0,2026-01-18
2026011801034088,PRVU,58,40,100.0,186.2,18620.0,2026-01-18
2026011804014474,AKJCL,61,26,400.0,210.6,84240.0,2026-01-18
2026011801034087,SYPNL,81,38,10.0,1465.1,14651.0,2026-01-18
2026011805022946,SANVI,32,38,10.0,826.0,8260.0,2026-01-18
2026011805022945,MBJC,95,36,10.0,287.6,2876.0,2026-01-18
2026011805022944,HDL,22,95,10.0,1137.0,11370.0,2026-01-18
2026011803017886,SJLIC,100,42,10.0,446.2,4462.0,2026-01-18
2026011805022943,HRL,58,14,21.0,847.1,17789.1,2026-01-18
2026011804014473,SHL,38,35,113.0,498.2,56296.6,2026-01-18
2026011804014472,SHL,38,50,480.0,498.2,239136.0,2026-01-18
2026011805022942,SONA,36,55,10.0,435.3,4353.0,2026-01-18
2026011803017885,MLBL,34,38,20.0,378.0,7560.0,2026-01-18
2026011805022941,HDL,42,77,239.0,1135.0,271265.0,2026-01-18
2026011805022940,HDL,58,77,25.0,1135.0,28375.0,2026-01-18
2026011805022939,HDL,77,77,50.0,1135.0,56750.0,2026-01-18
2026011805022938,HDL,38,77,30.0,1135.0,34050.0,2026-01-18
2026011805022937,HDL,45,77,50.0,1135.0,56750.0,2026-01-18
2026011805022936,HDL,6,77,100.0,1135.0,113500.0,2026-01-18
2026011805022935,HDL,49,77,200.0,1135.0,227000.0,2026-01-18
2026011805022934,HDL,33,77,100.0,1135.0,113500.0,2026-01-18
2026011805022933,HDL,57,77,10.0,1135.0,11350.0,2026-01-18
2026011805022932,HDL,68,77,1200.0,1135.0,1362000.0,2026-01-18
2026011805022931,HDL,34,77,10.0,1135.0,11350.0,2026-01-18
2026011805022930,HDL,38,77,15.0,1135.0,17025.0,2026-01-18
2026011805022929,HDL,56,77,50.0,1135.0,56750.0,2026-01-18
2026011805022928,HDL,58,77,20.0,1135.0,22700.0,2026-01-18
2026011805022927,HDL,43,77,50.0,1135.0,56750.0,2026-01-18
2026011805022926,HDL,32,77,200.0,1135.0,227000.0,2026-01-18
2026011805022925,HDL,32,77,65.0,1135.0,73775.0,2026-01-18
2026011805022924,HDL,34,77,500.0,1135.0,567500.0,2026-01-18
2026011805022923,HDL,58,77,100.0,1135.0,113500.0,2026-01-18
2026011805022922,HDL,41,77,80.0,1135.0,90800.0,2026-01-18
2026011805022921,HDL,49,77,50.0,1135.1,56755.0,2026-01-18
2026011805022920,HDL,43,77,170.0,1135.2,192984.0,2026-01-18
2026011801034086,TTL,80,58,10.0,861.0,8610.0,2026-01-18
2026011804014471,RHPL,66,1,100.0,271.2,27120.0,2026-01-18
2026011803017884,NADEP,74,7,30.0,801.1,24033.0,2026-01-18
2026011804014470,BPCL,28,58,838.0,778.0,651964.0,2026-01-18
2026011804014469,BPCL,45,58,100.0,778.1,77810.0,2026-01-18
2026011804014468,BPCL,77,58,62.0,779.0,48298.0,2026-01-18
2026011804014467,GHL,32,41,1232.0,210.3,259089.6,2026-01-18
2026011804014466,GHL,74,41,500.0,210.3,105150.0,2026-01-18
2026011804014465,GHL,5,41,95.0,210.5,19997.5,2026-01-18
2026011804014464,GHL,62,41,500.0,210.5,105250.0,2026-01-18
2026011804014463,GHL,32,41,500.0,210.7,105350.0,2026-01-18
2026011804014462,GHL,51,41,473.0,211.0,99803.0,2026-01-18
2026011804014461,GHL,42,41,500.0,211.0,105500.0,2026-01-18
2026011804014174,SPDL,29,98,85.0,386.0,32810.0,2026-01-18
2026011804014173,HDHPC,57,44,1000.0,183.0,183000.0,2026-01-18
2026011801033794,BANDIPUR,14,35,10.0,891.0,8910.0,2026-01-18
2026011801033793,BANDIPUR,14,36,57.0,891.0,50787.0,2026-01-18
2026011801033792,SWASTIK,35,5,50.0,2936.0,146800.0,2026-01-18
2026011801033791,SWASTIK,14,5,50.0,2936.1,146805.0,2026-01-18
2026011801033790,SWASTIK,58,5,10.0,2936.2,29362.0,2026-01-18
2026011805022412,MKHL,84,33,250.0,802.1,200525.0,2026-01-18
2026011805022411,MKHL,84,33,100.0,802.2,80220.0,2026-01-18
2026011805022410,MKHL,84,33,150.0,802.3,120345.0,2026-01-18
2026011805022409,MKHL,84,33,110.0,802.4,88264.0,2026-01-18
2026011805022408,MKHL,84,33,90.0,802.5,72225.0,2026-01-18
