transaction,symbol,buyer,seller,quantity,rate,amount,date
2025112405024458,GVL,17,39,182.0,540.0,98280.0,2025-11-24
2025112405024457,SPHL,94,34,10.0,549.9,5499.0,2025-11-24
2025112405024456,NYADI,32,29,10.0,407.6,4076.0,2025-11-24
2025112401027219,GMLI,48,69,362.0,1916.0,693592.0,2025-11-24
2025112405024455,SHIVM,48,65,10.0,613.0,6130.0,2025-11-24
2025112404014972,HPPL,26,32,30.0,482.0,14460.0,2025-11-24
2025112404014971,HPPL,26,46,97.0,480.5,46608.5,2025-11-24
2025112401027218,BHCL,85,41,440.0,480.0,211200.0,2025-11-24
2025112401027217,BHCL,85,36,80.0,480.0,38400.0,2025-11-24
2025112401027216,BHCL,85,49,10.0,480.0,4800.0,2025-11-24
2025112401027215,BHCL,85,1,160.0,480.0,76800.0,2025-11-24
2025112401027214,BHCL,85,39,1880.0,480.0,902400.0,2025-11-24
2025112401027213,BHCL,85,58,10.0,480.0,4800.0,2025-11-24
2025112401027212,BHCL,85,57,10.0,480.0,4800.0,2025-11-24
2025112401027211,BHCL,85,16,10.0,480.0,4800.0,2025-11-24
2025112401027210,BHCL,85,33,10.0,479.9,4799.0,2025-11-24
2025112401027209,BHCL,85,38,10.0,479.5,4795.0,2025-11-24
2025112401027208,BHCL,85,44,10.0,479.0,4790.0,2025-11-24
2025112401027207,BHCL,85,21,10.0,478.5,4785.0,2025-11-24
2025112401027206,BHCL,85,26,300.0,478.0,143400.0,2025-11-24
2025112401027205,BHCL,85,26,60.0,478.0,28680.0,2025-11-24
2025112404014970,NGPL,45,17,3000.0,390.0,1170000.0,2025-11-24
2025112405024454,RHGCL,45,32,390.0,269.7,105183.0,2025-11-24
2025112405024453,RHGCL,45,32,550.0,269.6,148280.0,2025-11-24
2025112405024452,RHGCL,45,32,10.0,269.5,2695.0,2025-11-24
2025112405024451,RHGCL,45,57,20.0,269.5,5390.0,2025-11-24
2025112405024450,RHGCL,45,7,20.0,269.5,5390.0,2025-11-24
