transaction,symbol,buyer,seller,quantity,rate,amount,date
2025110504012192,UMHL,59,58,50.0,528.0,26400.0,2025-11-05
2025110505014588,SPHL,21,45,200.0,513.1,102620.0,2025-11-05
2025110505014587,TSHL,34,42,20.0,690.0,13800.0,2025-11-05
2025110505014586,SHIVM,49,50,160.0,608.0,97280.0,2025-11-05
2025110505014585,SIKLES,66,57,10.0,648.0,6480.0,2025-11-05
2025110505014584,NRN,77,38,10.0,2140.0,21400.0,2025-11-05
2025110504012191,SPDL,34,6,250.0,427.9,106975.0,2025-11-05
2025110504012190,UNHPL,91,72,500.0,538.9,269450.0,2025-11-05
2025110504012189,AKPL,38,49,50.0,249.5,12475.0,2025-11-05
2025110501007568,ULBSL,49,58,10.0,3999.0,39990.0,2025-11-05
2025110503008519,SMPDA,17,84,10.0,1048.0,10480.0,2025-11-05
2025110504012188,RURU,32,38,10.0,746.2,7462.0,2025-11-05
2025110504012187,UMHL,67,58,10.0,528.0,5280.0,2025-11-05
2025110505014583,RHGCL,45,13,35.0,254.0,8890.0,2025-11-05
2025110505014582,RHGCL,45,49,270.0,253.9,68553.0,2025-11-05
2025110505014581,RHGCL,45,28,100.0,253.5,25350.0,2025-11-05
2025110505014580,RHGCL,45,55,95.0,253.4,24073.0,2025-11-05
2025110501007567,BHCL,33,64,40.0,424.0,16960.0,2025-11-05
2025110505014579,HDL,95,44,68.0,1382.0,93976.0,2025-11-05
2025110505014578,HDL,95,28,87.0,1382.0,120234.0,2025-11-05
2025110505014577,HDL,95,22,15.0,1381.9,20728.5,2025-11-05
2025110505014576,HDL,95,45,210.0,1381.0,290010.0,2025-11-05
2025110505014575,HDL,95,101,50.0,1381.0,69050.0,2025-11-05
2025110505014574,HDL,95,17,100.0,1381.0,138100.0,2025-11-05
2025110505014573,HDL,95,16,20.0,1381.0,27620.0,2025-11-05
2025110504012186,TRH,32,83,10.0,718.0,7180.0,2025-11-05
2025110505014572,HDL,49,16,100.0,1381.0,138100.0,2025-11-05
2025110501007566,MKCL,43,42,10.0,1478.0,14780.0,2025-11-05
2025110503008518,NFS,99,38,10.0,698.0,6980.0,2025-11-05
2025110505014571,UHEWA,59,58,10.0,581.0,5810.0,2025-11-05
2025110505014570,UHEWA,59,34,202.0,580.0,117160.0,2025-11-05
2025110504012185,BPCL,38,77,10.0,775.0,7750.0,2025-11-05
2025110501007565,MKCL,36,42,80.0,1478.0,118240.0,2025-11-05
2025110505014569,NRIC,96,60,10.0,1360.0,13600.0,2025-11-05
2025110504012184,UNHPL,71,72,10.0,538.9,5389.0,2025-11-05
2025110505014568,SAHAS,35,36,50.0,668.0,33400.0,2025-11-05
2025110505014567,SAHAS,35,8,150.0,668.0,100200.0,2025-11-05
2025110505014566,SAHAS,35,4,200.0,668.0,133600.0,2025-11-05
2025110505014565,SAHAS,35,8,300.0,666.0,199800.0,2025-11-05
2025110505014564,SAHAS,35,58,10.0,665.5,6655.0,2025-11-05
2025110505014563,SAHAS,35,74,200.0,665.0,133000.0,2025-11-05
2025110505014562,SAHAS,35,37,500.0,665.0,332500.0,2025-11-05
2025110505014561,SAHAS,35,58,72.0,665.0,47880.0,2025-11-05
2025110505014560,SAHAS,35,57,150.0,665.0,99750.0,2025-11-05
2025110501007564,HBL,56,11,10.0,199.0,1990.0,2025-11-05
2025110505014559,SPC,80,51,10.0,461.2,4612.0,2025-11-05
2025110505014558,NRIC,29,60,100.0,1360.0,136000.0,2025-11-05
2025110505014557,NRN,53,38,10.0,2140.0,21400.0,2025-11-05
2025110504012183,UNHPL,70,72,10.0,538.9,5389.0,2025-11-05
2025110504012182,UMHL,13,58,10.0,528.0,5280.0,2025-11-05
2025110503008517,GUFL,52,45,50.0,543.0,27150.0,2025-11-05
2025110505014556,MKHL,60,38,190.0,810.9,154071.0,2025-11-05
2025110505014555,MKHL,60,60,10.0,810.9,8109.0,2025-11-05
2025110505014554,MKHL,60,50,35.0,810.9,28381.5,2025-11-05
2025110505014553,MKHL,60,57,10.0,810.8,8108.0,2025-11-05
2025110505014552,MKHL,60,37,10.0,795.6,7956.0,2025-11-05
2025110505014551,MKHL,60,51,40.0,795.0,31800.0,2025-11-05
2025110505014550,MKHL,60,22,20.0,794.0,15880.0,2025-11-05
2025110505014549,MKHL,60,19,30.0,783.3,23499.0,2025-11-05
2025110505014548,MKHL,60,84,230.0,781.3,179699.0,2025-11-05
2025110505014547,MKHL,60,17,25.0,781.0,19525.0,2025-11-05
2025110505014546,MKHL,60,17,25.0,779.0,19475.0,2025-11-05
2025110505014545,MKHL,60,38,10.0,779.0,7790.0,2025-11-05
2025110505014544,MKHL,60,51,10.0,775.0,7750.0,2025-11-05
2025110505014543,MKHL,60,19,20.0,774.9,15498.0,2025-11-05
