transaction,symbol,buyer,seller,quantity,rate,amount,date
2025010201019064,ULBSL,62,42,10.0,4400.0,44000.0,2025-01-02
2025010201019063,ULBSL,62,36,18.0,4284.0,77112.0,2025-01-02
2025010201019062,ULBSL,62,49,10.0,4284.0,42840.0,2025-01-02
2025010201019061,ULBSL,62,14,20.0,4284.0,85680.0,2025-01-02
2025010201019060,ULBSL,62,22,20.0,4284.0,85680.0,2025-01-02
2025010201019059,ULBSL,62,88,16.0,4260.0,68160.0,2025-01-02
2025010201019058,ULBSL,62,42,100.0,4250.0,425000.0,2025-01-02
2025010203012291,JBBL,62,49,10.0,367.0,3670.0,2025-01-02
2025010201019057,BEDC,33,82,43.0,750.0,32250.0,2025-01-02
2025010201019056,BEDC,57,82,500.0,750.0,375000.0,2025-01-02
2025010201019055,BEDC,57,82,500.0,750.0,375000.0,2025-01-02
2025010201019054,BEDC,83,82,20.0,750.2,15004.0,2025-01-02
2025010201019053,BEDC,88,82,500.0,751.3,375650.0,2025-01-02
2025010203012290,SLBSL,62,58,11.0,2175.0,23925.0,2025-01-02
2025010201019052,BEDC,88,82,60.0,751.3,45078.0,2025-01-02
2025010201019051,BEDC,82,82,377.0,755.1,284672.7,2025-01-02
2025010201019050,BNT,22,35,10.0,13995.0,139950.0,2025-01-02
2025010201019049,MKJC,29,84,10.0,528.0,5280.0,2025-01-02
2025010201019048,BHPL,42,92,10.0,840.1,8401.0,2025-01-02
2025010205009692,ENL,34,48,20.0,1177.0,23540.0,2025-01-02
2025010205009691,ENL,22,48,10.0,1191.0,11910.0,2025-01-02
2025010205009690,SMJC,68,51,20.0,512.0,10240.0,2025-01-02
2025010205009689,PHCL,68,21,10.0,537.0,5370.0,2025-01-02
2025010204009400,SPDL,19,47,10.0,325.1,3251.0,2025-01-02
2025010203012289,NFS,72,57,400.0,1048.0,419200.0,2025-01-02
2025010201019047,MEHL,57,45,100.0,463.9,46390.0,2025-01-02
2025010203012288,NFS,72,6,50.0,1048.0,52400.0,2025-01-02
2025010201019046,MMKJL,4,57,131.0,680.0,89080.0,2025-01-02
2025010205009688,HDL,36,34,22.0,1361.0,29942.0,2025-01-02
2025010205009687,HDL,49,34,50.0,1361.0,68050.0,2025-01-02
2025010205009686,HDL,40,34,68.0,1361.0,92548.0,2025-01-02
2025010201019045,USHL,34,33,10.0,818.0,8180.0,2025-01-02
2025010203012287,JFL,62,34,50.0,747.8,37390.0,2025-01-02
2025010201019044,MKHC,41,58,10.0,503.0,5030.0,2025-01-02
2025010201019043,MKHC,41,49,10.0,503.0,5030.0,2025-01-02
2025010201019042,MKHC,41,34,400.0,503.0,201200.0,2025-01-02
2025010201019041,MKHC,41,38,10.0,502.2,5022.0,2025-01-02
