transaction,symbol,buyer,seller,quantity,rate,amount,date
2026073001000001,NABIL,4,29,10.0,530.0,5300.0,2026-07-30
2026073001000002,NABIL,4,29,10.0,530.0,5300.0,2026-07-30
2026073001000003,NIMB,41,29,10.0,190.0,1900.0,2026-07-30
2026073001000004,NIMB,41,29,30.0,190.0,5700.0,2026-07-30
2026073004000001,NHPC,41,14,10.0,260.0,2600.0,2026-07-30
2026073004000002,NHPC,41,58,10.0,260.0,2600.0,2026-07-30
2026073001000005,HBL,14,29,20.0,188.1,3762.0,2026-07-30
2026073001000006,HBL,42,29,10.0,188.1,1881.0,2026-07-30
2026073004000003,BPCL,58,39,10.0,693.0,6930.0,2026-07-30
2026073001000007,SBI,74,29,10.0,389.5,3895.0,2026-07-30
2026073005000001,SHIVM,17,20,50.0,626.4,31320.0,2026-07-30
2026073001000008,NICA,100,29,10.0,322.0,3220.0,2026-07-30
2026073001000009,MBL,45,29,10.0,246.1,2461.0,2026-07-30
2026073003000001,BFC,58,25,10.0,485.0,4850.0,2026-07-30
2026073003000002,BFC,58,41,50.0,485.0,24250.0,2026-07-30
2026073001000010,KBL,41,29,10.0,210.0,2100.0,2026-07-30
2026073001000011,SBL,45,29,10.0,392.3,3923.0,2026-07-30
2026073003000003,CFCL,29,41,100.0,611.0,61100.0,2026-07-30
2026073001000012,NMB,41,29,10.0,246.0,2460.0,2026-07-30
2026073001000013,PRVU,36,29,30.0,186.0,5580.0,2026-07-30
2026073004000004,RIDI,36,58,10.0,368.6,3686.0,2026-07-30
2026073001000014,GBIME,91,29,30.0,244.1,7323.0,2026-07-30
2026073001000015,CZBIL,34,60,10.0,196.6,1966.0,2026-07-30
2026073001000016,CZBIL,45,29,10.0,196.6,1966.0,2026-07-30
2026073003000004,MDB,77,66,10.0,570.0,5700.0,2026-07-30
2026073001000017,PCBL,58,29,10.0,230.0,2300.0,2026-07-30
2026073001000018,ADBL,49,29,10.0,306.0,3060.0,2026-07-30
2026073001000019,ADBL,49,29,10.0,306.0,3060.0,2026-07-30
2026073001000020,GBIMEP,64,45,15000.0,114.8,1722000.0,2026-07-30
2026073001000021,NBL,47,29,10.0,259.0,2590.0,2026-07-30
2026073004000005,UMHL,62,39,50.0,570.0,28500.0,2026-07-30
2026073004000006,HPPL,36,34,10.0,389.0,3890.0,2026-07-30
2026073005000002,UHEWA,13,58,10.0,560.0,5600.0,2026-07-30
2026073003000005,CORBL,28,7,10.0,1382.8,13828.0,2026-07-30
2026073004000007,RADHI,36,34,10.0,700.3,7003.0,2026-07-30
2026073004000008,RADHI,36,34,10.0,700.3,7003.0,2026-07-30
2026073005000003,PPL,38,34,10.0,325.0,3250.0,2026-07-30
2026073003000006,MPFL,21,58,10.0,610.0,6100.0,2026-07-30
2026073005000004,SMHL,34,19,100.0,510.0,51000.0,2026-07-30
2026073003000007,MFIL,49,35,10.0,772.0,7720.0,2026-07-30
2026073004000009,LEC,16,6,10.0,238.2,2382.0,2026-07-30
2026073005000005,MCHL,35,34,20.0,296.2,5924.0,2026-07-30
2026073005000006,RAWA,34,42,100.0,444.9,44490.0,2026-07-30
