transaction,symbol,buyer,seller,quantity,rate,amount,date
2026021205029974,RFPL,37,45,100.0,410.1,41010.0,2026-02-12
2026021205029973,RFPL,42,45,360.0,410.2,147672.0,2026-02-12
2026021205029972,RFPL,57,45,500.0,410.5,205250.0,2026-02-12
2026021205029971,RFPL,56,45,100.0,410.5,41050.0,2026-02-12
2026021205029970,RFPL,54,45,230.0,411.0,94530.0,2026-02-12
2026021205029969,RFPL,42,45,100.0,411.0,41100.0,2026-02-12
2026021205029968,RFPL,45,45,12.0,411.0,4932.0,2026-02-12
2026021204039123,UPPER,11,41,1000.0,192.0,192000.0,2026-02-12
2026021205029967,SAHAS,16,58,12.0,558.0,6696.0,2026-02-12
2026021204039122,KKHC,19,44,205.0,297.0,60885.0,2026-02-12
2026021203009442,ALBSL,54,74,19.0,1119.9,21278.1,2026-02-12
2026021203009441,ALBSL,54,74,50.0,1119.8,55990.0,2026-02-12
2026021203009440,ALBSL,54,74,20.0,1119.7,22394.0,2026-02-12
2026021203009439,ALBSL,54,59,11.0,1119.6,12315.6,2026-02-12
2026021204039121,HPPL,43,34,950.0,469.5,446025.0,2026-02-12
2026021204039120,HPPL,43,32,200.0,469.0,93800.0,2026-02-12
2026021204039119,HPPL,43,45,850.0,468.9,398565.0,2026-02-12
2026021205029966,HRL,50,84,10.0,843.0,8430.0,2026-02-12
2026021204039118,BARUN,32,58,490.0,366.0,179340.0,2026-02-12
2026021204039117,HURJA,22,39,232.0,283.0,65656.0,2026-02-12
2026021204039116,HURJA,3,39,200.0,283.0,56600.0,2026-02-12
2026021204039115,HURJA,58,39,318.0,283.0,89994.0,2026-02-12
2026021201022481,CREST,52,42,30.0,1330.0,39900.0,2026-02-12
2026021201022480,CREST,34,42,30.0,1330.0,39900.0,2026-02-12
2026021201022479,CREST,14,42,20.0,1330.0,26600.0,2026-02-12
2026021205029555,PHCL,35,26,200.0,314.0,62800.0,2026-02-12
2026021201022190,SYPNL,48,14,10.0,1900.0,19000.0,2026-02-12
2026021205029536,BHL,1,1,174.0,207.5,36105.0,2026-02-12
2026021205029535,BHL,58,1,50.0,207.6,10380.0,2026-02-12
2026021205029534,BHL,7,1,276.0,207.6,57297.6,2026-02-12
2026021203009293,LBBL,17,56,150.0,475.0,71250.0,2026-02-12
2026021204038538,UPCL,26,4,60.0,383.0,22980.0,2026-02-12
2026021205029533,SONA,57,22,10.0,427.4,4274.0,2026-02-12
2026021205029532,MEHL,4,38,10.0,457.5,4575.0,2026-02-12
2026021204038537,SHEL,13,3,300.0,317.0,95100.0,2026-02-12
2026021201022189,CZBIL,55,33,1500.0,190.8,286200.0,2026-02-12
2026021205029531,HDL,90,59,50.0,1139.0,56950.0,2026-02-12
2026021205029530,SPL,7,34,10.0,787.0,7870.0,2026-02-12
2026021205029529,SAHAS,42,34,182.0,558.1,101574.2,2026-02-12
2026021205029528,SAHAS,44,34,18.0,558.1,10045.8,2026-02-12
2026021205029527,PHCL,58,14,21.0,313.9,6591.9,2026-02-12
2026021205029526,TPC,57,17,95.0,426.0,40470.0,2026-02-12
2026021204038536,HDHPC,51,65,150.0,209.9,31485.0,2026-02-12
2026021203009292,CBBL,46,34,48.0,920.0,44160.0,2026-02-12
2026021204038535,SPDL,41,21,500.0,408.0,204000.0,2026-02-12
2026021204038534,SHEL,19,3,50.0,317.0,15850.0,2026-02-12
2026021201022188,GBIME,58,22,35.0,225.0,7875.0,2026-02-12
2026021204038533,AHPC,48,88,568.0,292.6,166196.8,2026-02-12
2026021204038532,AHPC,64,88,200.0,292.6,58520.0,2026-02-12
2026021204038531,AHPC,51,88,82.0,292.6,23993.2,2026-02-12
2026021204038530,AHPC,40,88,500.0,292.7,146350.0,2026-02-12
2026021204038529,AHPC,42,88,50.0,292.8,14640.0,2026-02-12
2026021205029525,MEL,50,4,10.0,291.0,2910.0,2026-02-12
2026021204038528,JOSHI,6,43,100.0,308.0,30800.0,2026-02-12
2026021204038527,PMHPL,62,47,35.0,363.0,12705.0,2026-02-12
2026021204038526,RIDI,91,18,200.0,321.0,64200.0,2026-02-12
2026021205029524,HRL,48,74,24.0,842.0,20208.0,2026-02-12
2026021205029523,HRL,26,74,200.0,842.0,168400.0,2026-02-12
2026021205029522,HRL,3,74,100.0,842.0,84200.0,2026-02-12
2026021205029521,HRL,46,74,61.0,842.0,51362.0,2026-02-12
2026021205029520,HRL,62,74,20.0,842.0,16840.0,2026-02-12
2026021205029519,HRL,55,74,15.0,842.0,12630.0,2026-02-12
2026021205029518,RFPL,14,10,40.0,411.0,16440.0,2026-02-12
2026021203009291,SHINE,35,45,50.0,406.0,20300.0,2026-02-12
2026021203009290,SHINE,19,45,500.0,406.0,203000.0,2026-02-12
2026021205029451,RAWA,42,22,10.0,725.1,7251.0,2026-02-12
2026021201022187,BANDIPUR,59,44,10.0,938.9,9389.0,2026-02-12
2026021205029517,BHL,7,48,224.0,207.6,46502.4,2026-02-12
2026021205029516,BHL,36,48,200.0,207.6,41520.0,2026-02-12
2026021205029515,BHL,58,48,250.0,207.6,51900.0,2026-02-12
2026021205029514,BHL,58,48,326.0,207.6,67677.6,2026-02-12
2026021205029513,USHEC,47,43,9.0,461.0,4149.0,2026-02-12
2026021205029512,ILI,35,55,12.0,437.6,5251.2,2026-02-12
2026021204038525,NHPC,57,58,350.0,235.5,82425.0,2026-02-12
2026021204038524,NHPC,57,43,50.0,235.4,11770.0,2026-02-12
2026021201022186,SYPNL,48,14,10.0,1900.0,19000.0,2026-02-12
2026021205029511,BNHC,80,52,20.0,530.0,10600.0,2026-02-12
2026021205029510,BNHC,80,59,30.0,529.9,15897.0,2026-02-12
2026021204038523,API,42,19,80.0,302.9,24232.0,2026-02-12
2026021201022185,SARBTM,20,33,122.0,863.0,105286.0,2026-02-12
2026021201022184,SYPNL,57,11,10.0,1899.0,18990.0,2026-02-12
2026021205029509,NRN,42,63,100.0,1577.0,157700.0,2026-02-12
2026021205029508,NRN,91,63,400.0,1578.0,631200.0,2026-02-12
2026021205029507,BHL,87,45,46.0,207.7,9554.2,2026-02-12
2026021204038522,CHL,40,33,200.0,298.0,59600.0,2026-02-12
2026021205029506,SPL,17,92,1400.0,788.0,1103200.0,2026-02-12
2026021201022183,EBL,54,45,42.0,666.4,27988.8,2026-02-12
2026021201022182,EBL,57,45,20.0,666.5,13330.0,2026-02-12
2026021201022181,EBL,25,45,34.0,666.5,22661.0,2026-02-12
2026021204038521,HURJA,6,44,500.0,285.1,142550.0,2026-02-12
2026021204038520,HURJA,36,44,400.0,285.5,114200.0,2026-02-12
2026021204038519,NGPL,19,43,200.0,434.0,86800.0,2026-02-12
2026021204038104,SHEL,42,42,625.0,317.0,198125.0,2026-02-12
2026021204038103,SHEL,45,42,500.0,317.0,158500.0,2026-02-12
2026021204038102,SHEL,17,42,58.0,317.0,18386.0,2026-02-12
2026021204038101,SHEL,57,42,50.0,317.0,15850.0,2026-02-12
2026021204038100,SHEL,46,42,250.0,317.0,79250.0,2026-02-12
2026021204038099,SHEL,1,42,50.0,317.0,15850.0,2026-02-12
2026021204038098,SHEL,26,42,100.0,317.0,31700.0,2026-02-12
2026021204038097,SHEL,57,42,50.0,317.0,15850.0,2026-02-12
2026021204038096,SHEL,8,42,200.0,317.0,63400.0,2026-02-12
2026021204038095,SHEL,26,42,100.0,317.0,31700.0,2026-02-12
2026021204038094,SHEL,42,42,500.0,317.0,158500.0,2026-02-12
2026021204038093,SHEL,34,42,30.0,317.0,9510.0,2026-02-12
2026021204038092,SHEL,33,42,50.0,317.0,15850.0,2026-02-12
2026021204038091,SHEL,55,42,300.0,317.0,95100.0,2026-02-12
2026021204038090,SHEL,56,42,1000.0,317.0,317000.0,2026-02-12
2026021204038089,SHEL,16,42,3239.0,317.0,1026763.0,2026-02-12
2026021204038088,SHEL,32,42,1000.0,317.1,317100.0,2026-02-12
2026021204038087,SHEL,7,42,125.0,317.1,39637.5,2026-02-12
