transaction,symbol,buyer,seller,quantity,rate,amount,date
2026043004000001,SHL,20,20,100.0,490.0,49000.0,2026-04-30
2026043005000001,CIT,42,6,50.0,1780.0,89000.0,2026-04-30
2026043005000002,CIT,26,6,20.0,1780.0,35600.0,2026-04-30
2026043001000001,HBL,33,17,10.0,202.9,2029.0,2026-04-30
2026043004000002,RIDI,7,34,10.0,323.9,3239.0,2026-04-30
2026043001000002,SBL,82,4,70.0,368.0,25760.0,2026-04-30
2026043001000003,SBL,82,52,17.0,368.0,6256.0,2026-04-30
2026043004000003,API,49,48,10.0,352.6,3526.0,2026-04-30
2026043005000003,NRN,65,56,10.0,1377.5,13775.0,2026-04-30
2026043001000004,SANIMA,49,4,10.0,329.6,3296.0,2026-04-30
2026043001000005,SANIMA,8,4,70.0,329.6,23072.0,2026-04-30
2026043003000001,JBBL,53,62,10.0,380.1,3801.0,2026-04-30
2026043003000002,CORBL,96,20,50.0,2544.1,127205.0,2026-04-30
2026043003000003,CORBL,88,20,20.0,2544.1,50882.0,2026-04-30
2026043003000004,CORBL,17,20,100.0,2544.1,254410.0,2026-04-30
2026043003000005,CORBL,58,20,95.0,2544.1,241689.5,2026-04-30
2026043004000004,AKPL,49,17,10.0,280.4,2804.0,2026-04-30
2026043003000006,FMDBL,49,17,10.0,769.5,7695.0,2026-04-30
2026043003000007,MFIL,75,35,10.0,727.1,7271.0,2026-04-30
2026043004000005,UPPER,40,58,10.0,205.0,2050.0,2026-04-30
2026043003000008,VLBS,35,42,10.0,672.0,6720.0,2026-04-30
2026043004000006,MHNL,89,17,10.0,251.1,2511.0,2026-04-30
2026043001000006,NIMBPO,64,58,10.0,144.0,1440.0,2026-04-30
2026043003000009,NMBMF,17,17,10.0,613.7,6137.0,2026-04-30
2026043004000007,HURJA,65,40,10.0,242.2,2422.0,2026-04-30
2026043005000004,BHL,40,69,10.0,208.0,2080.0,2026-04-30
2026043005000005,BHL,95,69,10.0,208.0,2080.0,2026-04-30
2026043004000008,HDHPC,58,71,20.0,220.1,4402.0,2026-04-30
2026043005000006,RFPL,4,58,10.0,353.5,3535.0,2026-04-30
2026043005000007,DORDI,49,56,34.0,280.0,9520.0,2026-04-30
2026043005000008,DORDI,49,38,16.0,280.0,4480.0,2026-04-30
2026043003000010,MSLB,35,21,10.0,1260.0,12600.0,2026-04-30
2026043004000009,SHEL,35,56,10.0,303.0,3030.0,2026-04-30
2026043003000011,ALBSL,62,45,10.0,1100.0,11000.0,2026-04-30
2026043003000012,ALBSL,85,39,450.0,1100.0,495000.0,2026-04-30
2026043003000013,ILBS,7,63,10.0,894.9,8949.0,2026-04-30
2026043005000009,RHGCL,66,49,20.0,307.2,6144.0,2026-04-30
2026043003000014,SAPDBL,87,72,10.0,791.0,7910.0,2026-04-30
2026043005000010,PPL,47,34,10.0,333.0,3330.0,2026-04-30
2026043005000011,EHPL,29,62,10.0,412.5,4125.0,2026-04-30
2026043005000012,AHL,10,56,10.0,490.0,4900.0,2026-04-30
2026043005000013,SMJC,57,33,20.0,460.0,9200.0,2026-04-30
2026043005000014,SMJC,57,49,10.0,460.0,4600.0,2026-04-30
2026043005000015,MKHL,77,84,12.0,615.0,7380.0,2026-04-30
2026043005000016,MKHL,77,36,8.0,615.0,4920.0,2026-04-30
2026043005000017,BEDC,41,26,20.0,346.8,6936.0,2026-04-30
2026043005000018,BEDC,90,26,30.0,346.8,10404.0,2026-04-30
2026043005000019,MEL,45,69,10.0,239.4,2394.0,2026-04-30
2026043005000020,RAWA,39,51,135.0,640.0,86400.0,2026-04-30
2026043005000021,RAWA,39,32,132.0,640.0,84480.0,2026-04-30
2026043005000022,RAWA,39,42,300.0,640.0,192000.0,2026-04-30
2026043005000023,RAWA,39,41,30.0,640.0,19200.0,2026-04-30
2026043005000024,RAWA,39,11,100.0,640.0,64000.0,2026-04-30
2026043005000025,RAWA,39,8,50.0,640.0,32000.0,2026-04-30
2026043005000026,RAWA,39,45,100.0,640.0,64000.0,2026-04-30
2026043005000027,TVCL,71,58,10.0,546.0,5460.0,2026-04-30
2026043005000028,CKHL,17,84,10.0,680.2,6802.0,2026-04-30
2026043001000007,OMPL,38,35,10.0,1102.0,11020.0,2026-04-30
2026043005000029,NIFRA,58,56,13.0,261.0,3393.0,2026-04-30
2026043001000008,DHEL,42,62,10.0,634.2,6342.0,2026-04-30
2026043001000009,BANDIPUR,38,58,10.0,810.0,8100.0,2026-04-30
2026043001000010,JHAPA,5,45,10.0,1700.0,17000.0,2026-04-30
2026043001000011,SYPNL,58,56,10.0,1462.0,14620.0,2026-04-30
2026043001000012,SOHL,57,58,10.0,741.0,7410.0,2026-04-30
2026043001000013,SKHL,36,22,10.0,964.0,9640.0,2026-04-30
2026043001000014,RLEL,57,45,10.0,1131.0,11310.0,2026-04-30
2026043001000015,SKHEL,58,74,10.0,1386.0,13860.0,2026-04-30
2026043001000016,ICFCD89,41,58,10.0,1098.0,10980.0,2026-04-30
2026043001000017,SIPD,35,58,10.0,876.0,8760.0,2026-04-30
2026043001000018,SIPD,58,58,10.0,880.0,8800.0,2026-04-30
2026043005000030,DORDI,49,38,14.0,280.0,3920.0,2026-04-30
2026043001000019,PCIL,34,58,10.0,940.0,9400.0,2026-04-30
2026043003000015,CORBL,87,72,10.0,2468.0,24680.0,2026-04-30
2026043001000020,SOHL,65,19,100.0,734.1,73410.0,2026-04-30
2026043005000031,DORDI,49,34,16.0,280.0,4480.0,2026-04-30
2026043003000016,CORBL,87,72,10.0,2394.0,23940.0,2026-04-30
2026043001000021,RLEL,26,43,10.0,1103.0,11030.0,2026-04-30
2026043001000022,RLEL,26,43,10.0,1102.0,11020.0,2026-04-30
2026043001000023,RLEL,6,43,50.0,1100.0,55000.0,2026-04-30
2026043001000024,RLEL,57,43,10.0,1100.0,11000.0,2026-04-30
2026043005000032,RAWA,39,14,100.0,640.0,64000.0,2026-04-30
2026043001000025,JHAPA,60,41,10.0,1645.9,16459.0,2026-04-30
2026043005000033,RAWA,39,7,100.0,640.0,64000.0,2026-04-30
2026043001000026,KBL,48,67,10.0,218.0,2180.0,2026-04-30
2026043005000034,GCIL,77,3,20.0,419.6,8392.0,2026-04-30
2026043001000027,SIPD,6,16,10.0,854.0,8540.0,2026-04-30
2026043001000028,NMIC,57,4,10.0,1026.0,10260.0,2026-04-30
2026043001000029,SOHL,34,45,10.0,721.0,7210.0,2026-04-30
2026043005000035,MBJC,6,14,100.0,286.1,28610.0,2026-04-30
2026043004000010,AKPL,71,17,10.0,264.0,2640.0,2026-04-30
2026043005000036,RAWA,39,101,100.0,640.0,64000.0,2026-04-30
2026043004000011,HDHPC,58,71,85.0,220.0,18700.0,2026-04-30
2026043001000030,SKHEL,58,58,10.0,1367.9,13679.0,2026-04-30
2026043001000031,SYPNL,77,58,10.0,1440.0,14400.0,2026-04-30
2026043001000032,KBL,48,94,30.0,218.0,6540.0,2026-04-30
2026043001000033,RSML,74,51,10.0,3780.0,37800.0,2026-04-30
2026043001000034,HFIN,59,58,10.0,975.1,9751.0,2026-04-30
2026043001000035,SOHL,34,17,90.0,721.0,64890.0,2026-04-30
2026043001000036,SOHL,82,17,1000.0,720.1,720100.0,2026-04-30
2026043001000037,PCIL,58,42,10.0,930.3,9303.0,2026-04-30
2026043005000037,RAWA,39,13,153.0,640.0,97920.0,2026-04-30
2026043001000038,PCIL,58,58,10.0,930.3,9303.0,2026-04-30
2026043001000039,MBL,28,101,1000.0,243.7,243700.0,2026-04-30
2026043001000040,SKHEL,57,95,10.0,1380.0,13800.0,2026-04-30
2026043001000041,SYPNL,35,81,10.0,1435.0,14350.0,2026-04-30
2026043001000042,CZBIL,77,58,20.0,204.0,4080.0,2026-04-30
2026043004000012,API,58,58,100.0,333.0,33300.0,2026-04-30
2026043004000013,API,71,58,400.0,330.0,132000.0,2026-04-30
2026043004000014,SHL,20,41,100.0,512.5,51250.0,2026-04-30
2026043001000043,SYPNL,58,45,10.0,1436.0,14360.0,2026-04-30
2026043001000044,SYPNL,35,45,90.0,1435.0,129150.0,2026-04-30
2026043001000045,SYPNL,57,45,85.0,1430.0,121550.0,2026-04-30
2026043001000046,HBL,53,32,10.0,200.0,2000.0,2026-04-30
2026043001000047,RSML,76,50,10.0,3780.0,37800.0,2026-04-30
2026043001000048,SYPNL,35,6,10.0,1445.0,14450.0,2026-04-30
2026043001000049,PCIL,28,22,10.0,912.0,9120.0,2026-04-30
2026043005000038,AHL,56,56,10.0,504.7,5047.0,2026-04-30
2026043001000050,PCIL,62,56,10.0,930.0,9300.0,2026-04-30
2026043001000051,NMB,22,62,10.0,246.0,2460.0,2026-04-30
2026043001000052,SIPD,6,52,10.0,854.0,8540.0,2026-04-30
2026043001000053,PCIL,28,44,10.0,912.0,9120.0,2026-04-30
2026043001000054,PCIL,28,49,10.0,912.0,9120.0,2026-04-30
2026043001000055,HFIN,59,45,10.0,975.1,9751.0,2026-04-30
2026043004000015,RIDI,20,58,1000.0,333.6,333600.0,2026-04-30
2026043004000016,API,71,39,100.0,330.0,33000.0,2026-04-30
2026043001000056,SYPNL,57,35,515.0,1430.0,736450.0,2026-04-30
2026043001000057,SYPNL,42,35,50.0,1428.0,71400.0,2026-04-30
2026043001000058,SYPNL,45,35,50.0,1426.6,71330.0,2026-04-30
2026043001000059,SYPNL,1,35,50.0,1420.0,71000.0,2026-04-30
2026043001000060,SYPNL,58,35,600.0,1420.0,852000.0,2026-04-30
2026043001000061,RSML,21,81,100.0,3735.0,373500.0,2026-04-30
2026043001000062,RSML,17,81,100.0,3716.0,371600.0,2026-04-30
2026043001000063,PCIL,28,42,10.0,912.0,9120.0,2026-04-30
2026043005000039,MEL,17,69,10.0,242.0,2420.0,2026-04-30
2026043001000064,HIMSTAR,47,49,10.0,805.0,8050.0,2026-04-30
2026043004000017,UPPER,17,74,1000.0,202.0,202000.0,2026-04-30
2026043004000018,UPPER,14,74,500.0,202.0,101000.0,2026-04-30
2026043003000017,GRDBL,34,57,100.0,1094.0,109400.0,2026-04-30
2026043004000019,NHPC,35,62,10.0,293.0,2930.0,2026-04-30
2026043004000020,SHL,20,71,100.0,525.0,52500.0,2026-04-30
2026043005000040,STC,16,71,20.0,5850.0,117000.0,2026-04-30
2026043005000041,STC,58,71,10.0,5811.0,58110.0,2026-04-30
2026043001000065,SOHL,42,32,10.0,712.1,7121.0,2026-04-30
2026043001000066,PCIL,28,47,10.0,912.0,9120.0,2026-04-30
2026043001000067,SIPD,6,42,10.0,854.0,8540.0,2026-04-30
2026043001000068,HIDCLP,47,7,1000.0,199.0,199000.0,2026-04-30
2026043001000069,SIPD,6,35,10.0,854.0,8540.0,2026-04-30
2026043001000070,SIPD,6,58,10.0,854.0,8540.0,2026-04-30
2026043005000042,RNLI,58,59,100.0,457.1,45710.0,2026-04-30
2026043005000043,RNLI,41,59,100.0,457.0,45700.0,2026-04-30
2026043001000071,SIPD,6,58,10.0,854.0,8540.0,2026-04-30
2026043001000072,SIPD,58,38,10.0,855.0,8550.0,2026-04-30
2026043001000073,HFIN,39,17,10.0,975.2,9752.0,2026-04-30
2026043001000074,HFIN,59,17,20.0,975.1,19502.0,2026-04-30
2026043001000075,HFIN,38,17,100.0,975.1,97510.0,2026-04-30
2026043001000076,HFIN,6,17,50.0,975.0,48750.0,2026-04-30
2026043001000077,HFIN,11,17,50.0,975.0,48750.0,2026-04-30
2026043001000078,HFIN,57,17,100.0,975.0,97500.0,2026-04-30
2026043001000079,PCIL,28,34,10.0,912.0,9120.0,2026-04-30
2026043003000018,CORBL,58,87,10.0,2322.2,23222.0,2026-04-30
2026043001000080,PCIL,28,48,10.0,912.0,9120.0,2026-04-30
2026043001000081,PCIL,28,35,10.0,912.0,9120.0,2026-04-30
2026043001000082,HFIN,34,17,1000.0,975.0,975000.0,2026-04-30
2026043001000083,JHAPA,60,95,10.0,1600.0,16000.0,2026-04-30
2026043003000019,CORBL,42,72,10.0,2322.2,23222.0,2026-04-30
2026043001000084,PCIL,49,49,10.0,920.0,9200.0,2026-04-30
2026043001000085,PCIL,28,48,10.0,912.0,9120.0,2026-04-30
2026043005000044,SMJC,57,51,10.0,460.0,4600.0,2026-04-30
2026043001000086,HBL,42,47,10.0,204.0,2040.0,2026-04-30
2026043001000087,PCIL,28,36,10.0,912.0,9120.0,2026-04-30
2026043001000088,SIPD,58,42,10.0,855.0,8550.0,2026-04-30
2026043001000089,SIPD,58,58,10.0,855.0,8550.0,2026-04-30
2026043001000090,PCIL,28,58,10.0,912.0,9120.0,2026-04-30
2026043004000021,NGPL,58,98,10.0,436.0,4360.0,2026-04-30
2026043001000091,SIPD,28,88,10.0,855.1,8551.0,2026-04-30
