transaction,symbol,buyer,seller,quantity,rate,amount,date
2026052602000001,KHPL,36,49,10.0,300.0,3000.0,2026-05-26
2026052604000001,NHPC,35,32,10.0,297.0,2970.0,2026-05-26
2026052604000002,NHPC,35,33,250.0,297.0,74250.0,2026-05-26
2026052601000001,HBL,41,57,10.0,202.0,2020.0,2026-05-26
2026052603000001,SWBBL,17,44,10.0,780.0,7800.0,2026-05-26
2026052605000001,NIFRA,4,42,64.0,255.5,16352.0,2026-05-26
2026052604000003,AHPC,38,32,10.0,275.0,2750.0,2026-05-26
2026052605000002,CHDC,20,35,100.0,2360.2,236020.0,2026-05-26
2026052603000002,JBBL,53,45,10.0,380.0,3800.0,2026-05-26
2026052604000004,RIDI,101,71,10.0,385.0,3850.0,2026-05-26
2026052603000003,SADBL,74,49,20.0,440.0,8800.0,2026-05-26
2026052603000004,MFIL,58,35,10.0,780.0,7800.0,2026-05-26
2026052604000005,KKHC,58,38,10.0,285.6,2856.0,2026-05-26
2026052604000006,KKHC,41,38,10.0,285.6,2856.0,2026-05-26
2026052604000007,KKHC,41,38,20.0,285.6,5712.0,2026-05-26
2026052604000008,KKHC,41,43,20.0,285.6,5712.0,2026-05-26
2026052604000009,KKHC,41,43,19.0,285.6,5426.4,2026-05-26
2026052604000010,KKHC,41,58,31.0,285.6,8853.6,2026-05-26
2026052604000011,AKPL,17,45,10.0,277.0,2770.0,2026-05-26
2026052604000012,AKPL,58,45,10.0,277.0,2770.0,2026-05-26
2026052603000005,RLFL,34,62,200.0,454.9,90980.0,2026-05-26
2026052603000006,RLFL,34,14,300.0,454.9,136470.0,2026-05-26
2026052605000003,BHL,67,62,10.0,239.5,2395.0,2026-05-26
2026052605000004,RFPL,58,58,10.0,375.0,3750.0,2026-05-26
2026052604000013,AKJCL,38,44,10.0,413.0,4130.0,2026-05-26
2026052604000014,AKJCL,38,44,40.0,413.0,16520.0,2026-05-26
2026052604000015,AKJCL,4,44,150.0,413.0,61950.0,2026-05-26
2026052604000016,AKJCL,47,44,410.0,413.0,169330.0,2026-05-26
2026052604000017,AKJCL,47,45,13.0,413.0,5369.0,2026-05-26
2026052605000005,UHEWA,64,13,40.0,599.8,23992.0,2026-05-26
2026052605000006,UHEWA,25,13,60.0,599.8,35988.0,2026-05-26
2026052603000007,ALBSL,95,54,20.0,1125.0,22500.0,2026-05-26
2026052604000018,UNHPL,17,49,10.0,425.0,4250.0,2026-05-26
2026052604000019,UNHPL,17,57,10.0,425.0,4250.0,2026-05-26
2026052604000020,UNHPL,17,32,10.0,425.0,4250.0,2026-05-26
2026052603000008,ILBS,54,54,10.0,900.0,9000.0,2026-05-26
2026052605000007,RHGCL,66,72,11000.0,307.0,3377000.0,2026-05-26
2026052605000008,SPHL,38,35,10.0,508.0,5080.0,2026-05-26
2026052605000009,SIKLES,48,48,100.0,580.0,58000.0,2026-05-26
2026052605000010,SIKLES,59,48,50.0,580.0,29000.0,2026-05-26
2026052605000011,SIKLES,1,48,50.0,580.0,29000.0,2026-05-26
2026052604000021,CYCL,56,26,50.0,1450.1,72505.0,2026-05-26
2026052604000022,AVYAN,11,48,10.0,1090.6,10906.0,2026-05-26
2026052605000012,SMJC,63,58,10.0,465.7,4657.0,2026-05-26
2026052605000013,MAKAR,52,13,10.0,485.5,4855.0,2026-05-26
2026052605000014,DOLTI,36,85,10.0,343.9,3439.0,2026-05-26
2026052605000015,BEDC,17,59,10.0,400.0,4000.0,2026-05-26
2026052605000016,BEDC,57,59,10.0,400.0,4000.0,2026-05-26
2026052605000017,RAWA,71,90,10.0,614.3,6143.0,2026-05-26
2026052605000018,NRM,41,48,10.0,361.0,3610.0,2026-05-26
2026052605000019,TSHL,35,7,10.0,630.0,6300.0,2026-05-26
2026052605000020,MSHL,71,41,10.0,743.4,7434.0,2026-05-26
2026052605000021,SANVI,13,34,10.0,725.0,7250.0,2026-05-26
2026052604000023,CYCL,11,26,20.0,1439.0,28780.0,2026-05-26
