transaction,symbol,buyer,seller,quantity,rate,amount,date
2025041703012913,NABBC,20,61,14.0,1776.9,24876.6,2025-04-17
2025041704029099,HPPL,36,62,50.0,660.0,33000.0,2025-04-17
2025041703012912,MDB,62,49,20.0,664.9,13298.0,2025-04-17
2025041704029098,HPPL,49,62,100.0,660.0,66000.0,2025-04-17
2025041701024740,ULBSL,62,42,10.0,3380.0,33800.0,2025-04-17
2025041701024739,CYCL,62,45,10.0,1633.0,16330.0,2025-04-17
2025041704029097,BARUN,74,46,100.0,554.0,55400.0,2025-04-17
2025041704029096,BARUN,74,47,265.0,553.1,146571.5,2025-04-17
2025041705023803,NIFRA,97,54,10.0,303.6,3036.0,2025-04-17
2025041705023802,NIFRA,97,52,50.0,303.0,15150.0,2025-04-17
2025041705023801,NRN,99,19,10.0,1895.0,18950.0,2025-04-17
2025041705023800,HRL,8,41,100.0,1014.0,101400.0,2025-04-17
2025041701024738,NYADI,36,91,500.0,578.0,289000.0,2025-04-17
2025041704029095,SHL,45,98,550.0,508.1,279455.0,2025-04-17
2025041705023799,CHDC,16,16,20.0,2620.0,52400.0,2025-04-17
2025041704029094,GHL,16,48,10.0,283.0,2830.0,2025-04-17
2025041704029093,MHNL,32,33,200.0,278.0,55600.0,2025-04-17
2025041704029092,RADHI,32,57,500.0,536.0,268000.0,2025-04-17
2025041704029091,BARUN,11,32,165.0,550.7,90865.5,2025-04-17
2025041704029090,BARUN,22,32,20.0,550.8,11016.0,2025-04-17
2025041704029089,BARUN,48,32,500.0,551.1,275550.0,2025-04-17
2025041704029088,BARUN,49,32,50.0,552.1,27605.0,2025-04-17
2025041704029087,BARUN,16,32,500.0,553.0,276500.0,2025-04-17
2025041704029086,BARUN,45,32,265.0,553.0,146545.0,2025-04-17
2025041701024737,SNLI,11,11,12.0,628.0,7536.0,2025-04-17
2025041701024736,TPC,32,45,10.0,542.0,5420.0,2025-04-17
2025041704029085,NGPL,32,45,399.0,318.6,127121.4,2025-04-17
2025041704029084,NGPL,32,11,80.0,318.6,25488.0,2025-04-17
2025041704029083,NGPL,32,41,199.0,318.6,63401.4,2025-04-17
2025041704029082,NGPL,32,3,322.0,318.5,102557.0,2025-04-17
2025041703012911,USLB,1,32,70.0,1760.0,123200.0,2025-04-17
2025041701024735,PPL,57,45,20.0,517.0,10340.0,2025-04-17
2025041701024734,PPL,58,45,10.0,517.0,5170.0,2025-04-17
2025041701024733,PPL,34,45,95.0,517.0,49115.0,2025-04-17
2025041701024732,PPL,22,45,40.0,517.0,20680.0,2025-04-17
2025041701024731,PPL,49,45,50.0,517.1,25855.0,2025-04-17
2025041701024730,PPL,49,45,160.0,517.5,82800.0,2025-04-17
