transaction,symbol,buyer,seller,quantity,rate,amount,date
2025030901041346,MKJC,32,55,500.0,564.0,282000.0,2025-03-09
2025030901041345,MAKAR,35,66,20.0,790.0,15800.0,2025-03-09
2025030901041344,MAKAR,35,34,10.0,790.0,7900.0,2025-03-09
2025030905028953,HRL,42,55,150.0,1046.0,156900.0,2025-03-09
2025030905028952,HRL,45,55,300.0,1046.0,313800.0,2025-03-09
2025030905028951,HRL,48,55,50.0,1046.0,52300.0,2025-03-09
2025030901041343,RAWA,35,38,10.0,885.0,8850.0,2025-03-09
2025030905028950,NRN,69,55,27.0,1475.0,39825.0,2025-03-09
2025030905028949,NRN,50,55,100.0,1475.0,147500.0,2025-03-09
2025030905028948,NRN,60,55,44.0,1475.0,64900.0,2025-03-09
2025030905028947,NRN,44,55,139.0,1475.1,205038.9,2025-03-09
2025030905028946,NRN,8,55,10.0,1475.3,14753.0,2025-03-09
2025030901041342,GMLI,55,6,10.0,1839.4,18394.0,2025-03-09
2025030904024410,BARUN,26,34,109.0,544.0,59296.0,2025-03-09
2025030904024409,BARUN,26,35,60.0,544.0,32640.0,2025-03-09
2025030904024408,BARUN,26,75,700.0,544.0,380800.0,2025-03-09
2025030904024407,BARUN,26,49,100.0,544.0,54400.0,2025-03-09
2025030904024406,BARUN,26,42,11.0,543.8,5981.8,2025-03-09
2025030904024405,BARUN,26,54,15.0,543.6,8154.0,2025-03-09
2025030904024404,BARUN,26,95,50.0,543.0,27150.0,2025-03-09
2025030904024403,BARUN,26,32,55.0,543.0,29865.0,2025-03-09
2025030904024402,BARUN,26,7,95.0,543.0,51585.0,2025-03-09
2025030904024401,BARUN,26,89,500.0,543.0,271500.0,2025-03-09
2025030904024400,BARUN,26,39,500.0,543.0,271500.0,2025-03-09
2025030904024399,BARUN,26,48,150.0,543.0,81450.0,2025-03-09
2025030904024398,BARUN,26,26,50.0,543.0,27150.0,2025-03-09
2025030904024397,BARUN,26,89,500.0,543.0,271500.0,2025-03-09
2025030904024396,BARUN,26,89,500.0,543.0,271500.0,2025-03-09
2025030904024395,BARUN,26,5,10.0,543.0,5430.0,2025-03-09
2025030904024394,BARUN,26,49,100.0,543.0,54300.0,2025-03-09
2025030904024393,BARUN,26,76,200.0,542.9,108580.0,2025-03-09
2025030904024392,BARUN,26,39,200.0,542.9,108580.0,2025-03-09
2025030904024391,BARUN,26,89,500.0,542.7,271350.0,2025-03-09
2025030904024390,BARUN,26,22,250.0,542.5,135625.0,2025-03-09
2025030904024389,BARUN,26,6,100.0,542.2,54220.0,2025-03-09
2025030904024388,BARUN,26,38,200.0,542.0,108400.0,2025-03-09
2025030904024387,BARUN,26,16,50.0,542.0,27100.0,2025-03-09
2025030904024386,BARUN,26,54,30.0,542.0,16260.0,2025-03-09
2025030904024385,BARUN,26,34,100.0,542.0,54200.0,2025-03-09
2025030904024384,BARUN,26,36,100.0,542.0,54200.0,2025-03-09
2025030904024383,BARUN,26,49,1000.0,542.0,542000.0,2025-03-09
2025030904024382,BARUN,26,48,130.0,542.0,70460.0,2025-03-09
2025030904024381,BARUN,26,5,1000.0,542.0,542000.0,2025-03-09
2025030904024380,BARUN,26,45,150.0,542.0,81300.0,2025-03-09
2025030904024379,BARUN,26,18,10.0,542.0,5420.0,2025-03-09
2025030904024378,BARUN,26,18,40.0,542.0,21680.0,2025-03-09
2025030904024377,BARUN,26,17,60.0,542.0,32520.0,2025-03-09
2025030904024376,BARUN,26,49,20.0,542.0,10840.0,2025-03-09
2025030904024375,BARUN,26,54,200.0,542.0,108400.0,2025-03-09
2025030904024374,BARUN,26,32,500.0,542.0,271000.0,2025-03-09
2025030904024373,BARUN,26,41,150.0,542.0,81300.0,2025-03-09
2025030904024372,BARUN,26,40,318.0,542.0,172356.0,2025-03-09
2025030904024371,BARUN,26,32,2380.0,541.9,1289722.0,2025-03-09
2025030901041341,USHEC,38,26,910.0,663.9,604149.0,2025-03-09
2025030903017595,BFC,34,41,150.0,618.0,92700.0,2025-03-09
2025030903017594,GBBL,42,42,50.0,409.9,20495.0,2025-03-09
2025030903017593,NABBC,69,25,20.0,1825.0,36500.0,2025-03-09
2025030901041340,MKHL,84,49,10.0,700.1,7001.0,2025-03-09
2025030901041339,MANDU,42,14,100.0,950.0,95000.0,2025-03-09
2025030901041338,GMLI,55,14,10.0,1839.4,18394.0,2025-03-09
2025030903017592,NUBL,16,57,10.0,699.8,6998.0,2025-03-09
2025030903017591,GMFBS,16,6,10.0,1785.0,17850.0,2025-03-09
2025030903017590,SINDU,50,20,100.0,1133.1,113310.0,2025-03-09
2025030905028945,HRL,48,57,100.0,1046.0,104600.0,2025-03-09
2025030901041337,GMLI,55,57,10.0,1839.4,18394.0,2025-03-09
2025030903017589,PFL,58,57,295.0,466.0,137470.0,2025-03-09
2025030903017588,PFL,35,57,50.0,466.1,23305.0,2025-03-09
2025030903017587,PFL,39,57,260.0,466.1,121186.0,2025-03-09
2025030905028944,HDL,55,57,285.0,1249.0,355965.0,2025-03-09
2025030905028943,HDL,21,57,50.0,1249.0,62450.0,2025-03-09
2025030905028942,HDL,55,57,225.0,1249.0,281025.0,2025-03-09
2025030903017586,SMPDA,50,6,10.0,957.9,9579.0,2025-03-09
2025030905028941,SMJC,65,41,280.0,664.0,185920.0,2025-03-09
2025030905028940,SMJC,25,41,20.0,666.0,13320.0,2025-03-09
2025030904024370,HEI,41,57,469.0,642.0,301098.0,2025-03-09
2025030904024369,CGH,49,29,90.0,897.0,80730.0,2025-03-09
2025030903017585,PMLI,45,58,568.0,610.6,346820.8,2025-03-09
2025030903017584,PMLI,49,58,344.0,610.7,210080.8,2025-03-09
2025030903017583,PMLI,57,58,100.0,610.9,61090.0,2025-03-09
2025030905028939,HRL,48,4,100.0,1046.0,104600.0,2025-03-09
2025030901041336,BGWT,74,36,50.0,1060.0,53000.0,2025-03-09
2025030904024368,SPIL,4,50,160.0,871.0,139360.0,2025-03-09
2025030904024367,SPIL,4,21,50.0,870.0,43500.0,2025-03-09
2025030904024366,SPIL,4,39,190.0,870.0,165300.0,2025-03-09
2025030904024365,UPPER,74,25,400.0,207.8,83120.0,2025-03-09
2025030905028938,MMF1,48,85,100.0,8.6,860.0,2025-03-09
2025030903017582,GLBSL,8,56,10.0,3032.1,30321.0,2025-03-09
2025030901041335,MEHL,56,82,110.0,606.0,66660.0,2025-03-09
2025030901041334,MEHL,56,42,10.0,605.0,6050.0,2025-03-09
2025030901041333,MEHL,56,58,10.0,605.0,6050.0,2025-03-09
2025030901041332,MEHL,56,26,170.0,605.0,102850.0,2025-03-09
2025030904024364,SJCL,56,3,50.0,364.0,18200.0,2025-03-09
2025030903017581,SLBSL,66,6,10.0,2379.0,23790.0,2025-03-09
2025030905028937,CLI,65,21,130.0,723.7,94081.0,2025-03-09
2025030905028936,CLI,65,56,70.0,723.6,50652.0,2025-03-09
2025030903017580,MLBSL,58,19,10.0,2369.0,23690.0,2025-03-09
2025030903017579,HLI,17,52,10.0,446.0,4460.0,2025-03-09
2025030901041331,MKCL,13,45,30.0,1648.0,49440.0,2025-03-09
2025030904024363,LEC,39,1,358.0,222.0,79476.0,2025-03-09
2025030904024362,LEC,39,57,100.0,222.0,22200.0,2025-03-09
2025030904024361,LEC,39,21,100.0,221.0,22100.0,2025-03-09
2025030904024360,LEC,39,91,200.0,220.0,44000.0,2025-03-09
2025030904024359,LEC,39,45,242.0,220.0,53240.0,2025-03-09
2025030904024358,MHNL,14,39,500.0,286.0,143000.0,2025-03-09
2025030904024357,MHNL,42,39,149.0,286.2,42643.8,2025-03-09
2025030904024356,MHNL,45,39,100.0,286.5,28650.0,2025-03-09
2025030903017578,LICN,55,58,47.0,1115.0,52405.0,2025-03-09
2025030903017577,LICN,45,58,200.0,1115.0,223000.0,2025-03-09
2025030903017576,LICN,21,58,500.0,1115.0,557500.0,2025-03-09
2025030903017575,LICN,25,58,50.0,1115.0,55750.0,2025-03-09
2025030903017574,LICN,39,58,1000.0,1115.0,1115000.0,2025-03-09
2025030903017573,LICN,43,58,20.0,1115.0,22300.0,2025-03-09
2025030903017572,LICN,14,58,100.0,1115.0,111500.0,2025-03-09
2025030903017571,LICN,58,58,100.0,1115.0,111500.0,2025-03-09
2025030903017570,LICN,57,58,20.0,1115.0,22300.0,2025-03-09
2025030903017569,LICN,6,58,50.0,1115.0,55750.0,2025-03-09
2025030903017568,LICN,58,58,40.0,1115.0,44600.0,2025-03-09
2025030903017567,LICN,34,58,500.0,1115.0,557500.0,2025-03-09
2025030903017566,LICN,22,58,10.0,1115.0,11150.0,2025-03-09
2025030903017565,LICN,17,58,50.0,1115.0,55750.0,2025-03-09
2025030903017564,LICN,16,58,200.0,1115.0,223000.0,2025-03-09
2025030903017563,LICN,43,58,30.0,1115.1,33453.0,2025-03-09
2025030903017562,LICN,48,58,20.0,1115.1,22302.0,2025-03-09
2025030903017561,LICN,53,58,50.0,1115.2,55760.0,2025-03-09
2025030903017560,LICN,54,58,1000.0,1116.0,1116000.0,2025-03-09
2025030903017559,LICN,45,58,50.0,1116.0,55800.0,2025-03-09
2025030903017558,LICN,5,58,200.0,1116.0,223200.0,2025-03-09
2025030903017557,LICN,43,58,40.0,1116.1,44644.0,2025-03-09
2025030903017556,LICN,21,58,20.0,1116.2,22324.0,2025-03-09
2025030903017555,LICN,17,58,10.0,1116.5,11165.0,2025-03-09
2025030903017554,LICN,22,58,100.0,1117.0,111700.0,2025-03-09
2025030903017553,LICN,21,58,13.0,1117.0,14521.0,2025-03-09
2025030903017552,LICN,72,58,100.0,1117.1,111710.0,2025-03-09
2025030903017551,LICN,41,58,250.0,1118.0,279500.0,2025-03-09
2025030903017550,LICN,45,58,200.0,1119.3,223860.0,2025-03-09
2025030903017549,LICN,45,58,30.0,1119.5,33585.0,2025-03-09
2025030901041330,MHL,56,25,150.0,797.0,119550.0,2025-03-09
2025030901041329,MHL,45,25,50.0,797.1,39855.0,2025-03-09
2025030901041328,MHL,44,25,100.0,798.0,79800.0,2025-03-09
2025030901041327,MHL,49,25,50.0,798.0,39900.0,2025-03-09
2025030901041326,MHL,19,25,10.0,798.0,7980.0,2025-03-09
2025030901041325,EBL,44,57,154.0,618.0,95172.0,2025-03-09
2025030905028935,HATHY,47,1,13.0,1434.0,18642.0,2025-03-09
2025030905028934,HRL,48,32,3310.0,1046.0,3462260.0,2025-03-09
2025030905028933,HRL,48,22,52.0,1046.0,54392.0,2025-03-09
2025030901041324,RFPL,47,57,10.0,817.0,8170.0,2025-03-09
2025030904024355,CHL,5,38,10.0,531.0,5310.0,2025-03-09
2025030901041323,IHL,62,47,10.0,739.0,7390.0,2025-03-09
2025030901041322,IHL,62,68,90.0,737.5,66375.0,2025-03-09
2025030901041321,IHL,62,47,400.0,726.7,290680.0,2025-03-09
