transaction,symbol,buyer,seller,quantity,rate,amount,date
2024022804007258,NICL,17,38,52.0,820.1,42645.2,2024-02-28
2024022804007257,NICL,19,38,25.0,820.1,20502.5,2024-02-28
2024022804007256,NICL,59,38,50.0,820.2,41010.0,2024-02-28
2024022803005239,ALICL,62,34,10.0,569.0,5690.0,2024-02-28
2024022805005031,HRL,69,62,15.0,615.0,9225.0,2024-02-28
2024022805005030,HRL,45,62,25.0,615.1,15377.5,2024-02-28
2024022805005029,HRL,4,62,50.0,615.1,30755.0,2024-02-28
2024022805005028,HRL,81,62,20.0,615.1,12302.0,2024-02-28
2024022801024151,TVCL,42,91,10.0,535.0,5350.0,2024-02-28
2024022801024150,UNLB,58,34,10.0,1222.3,12223.0,2024-02-28
2024022801024149,NRM,34,54,100.0,360.0,36000.0,2024-02-28
2024022803005238,MPFL,34,44,10.0,356.0,3560.0,2024-02-28
2024022804007255,SJCL,57,51,340.0,280.0,95200.0,2024-02-28
2024022801024148,AVYAN,35,42,10.0,595.0,5950.0,2024-02-28
2024022801024147,HATHY,72,35,10.0,857.0,8570.0,2024-02-28
2024022801024146,HHL,5,36,10.0,344.8,3448.0,2024-02-28
2024022801024145,MKHL,21,42,10.0,372.0,3720.0,2024-02-28
2024022801024144,MKHL,21,58,10.0,371.0,3710.0,2024-02-28
2024022801024143,MKHL,21,36,10.0,370.0,3700.0,2024-02-28
2024022803005237,JFL,43,17,120.0,363.0,43560.0,2024-02-28
2024022803005236,SAPDBL,55,16,500.0,251.9,125950.0,2024-02-28
2024022803005235,KSBBL,45,44,575.0,342.0,196650.0,2024-02-28
2024022801024142,LSL,22,35,10.0,159.0,1590.0,2024-02-28
2024022804007254,UPCL,22,81,10.0,212.8,2128.0,2024-02-28
2024022801024141,MHCL,88,11,20.0,549.0,10980.0,2024-02-28
2024022801024140,SRLI,59,57,10.0,427.0,4270.0,2024-02-28
2024022801024139,MHCL,69,11,55.0,549.0,30195.0,2024-02-28
2024022801024138,SONA,16,45,100.0,458.5,45850.0,2024-02-28
2024022801024137,MAKAR,50,58,10.0,395.0,3950.0,2024-02-28
2024022801024136,MAKAR,50,58,10.0,394.0,3940.0,2024-02-28
2024022801024135,MAKAR,50,45,10.0,394.0,3940.0,2024-02-28
2024022801024134,MAKAR,50,34,10.0,393.5,3935.0,2024-02-28
2024022801024133,MAKAR,50,35,10.0,390.0,3900.0,2024-02-28
2024022805005027,CIT,50,19,100.0,2100.0,210000.0,2024-02-28
2024022801024132,SBL,50,5,10.0,219.0,2190.0,2024-02-28
2024022801024131,RFPL,71,21,10.0,327.5,3275.0,2024-02-28
2024022801024130,DOLTI,71,71,230.0,387.0,89010.0,2024-02-28
2024022801024129,DOLTI,71,22,110.0,387.0,42570.0,2024-02-28
2024022801024128,DOLTI,71,5,150.0,386.0,57900.0,2024-02-28
2024022801024127,DOLTI,71,57,400.0,386.0,154400.0,2024-02-28
2024022801024126,DOLTI,71,52,100.0,385.0,38500.0,2024-02-28
2024022801024125,DOLTI,71,17,10.0,385.0,3850.0,2024-02-28
2024022801024124,MHCL,71,11,30.0,549.0,16470.0,2024-02-28
2024022801024123,HHL,71,36,10.0,344.8,3448.0,2024-02-28
2024022801024122,PPL,71,38,10.0,329.9,3299.0,2024-02-28
2024022801024121,MHCL,58,11,11.0,549.0,6039.0,2024-02-28
2024022801024120,MHCL,58,32,89.0,543.0,48327.0,2024-02-28
2024022801024119,MHCL,8,32,100.0,543.0,54300.0,2024-02-28
2024022801024118,SGHC,56,19,10.0,315.0,3150.0,2024-02-28
2024022801024117,MHCL,26,56,10.0,531.0,5310.0,2024-02-28
2024022801024116,CLI,6,57,10.0,434.0,4340.0,2024-02-28
2024022801024115,MKCL,36,42,10.0,959.0,9590.0,2024-02-28
2024022801024114,SNLI,4,48,10.0,586.0,5860.0,2024-02-28
2024022801024113,SNLI,4,58,10.0,586.0,5860.0,2024-02-28
2024022801024112,DORDI,77,68,500.0,461.2,230600.0,2024-02-28
2024022804007253,RURU,34,59,10.0,719.0,7190.0,2024-02-28
2024022801024111,CLI,6,34,10.0,434.0,4340.0,2024-02-28
2024022804007252,JOSHI,62,65,140.0,389.9,54586.0,2024-02-28
2024022804007251,JOSHI,62,48,360.0,389.9,140364.0,2024-02-28
