transaction,symbol,buyer,seller,quantity,rate,amount,date
2025120905016217,SONA,62,16,100.0,424.1,42410.0,2025-12-09
2025120905016216,SONA,44,16,20.0,424.1,8482.0,2025-12-09
2025120905016215,SONA,38,16,80.0,424.1,33928.0,2025-12-09
2025120905016214,SONA,58,16,160.0,424.2,67872.0,2025-12-09
2025120905016213,SONA,49,16,172.0,424.5,73014.0,2025-12-09
2025120905016212,SONA,58,16,14.0,424.6,5944.4,2025-12-09
2025120903007188,NABBC,58,58,657.0,1021.0,670797.0,2025-12-09
2025120904010198,SGIC,52,49,15.0,477.0,7155.0,2025-12-09
2025120901029062,BANDIPUR,71,58,10.0,790.0,7900.0,2025-12-09
2025120901029061,BANDIPUR,71,21,100.0,790.0,79000.0,2025-12-09
2025120901029060,BANDIPUR,71,35,10.0,790.0,7900.0,2025-12-09
2025120901029059,BANDIPUR,71,89,10.0,790.0,7900.0,2025-12-09
2025120901029058,BANDIPUR,71,58,10.0,790.0,7900.0,2025-12-09
2025120901029057,BANDIPUR,71,42,10.0,790.0,7900.0,2025-12-09
2025120901029056,BANDIPUR,71,14,10.0,790.0,7900.0,2025-12-09
2025120901029055,BANDIPUR,71,8,10.0,790.0,7900.0,2025-12-09
2025120901029054,BANDIPUR,71,57,10.0,790.0,7900.0,2025-12-09
2025120901029053,BANDIPUR,71,51,10.0,790.0,7900.0,2025-12-09
2025120901029052,BANDIPUR,71,36,10.0,790.0,7900.0,2025-12-09
2025120901029051,BANDIPUR,71,19,10.0,790.0,7900.0,2025-12-09
2025120901029050,BANDIPUR,71,58,10.0,790.0,7900.0,2025-12-09
2025120901029049,BANDIPUR,71,58,10.0,790.0,7900.0,2025-12-09
2025120901029048,BANDIPUR,71,58,10.0,790.0,7900.0,2025-12-09
2025120901029047,BANDIPUR,71,92,10.0,790.0,7900.0,2025-12-09
2025120901029046,BANDIPUR,71,58,10.0,790.0,7900.0,2025-12-09
2025120901029045,BANDIPUR,71,38,10.0,790.0,7900.0,2025-12-09
2025120901029044,BANDIPUR,71,65,200.0,789.9,157980.0,2025-12-09
2025120901029043,BANDIPUR,71,6,10.0,789.0,7890.0,2025-12-09
2025120901029042,BANDIPUR,71,58,10.0,789.0,7890.0,2025-12-09
2025120901029041,BANDIPUR,71,58,10.0,789.0,7890.0,2025-12-09
2025120901029040,BANDIPUR,71,58,10.0,789.0,7890.0,2025-12-09
2025120901029039,BANDIPUR,71,58,10.0,789.0,7890.0,2025-12-09
