transaction,symbol,buyer,seller,quantity,rate,amount,date
2026032603012240,JBBL,59,49,20.0,385.0,7700.0,2026-03-26
2026032603012239,JBBL,59,28,10.0,385.0,3850.0,2026-03-26
2026032603012238,JBBL,59,6,10.0,385.0,3850.0,2026-03-26
2026032603012237,JBBL,59,35,300.0,385.0,115500.0,2026-03-26
2026032603012236,JBBL,59,42,10.0,385.0,3850.0,2026-03-26
2026032603012235,JBBL,59,13,190.0,385.0,73150.0,2026-03-26
2026032603012234,JBBL,59,57,400.0,384.8,153920.0,2026-03-26
2026032601062743,TTL,14,13,60.0,974.0,58440.0,2026-03-26
2026032603012233,MNBBL,45,49,200.0,400.0,80000.0,2026-03-26
2026032604034115,UNHPL,45,48,10.0,557.8,5578.0,2026-03-26
2026032605029682,RHGCL,58,26,20.0,327.8,6556.0,2026-03-26
2026032603012232,SLBBL,74,45,480.0,874.0,419520.0,2026-03-26
2026032603012231,SLBBL,11,45,20.0,874.1,17482.0,2026-03-26
2026032601062742,BANDIPUR,42,32,10.0,985.0,9850.0,2026-03-26
2026032601062741,SYPNL,76,35,20.0,2019.0,40380.0,2026-03-26
2026032601062740,DHEL,59,39,100.0,732.0,73200.0,2026-03-26
2026032603012230,LBBL,16,45,500.0,524.0,262000.0,2026-03-26
2026032605029681,MMKJL,22,46,115.0,572.0,65780.0,2026-03-26
2026032604034114,HURJA,34,21,10.0,294.0,2940.0,2026-03-26
2026032601062739,NICA,44,25,140.0,402.0,56280.0,2026-03-26
2026032601062738,SABBL,58,38,120.0,1684.0,202080.0,2026-03-26
2026032601062737,SABBL,77,38,30.0,1684.0,50520.0,2026-03-26
2026032601062736,SABBL,47,38,10.0,1684.0,16840.0,2026-03-26
2026032601062735,SABBL,25,38,10.0,1684.0,16840.0,2026-03-26
2026032604034113,NIL,41,43,10.0,667.9,6679.0,2026-03-26
2026032604034112,SPDL,44,44,210.0,450.0,94500.0,2026-03-26
2026032605029680,PHCL,36,99,157.0,345.0,54165.0,2026-03-26
2026032605029679,PHCL,49,99,43.0,345.0,14835.0,2026-03-26
2026032601062734,SAIL,45,42,60.0,1375.5,82530.0,2026-03-26
2026032604034111,GLH,39,21,170.0,308.0,52360.0,2026-03-26
2026032601062733,NICA,51,25,100.0,402.0,40200.0,2026-03-26
2026032605029678,TAMOR,14,42,890.0,467.0,415630.0,2026-03-26
2026032604034110,UNHPL,46,6,600.0,550.2,330120.0,2026-03-26
2026032604034109,UNHPL,45,6,50.0,551.0,27550.0,2026-03-26
2026032604034108,UNHPL,62,6,350.0,551.0,192850.0,2026-03-26
2026032604034107,AVYAN,39,95,90.0,1259.0,113310.0,2026-03-26
2026032604034055,AHPC,35,40,111.0,314.0,34854.0,2026-03-26
2026032604033934,SJCL,14,19,90.0,350.2,31518.0,2026-03-26
2026032604033933,SJCL,45,19,50.0,350.3,17515.0,2026-03-26
2026032601062605,NABIL,36,35,171.0,542.0,92682.0,2026-03-26
2026032601062604,NABIL,36,25,200.0,542.0,108400.0,2026-03-26
2026032601062603,NABIL,36,25,1000.0,542.0,542000.0,2026-03-26
2026032601062602,NABIL,36,38,100.0,542.0,54200.0,2026-03-26
2026032601062601,NABIL,36,51,50.0,542.0,27100.0,2026-03-26
2026032604033932,NGPL,26,44,1000.0,485.7,485700.0,2026-03-26
2026032601062600,NABIL,36,45,20.0,542.0,10840.0,2026-03-26
2026032601062599,NABIL,36,13,100.0,542.0,54200.0,2026-03-26
2026032601062598,NABIL,36,42,50.0,542.0,27100.0,2026-03-26
2026032601062597,NABIL,36,22,27.0,542.0,14634.0,2026-03-26
2026032601062596,NABIL,36,51,34.0,542.0,18428.0,2026-03-26
2026032601062595,NABIL,36,57,175.0,542.0,94850.0,2026-03-26
2026032601062594,NABIL,36,44,80.0,542.0,43360.0,2026-03-26
2026032601062593,NABIL,36,51,100.0,542.0,54200.0,2026-03-26
2026032601062592,NABIL,36,38,195.0,542.0,105690.0,2026-03-26
2026032601062591,NABIL,36,58,482.0,542.0,261244.0,2026-03-26
2026032601062590,NABIL,36,28,256.0,542.0,138752.0,2026-03-26
2026032601062589,NABIL,36,57,200.0,541.9,108380.0,2026-03-26
2026032601062588,NABIL,36,92,760.0,541.9,411844.0,2026-03-26
2026032601062587,SAIL,65,17,10.0,1376.0,13760.0,2026-03-26
2026032601062586,SAIL,65,51,10.0,1376.0,13760.0,2026-03-26
2026032601062585,SOHL,58,19,10.0,707.1,7071.0,2026-03-26
2026032605029544,NIFRA,18,17,176.0,288.0,50688.0,2026-03-26
2026032601062584,SCB,50,41,125.0,677.0,84625.0,2026-03-26
2026032601062583,SCB,50,8,280.0,677.0,189560.0,2026-03-26
2026032601062582,SCB,50,40,14.0,676.5,9471.0,2026-03-26
2026032601062581,SCB,50,38,13.0,676.0,8788.0,2026-03-26
2026032604033931,CGH,48,45,500.0,877.6,438800.0,2026-03-26
2026032604033535,API,25,51,12.0,364.0,4368.0,2026-03-26
2026032604033534,API,25,95,500.0,364.0,182000.0,2026-03-26
2026032604033533,API,25,44,974.0,364.0,354536.0,2026-03-26
2026032604033532,API,25,1,50.0,364.0,18200.0,2026-03-26
2026032604033340,SSHL,45,35,105.0,244.0,25620.0,2026-03-26
2026032601062244,KBL,66,52,30.0,242.0,7260.0,2026-03-26
2026032605029193,NRM,49,50,150.0,452.0,67800.0,2026-03-26
2026032605029192,NRM,57,50,50.0,452.0,22600.0,2026-03-26
2026032604033339,IGI,29,4,500.0,487.0,243500.0,2026-03-26
2026032604033338,UPPER,43,89,15.0,233.5,3502.5,2026-03-26
2026032604033337,UPPER,43,55,75.0,233.5,17512.5,2026-03-26
2026032601062243,SOHL,44,49,10.0,707.1,7071.0,2026-03-26
2026032601062242,SAGAR,26,34,20.0,2046.1,40922.0,2026-03-26
2026032601062241,SAGAR,46,34,25.0,2047.0,51175.0,2026-03-26
2026032601062240,MBL,48,17,10.0,268.4,2684.0,2026-03-26
2026032601062239,MBL,48,50,10.0,268.3,2683.0,2026-03-26
2026032603012155,NABBC,56,28,30.0,1440.6,43218.0,2026-03-26
2026032601062621,SYPNL,32,47,50.0,2015.5,100775.0,2026-03-26
2026032605029563,MHCL,58,58,100.0,390.0,39000.0,2026-03-26
2026032603012154,GRDBL,7,48,50.0,1170.0,58500.0,2026-03-26
2026032604033948,RIDI,60,16,1000.0,379.0,379000.0,2026-03-26
2026032605029562,TAMOR,26,36,12.0,468.0,5616.0,2026-03-26
2026032605029561,TAMOR,26,56,20.0,468.0,9360.0,2026-03-26
2026032605029560,TAMOR,26,51,50.0,468.0,23400.0,2026-03-26
2026032605029559,TAMOR,26,58,10.0,468.0,4680.0,2026-03-26
2026032605029558,TAMOR,26,28,10.0,468.0,4680.0,2026-03-26
2026032605029557,TAMOR,26,55,40.0,468.0,18720.0,2026-03-26
2026032605029556,TAMOR,26,51,100.0,468.0,46800.0,2026-03-26
2026032605029555,TAMOR,26,58,48.0,468.0,22464.0,2026-03-26
2026032605029554,TAMOR,26,77,200.0,467.9,93580.0,2026-03-26
2026032604033947,IGI,58,4,200.0,486.0,97200.0,2026-03-26
2026032605029553,HATHY,43,4,100.0,955.0,95500.0,2026-03-26
2026032605029552,HATHY,43,19,100.0,954.9,95490.0,2026-03-26
2026032604033946,KKHC,42,14,200.0,292.8,58560.0,2026-03-26
2026032605029551,SAHAS,35,47,100.0,637.0,63700.0,2026-03-26
2026032603012153,JBBL,7,45,307.0,384.1,117918.7,2026-03-26
2026032603012152,JBBL,17,45,100.0,384.2,38420.0,2026-03-26
2026032603012151,JBBL,35,45,93.0,384.2,35730.6,2026-03-26
2026032604033945,UPPER,45,57,10.0,233.6,2336.0,2026-03-26
2026032604033944,SSHL,62,38,645.0,244.0,157380.0,2026-03-26
2026032604033943,SSHL,62,6,20.0,244.0,4880.0,2026-03-26
2026032604033942,SSHL,62,35,154.0,244.0,37576.0,2026-03-26
2026032604033941,RHPL,4,59,420.0,314.0,131880.0,2026-03-26
2026032604033940,RHPL,46,59,10.0,314.0,3140.0,2026-03-26
2026032601062620,SABBL,91,57,10.0,1684.2,16842.0,2026-03-26
2026032604033939,UPPER,38,58,1000.0,233.5,233500.0,2026-03-26
2026032604033531,API,25,45,830.0,364.0,302120.0,2026-03-26
2026032603012051,PMLI,35,50,10.0,513.0,5130.0,2026-03-26
2026032604033530,GLH,55,50,300.0,308.0,92400.0,2026-03-26
2026032603012050,VLBS,45,58,13.0,818.0,10634.0,2026-03-26
2026032604033529,BPCL,58,49,50.0,745.0,37250.0,2026-03-26
2026032603012049,FMDBL,28,3,100.0,888.0,88800.0,2026-03-26
2026032603012048,MPFL,42,11,500.0,707.0,353500.0,2026-03-26
2026032604033528,AKPL,29,36,400.0,303.0,121200.0,2026-03-26
2026032604033527,NHPC,71,39,1255.0,319.0,400345.0,2026-03-26
2026032604033526,NHPC,71,59,245.0,318.2,77959.0,2026-03-26
2026032603012047,DDBL,36,7,55.0,887.0,48785.0,2026-03-26
2026032605029305,TAMOR,49,38,100.0,467.0,46700.0,2026-03-26
2026032601062346,KBL,66,36,551.0,242.0,133342.0,2026-03-26
2026032601062345,SABBL,81,58,10.0,1686.0,16860.0,2026-03-26
2026032603012046,HLI,41,48,200.0,393.0,78600.0,2026-03-26
2026032601062344,CREST,58,58,10.0,1399.0,13990.0,2026-03-26
2026032603012045,SAPDBL,11,72,10.0,928.0,9280.0,2026-03-26
2026032604033525,SHEL,72,58,1000.0,348.0,348000.0,2026-03-26
2026032605029304,SHIVM,1,67,500.0,707.9,353950.0,2026-03-26
2026032605029303,HDL,49,16,50.0,1227.5,61375.0,2026-03-26
2026032605029302,HDL,14,16,50.0,1227.7,61385.0,2026-03-26
2026032603012044,GUFL,57,32,45.0,593.0,26685.0,2026-03-26
2026032601062247,NIMB,29,38,727.0,224.8,163429.6,2026-03-26
2026032601062246,NIMB,29,13,75.0,224.8,16860.0,2026-03-26
2026032604033343,API,44,45,422.0,363.8,153523.6,2026-03-26
2026032605029194,NIFRA,42,17,350.0,289.9,101465.0,2026-03-26
2026032604033342,BARUN,60,16,3500.0,381.0,1333500.0,2026-03-26
2026032601062245,SABBL,40,58,10.0,1685.0,16850.0,2026-03-26
2026032604033341,SPDL,33,71,1.0,442.0,442.0,2026-03-26
2026032601061181,BHCL,32,63,10.0,618.0,6180.0,2026-03-26
2026032604032914,SSHL,42,48,100.0,243.9,24390.0,2026-03-26
2026032601061878,NMIC,56,38,10.0,1346.1,13461.0,2026-03-26
2026032604032913,HDHPC,38,71,490.0,253.9,124411.0,2026-03-26
2026032604032912,HDHPC,38,64,19.0,253.1,4808.9,2026-03-26
2026032604032911,HDHPC,38,34,1491.0,253.0,377223.0,2026-03-26
2026032601061877,SABBL,42,17,10.0,1684.0,16840.0,2026-03-26
2026032605028689,MEL,45,45,10.0,299.0,2990.0,2026-03-26
2026032601061876,HBL,35,1,800.0,227.9,182320.0,2026-03-26
2026032605028688,NIFRA,38,91,4.0,286.9,1147.6,2026-03-26
2026032605028687,TPC,58,49,180.0,410.1,73818.0,2026-03-26
2026032604032910,RADHI,56,56,50.0,893.1,44655.0,2026-03-26
2026032604032909,RADHI,34,56,500.0,893.2,446600.0,2026-03-26
2026032604032908,HDHPC,49,34,500.0,253.0,126500.0,2026-03-26
