transaction,symbol,buyer,seller,quantity,rate,amount,date
2025070101020861,USHEC,89,17,30.0,430.0,12900.0,2025-07-01
2025070104024620,AHPC,55,17,30.0,288.0,8640.0,2025-07-01
2025070101020860,BNT,14,34,10.0,12260.0,122600.0,2025-07-01
2025070101020859,SGHC,32,64,165.0,395.1,65191.5,2025-07-01
2025070105012236,NTC,14,44,50.0,842.0,42100.0,2025-07-01
2025070104024619,NGPL,56,28,10.0,403.9,4039.0,2025-07-01
2025070101020858,HIDCLP,48,88,100.0,211.6,21160.0,2025-07-01
2025070101020857,LSL,94,48,440.0,217.0,95480.0,2025-07-01
2025070101020856,LSL,62,48,50.0,217.4,10870.0,2025-07-01
2025070101020855,LSL,32,48,100.0,217.5,21750.0,2025-07-01
2025070101020854,LSL,41,48,797.0,217.5,173347.5,2025-07-01
2025070101020853,LSL,34,48,213.0,217.7,46370.1,2025-07-01
2025070101020852,NABIL,48,42,101.0,492.0,49692.0,2025-07-01
2025070104024618,CGH,7,91,30.0,954.0,28620.0,2025-07-01
2025070103012497,SWMF,41,32,27.0,722.9,19518.3,2025-07-01
2025070103012496,SWMF,41,14,100.0,721.0,72100.0,2025-07-01
2025070103012495,SWMF,41,57,33.0,720.0,23760.0,2025-07-01
2025070101020851,MCHL,42,21,85.0,541.3,46010.5,2025-07-01
2025070101020850,SBL,50,4,10.0,330.0,3300.0,2025-07-01
2025070101020849,CZBIL,32,18,2000.0,209.0,418000.0,2025-07-01
2025070105012235,HDL,42,96,32.0,1193.0,38176.0,2025-07-01
2025070105012234,HDL,35,96,100.0,1193.0,119300.0,2025-07-01
2025070105012233,HDL,42,96,162.0,1193.0,193266.0,2025-07-01
2025070105012232,HDL,61,96,85.0,1193.1,101413.5,2025-07-01
2025070104024617,HURJA,77,49,200.0,256.0,51200.0,2025-07-01
2025070104024616,HURJA,57,49,285.0,256.0,72960.0,2025-07-01
2025070104024615,HURJA,19,49,130.0,256.0,33280.0,2025-07-01
2025070101020848,OMPL,91,17,80.0,1370.0,109600.0,2025-07-01
2025070101020847,OMPL,59,17,20.0,1373.0,27460.0,2025-07-01
2025070104024614,UNHPL,39,13,10.0,478.0,4780.0,2025-07-01
2025070104024613,BPCL,63,58,603.0,828.0,499284.0,2025-07-01
2025070103012494,SKBBL,10,63,100.0,806.8,80680.0,2025-07-01
2025070105012231,NIFRA,49,38,50.0,276.8,13840.0,2025-07-01
2025070101020846,DORDI,32,52,100.0,330.0,33000.0,2025-07-01
2025070101020845,DORDI,60,52,481.0,330.0,158730.0,2025-07-01
2025070105012230,HIDCL,52,63,88.0,298.0,26224.0,2025-07-01
2025070105012229,HIDCL,52,22,107.0,298.0,31886.0,2025-07-01
2025070104024612,UNHPL,19,16,563.0,472.0,265736.0,2025-07-01
2025070104024611,UNHPL,39,16,15.0,472.0,7080.0,2025-07-01
2025070104024610,UNHPL,44,16,903.0,472.1,426306.3,2025-07-01
2025070104024609,UNHPL,38,16,200.0,472.2,94440.0,2025-07-01
2025070104024608,UNHPL,62,16,10.0,473.0,4730.0,2025-07-01
2025070104024607,UNHPL,34,16,100.0,475.0,47500.0,2025-07-01
2025070104024606,UNHPL,45,16,209.0,476.0,99484.0,2025-07-01
2025070101020844,NICA,38,58,198.0,344.0,68112.0,2025-07-01
2025070101020843,NICA,74,58,20.0,344.1,6882.0,2025-07-01
2025070101020842,NICA,48,58,100.0,345.0,34500.0,2025-07-01
2025070101020841,NICA,41,58,10.0,345.0,3450.0,2025-07-01
2025070105012228,GCIL,57,55,171.0,498.1,85175.1,2025-07-01
2025070105012227,GCIL,42,55,30.0,499.0,14970.0,2025-07-01
2025070105012226,GCIL,13,55,100.0,499.0,49900.0,2025-07-01
2025070105012225,GCIL,14,55,489.0,500.0,244500.0,2025-07-01
2025070105012224,GCIL,6,55,10.0,500.2,5002.0,2025-07-01
2025070105012223,GCIL,22,55,200.0,500.2,100040.0,2025-07-01
