transaction,symbol,buyer,seller,quantity,rate,amount,date
2025010101014758,MCHL,53,6,10.0,603.0,6030.0,2025-01-01
2025010104007930,SHL,58,50,500.0,470.5,235250.0,2025-01-01
2025010101014757,SHLB,36,22,10.0,2666.3,26663.0,2025-01-01
2025010101014756,SIKLES,37,32,10.0,812.0,8120.0,2025-01-01
2025010103012776,ICFC,46,38,25.0,648.0,16200.0,2025-01-01
2025010104007929,RHPL,38,48,10.0,433.9,4339.0,2025-01-01
2025010103012775,NABBC,38,56,10.0,1012.0,10120.0,2025-01-01
2025010104007928,DHPL,49,58,20.0,292.4,5848.0,2025-01-01
2025010103012774,NLIC,45,16,10.0,759.2,7592.0,2025-01-01
2025010101014755,HHL,22,49,10.0,495.0,4950.0,2025-01-01
2025010104007927,JOSHI,72,21,1000.0,433.9,433900.0,2025-01-01
2025010104007926,HPPL,21,33,10.0,399.0,3990.0,2025-01-01
2025010104007925,HURJA,33,72,560.0,221.6,124096.0,2025-01-01
2025010104007924,HURJA,33,59,50.0,221.6,11080.0,2025-01-01
2025010104007923,HURJA,33,59,50.0,221.5,11075.0,2025-01-01
2025010104007922,HURJA,33,53,340.0,221.0,75140.0,2025-01-01
2025010103012773,SAPDBL,69,98,10.0,859.9,8599.0,2025-01-01
2025010103012772,SAPDBL,32,98,50.0,860.0,43000.0,2025-01-01
2025010103012771,SAPDBL,57,98,50.0,860.0,43000.0,2025-01-01
2025010103012770,SAPDBL,87,98,211.0,860.0,181460.0,2025-01-01
2025010103012769,SAPDBL,88,98,179.0,870.0,155730.0,2025-01-01
2025010103012768,MLBSL,34,46,21.0,2470.0,51870.0,2025-01-01
2025010101014754,USHL,88,91,31.0,788.0,24428.0,2025-01-01
2025010101014753,USHL,88,14,69.0,788.0,54372.0,2025-01-01
2025010103012767,RLFL,57,58,10.0,549.0,5490.0,2025-01-01
2025010103012766,NFS,72,19,50.0,1032.9,51645.0,2025-01-01
2025010105008265,NRN,77,34,130.0,1040.0,135200.0,2025-01-01
2025010103012765,SAPDBL,34,69,10.0,872.0,8720.0,2025-01-01
2025010104007921,SHEL,38,5,225.0,231.3,52042.5,2025-01-01
2025010104007920,SHEL,42,5,265.0,231.3,61294.5,2025-01-01
2025010103012764,GBBL,47,3,100.0,396.0,39600.0,2025-01-01
2025010103012763,JFL,72,34,20.0,776.0,15520.0,2025-01-01
2025010101014752,IHL,45,3,10.0,643.0,6430.0,2025-01-01
2025010103012762,HLBSL,34,7,10.0,948.9,9489.0,2025-01-01
2025010103012761,SINDU,34,16,10.0,737.8,7378.0,2025-01-01
2025010103012760,SINDU,34,16,10.0,737.8,7378.0,2025-01-01
2025010103012759,PROFL,34,11,90.0,603.0,54270.0,2025-01-01
