transaction,symbol,buyer,seller,quantity,rate,amount,date
2025082405021830,HDL,14,58,23.0,1423.9,32749.7,2025-08-24
2025082405021829,SPHL,57,49,37.0,575.0,21275.0,2025-08-24
2025082401012734,NIMB,57,45,20.0,209.2,4184.0,2025-08-24
2025082405021828,RHGCL,45,7,100.0,300.0,30000.0,2025-08-24
2025082405021827,SHIVM,32,21,300.0,615.3,184590.0,2025-08-24
2025082403009883,SINDU,21,45,10.0,750.0,7500.0,2025-08-24
2025082405021826,ILI,18,13,12.0,455.0,5460.0,2025-08-24
2025082401012733,KBL,18,64,100.0,200.7,20070.0,2025-08-24
2025082405021825,BNHC,35,49,10.0,521.5,5215.0,2025-08-24
2025082405021824,NRIC,71,13,10.0,1569.8,15698.0,2025-08-24
2025082403009882,GUFL,32,70,340.0,529.3,179962.0,2025-08-24
2025082405021823,MEL,42,80,45.0,297.0,13365.0,2025-08-24
2025082405021822,MEL,48,80,15.0,298.0,4470.0,2025-08-24
2025082403009881,NMLBBL,50,14,177.0,680.1,120377.7,2025-08-24
2025082403009880,NMLBBL,29,14,50.0,681.0,34050.0,2025-08-24
2025082403009879,NMLBBL,7,14,200.0,681.0,136200.0,2025-08-24
2025082403009878,NMLBBL,65,14,50.0,681.2,34060.0,2025-08-24
2025082403009877,NMLBBL,11,14,50.0,683.0,34150.0,2025-08-24
2025082403009876,GRDBL,32,72,50.0,1145.3,57265.0,2025-08-24
2025082405021821,UHEWA,19,53,500.0,593.4,296700.0,2025-08-24
2025082405021820,HDL,37,29,66.0,1424.0,93984.0,2025-08-24
2025082401012732,PRVU,46,82,87.0,209.9,18261.3,2025-08-24
2025082401012731,PRVU,46,40,163.0,209.5,34148.5,2025-08-24
2025082403009875,NABBC,20,21,10.0,1349.9,13499.0,2025-08-24
2025082404013658,UPPER,59,42,10.0,193.2,1932.0,2025-08-24
2025082404013657,SHPC,60,45,666.0,555.0,369630.0,2025-08-24
2025082404013656,SHPC,60,36,334.0,555.0,185370.0,2025-08-24
2025082403009874,NADEP,42,40,10.0,865.4,8654.0,2025-08-24
2025082404013655,IGI,42,66,18.0,529.9,9538.2,2025-08-24
2025082404013654,IGI,42,42,82.0,529.8,43443.6,2025-08-24
2025082405021819,HATHY,51,58,10.0,1240.0,12400.0,2025-08-24
2025082405021818,NIFRA,38,35,15.0,276.5,4147.5,2025-08-24
2025082405021817,SANVI,38,62,10.0,699.1,6991.0,2025-08-24
2025082405021816,SANVI,32,62,30.0,699.2,20976.0,2025-08-24
2025082405021815,SANVI,16,62,10.0,699.3,6993.0,2025-08-24
2025082405021814,SANVI,49,62,480.0,700.0,336000.0,2025-08-24
2025082405021813,SANVI,101,62,80.0,701.0,56080.0,2025-08-24
2025082405021812,SFEF,32,13,10050.0,9.15,91957.5,2025-08-24
2025082404013653,NHPC,32,45,200.0,208.8,41760.0,2025-08-24
2025082405021811,TSHL,58,21,10.0,814.9,8149.0,2025-08-24
2025082403009873,BFC,41,5,150.0,492.1,73815.0,2025-08-24
2025082404013652,AKJCL,57,72,38.0,204.0,7752.0,2025-08-24
2025082404013651,CHL,29,26,10.0,295.0,2950.0,2025-08-24
2025082401012730,SARBTM,17,43,150.0,898.0,134700.0,2025-08-24
2025082401012729,SARBTM,14,43,150.0,898.0,134700.0,2025-08-24
2025082403009872,MLBSL,56,58,3.0,2160.0,6480.0,2025-08-24
2025082403009871,MPFL,11,34,10.0,595.7,5957.0,2025-08-24
2025082404013650,UMHL,39,48,170.0,574.8,97716.0,2025-08-24
2025082404013649,UMHL,39,57,500.0,574.7,287350.0,2025-08-24
2025082404013648,UMHL,39,51,330.0,574.0,189420.0,2025-08-24
2025082403009870,SLBSL,52,53,10.0,1525.0,15250.0,2025-08-24
2025082405021810,HDL,14,29,27.0,1424.0,38448.0,2025-08-24
2025082405021809,HDL,14,58,37.0,1424.0,52688.0,2025-08-24
2025082405021808,HDL,14,50,36.0,1424.0,51264.0,2025-08-24
2025082405021807,PHCL,21,49,10.0,470.5,4705.0,2025-08-24
2025082403009869,MFIL,44,55,1000.0,668.0,668000.0,2025-08-24
2025082404013647,UNHPL,7,29,100.0,381.0,38100.0,2025-08-24
2025082403009868,LBBL,71,58,266.0,521.2,138639.2,2025-08-24
2025082403009867,LBBL,71,58,1734.0,521.3,903934.2,2025-08-24
2025082401012728,CYCL,48,38,10.0,1815.0,18150.0,2025-08-24
2025082401012727,CYCL,48,32,30.0,1780.9,53427.0,2025-08-24
2025082401012726,CYCL,48,6,10.0,1780.9,17809.0,2025-08-24
2025082405021806,BEDC,1,53,10.0,715.0,7150.0,2025-08-24
2025082405021805,HDL,45,50,64.0,1424.0,91136.0,2025-08-24
2025082405021804,HDL,45,41,98.0,1424.0,139552.0,2025-08-24
2025082405021803,HDL,45,55,10.0,1424.0,14240.0,2025-08-24
2025082405021802,HDL,45,58,23.0,1424.0,32752.0,2025-08-24
2025082405021801,HDL,45,45,25.0,1424.0,35600.0,2025-08-24
2025082405021800,HDL,45,11,80.0,1424.0,113920.0,2025-08-24
2025082404013646,PMHPL,62,56,300.0,391.0,117300.0,2025-08-24
2025082404013645,PMHPL,4,56,25.0,392.0,9800.0,2025-08-24
2025082404013644,PMHPL,4,56,20.0,393.0,7860.0,2025-08-24
2025082405021799,DORDI,52,28,115.0,281.1,32326.5,2025-08-24
2025082403009866,SFCL,49,57,85.0,458.0,38930.0,2025-08-24
2025082404013643,UMHL,49,51,20.0,574.0,11480.0,2025-08-24
2025082405021798,MBJC,42,32,10.0,311.0,3110.0,2025-08-24
2025082405021797,MBJC,42,58,10.0,310.0,3100.0,2025-08-24
2025082405021796,MBJC,42,58,80.0,310.0,24800.0,2025-08-24
2025082401012725,SRLI,38,45,17.0,401.5,6825.5,2025-08-24
2025082404013642,PPCL,55,10,24.0,338.5,8124.0,2025-08-24
2025082404013641,PPCL,55,34,376.0,338.4,127238.4,2025-08-24
2025082401012724,ULBSL,62,38,10.0,3596.9,35969.0,2025-08-24
2025082403009865,NABBC,92,17,380.0,1336.0,507680.0,2025-08-24
2025082405021795,NRIC,58,13,100.0,1569.8,156980.0,2025-08-24
2025082405021794,MKJC,16,25,100.0,559.0,55900.0,2025-08-24
2025082403009864,GBBL,1,58,300.0,425.0,127500.0,2025-08-24
2025082405021793,NRIC,96,1,10.0,1566.0,15660.0,2025-08-24
2025082403009863,NICLBSL,22,25,90.0,621.5,55935.0,2025-08-24
2025082403009862,NICLBSL,39,25,10.0,622.0,6220.0,2025-08-24
2025082403009861,NICLBSL,6,25,100.0,622.0,62200.0,2025-08-24
2025082404013640,BPCL,34,57,10.0,805.6,8056.0,2025-08-24
2025082404013639,UNHPL,29,7,60.0,380.5,22830.0,2025-08-24
