date,close,open,high,low,volume,symbol
2021-02-17,163.5311,166.0862,168.6414,162.2535,12752,KPCL
2021-02-17,6.6406,6.9782,6.9782,6.6406,186513,SFMF
2021-02-17,1866.4297,1859.4567,1896.181,1828.3108,5275,JSLBB
2021-02-17,114.0,112.0,114.0,112.0,6738,DHPL
2021-02-17,2115.4552,2115.4552,2124.6529,2101.6588,11669,CIT
2021-02-17,361.4351,345.3316,371.2762,345.3316,34273,NRN
2021-02-17,117.4714,116.0768,121.1902,116.0768,32223,RIDI
2021-02-17,1537.6741,1544.8564,1551.3858,1524.6153,2105,USLB
2021-02-17,232.0,231.0,235.0,227.0,11987,MHNL
2021-02-17,8.5558,8.3453,8.563,8.3453,251890,SEF
2021-02-17,832.4844,830.2936,832.4844,809.1164,8300,HLBSL
2021-02-17,245.8322,243.8811,248.7587,239.979,14202,PPCL
2021-02-17,169.0394,169.8482,172.2746,167.4218,12893,SHL
2021-02-17,144.8639,143.9142,145.1805,143.9142,70815,API
2021-02-17,233.6406,230.1664,233.6406,230.1664,22151,JFL
2021-02-17,1288.232,1325.9627,1325.9627,1274.4573,2355,SMFBS
2021-02-17,205.9303,202.9023,205.9303,200.4798,48760,SPDL
2021-02-17,198.0,196.0,198.0,194.0,17475,LEC
2021-02-17,173.0,171.0,174.0,171.0,13797,SAPDBL
2021-02-17,199.3696,210.4932,210.4932,198.5139,50360,JBBL
2021-02-17,365.147,350.4759,379.0031,349.6609,138431,SBI
2021-02-17,715.4637,716.4215,727.436,714.9848,17352,SLBBL
2021-02-17,439.0,440.0,446.0,429.0,78023,GUFL
2021-02-17,906.2886,898.8089,913.145,897.5623,14057,NMLBBL
2021-02-17,351.0,357.5,358.0,345.0,2175,NABBC
2021-02-17,111.5152,110.303,111.5152,109.697,5898,JOSHI
2021-02-17,147.403,151.7497,151.7497,145.5014,246262,AHPC
2021-02-17,406.9919,415.2978,418.6202,397.0247,516976,PRVU
2021-02-17,405.5177,406.9844,410.6509,404.0511,14946,HBL
2021-02-17,771.49,772.6787,778.6224,769.7069,53329,NLICL
2021-02-17,1089.3076,1114.4731,1114.4731,1078.5223,973,GLBSL
2021-02-17,249.6962,245.0435,250.4717,242.7171,307769,MBL
2021-02-17,208.0308,199.1406,209.8088,199.1406,6910,UMRH
2021-02-17,119.4286,120.5714,120.5714,118.2857,30423,HDHPC
