date,close,open,high,low,volume,symbol
2018-12-02,156.4592,159.8216,159.8216,153.337,4159,NICL
2018-12-02,291.5536,296.6094,296.6094,291.5536,4594,NABIL
2018-12-02,102.4251,104.4466,104.4466,101.0774,2106,ICFC
2018-12-02,223.3581,228.4344,228.4344,219.2048,3528,NMLBBL
2018-12-02,93.7324,95.4844,95.4844,93.7324,1368,GRDBL
2018-12-02,252.3184,253.0533,253.5433,248.8889,5652,SKBBL
2018-12-02,130.3807,130.3807,132.7952,129.7771,4723,LSL
2018-12-02,85.5844,85.5844,86.6542,84.5146,8085,LBBL
2018-12-02,85.7124,87.6313,87.6313,85.7124,6857,KSBBL
2018-12-02,434.3181,444.0702,444.0702,434.3181,3343,SALICO
2018-12-02,6622.3104,6622.3104,6622.3104,6622.3104,10,BNT
2018-12-02,163.0746,169.0342,169.0342,162.5329,41563,SANIMA
2018-12-02,236.6121,230.7235,236.6121,230.7235,3450,BPCL
2018-12-02,211.9152,215.2789,215.2789,211.9152,32,SMATA
2018-12-02,479.6216,475.8843,483.9818,475.2614,3005,NTC
2018-12-02,101.9173,101.9173,101.9173,101.9173,80,NHDL
2018-12-02,297.0205,303.1718,307.5656,297.0205,1711,SWBBL
2018-12-02,99.3979,98.7033,99.3979,98.3559,312,CHL
2018-12-02,188.3658,194.6447,194.6447,186.6914,1312,SWMF
2018-12-02,61.5797,61.5797,62.6234,61.5797,2633,MFIL
2018-12-02,387.4844,391.9875,392.2245,386.2994,2216,LICN
2018-12-02,144.2516,145.5169,145.5169,142.3535,16048,CZBIL
2018-12-02,164.4644,165.0037,165.0037,162.8468,13512,SBL
2018-12-02,564.0904,575.9244,590.9143,560.9346,5075,NADEP
2018-12-02,170.0,174.0,174.0,165.0,1600,HPPL
2018-12-02,188.5469,193.4655,193.4655,188.5469,1211,TRH
2018-12-02,231.6427,244.1948,244.1948,231.6427,630,MERO
2018-12-02,107.1427,107.1427,107.1427,107.1427,50,SINDU
2018-12-02,258.7408,261.6574,261.6574,257.9075,8225,CHCL
2018-12-02,169.4469,173.1138,174.9473,168.3991,1320,ALICL
2018-12-02,244.4177,246.4569,249.0788,244.4177,2894,CBBL
2018-12-02,207.8447,213.3143,213.3143,207.8447,2122,DDBL
2018-12-02,67.0733,65.1569,67.0733,64.5181,650,KPCL
2018-12-02,90.642,91.829,91.829,90.642,1020,RADHI
2018-12-02,9030.0,9000.0,9100.0,8820.0,392,RBCL
2018-12-02,307.8086,307.8086,307.8086,301.9456,640,SMB
2018-12-02,250.1319,246.8957,251.6255,244.1574,1277,NLG
2018-12-02,99.3575,99.3575,100.1102,99.3575,844,PFL
2018-12-02,260.5076,265.0551,265.0551,259.8579,12782,SBI
2018-12-02,100.74,100.74,100.74,100.74,20,SIFC
2018-12-02,91.3711,91.3711,92.4035,90.8549,8534,GBBL
2018-12-02,123.9508,125.5399,125.5399,123.4211,922,SHINE
2018-12-02,148.4336,150.9601,150.9601,147.802,11923,SHL
2018-12-02,72.2744,72.2744,72.2744,72.2744,795,RLFL
2018-12-02,89.0511,90.0137,90.0137,88.5699,11724,AHPC
2018-12-02,526.5145,526.5145,526.5145,526.5145,30,KMCDB
2018-12-02,116.7874,118.203,118.203,116.7874,2927,JFL
2018-12-02,95.9432,97.7037,97.7037,95.9432,1252,SAPDBL
2018-12-02,290.0914,290.6429,290.6429,286.7824,10495,EBL
2018-12-02,472.6102,473.5019,481.5274,463.693,180,WNLB
2018-12-02,82.1134,82.1134,82.1134,82.1134,1333,CFCL
2018-12-02,179.4355,180.6645,181.2791,179.4355,244841,NBL
2018-12-02,259.29,259.8191,263.5233,258.2317,8693,HBL
2018-12-02,265.8175,271.9205,271.9205,265.1394,7340,PRIN
2018-12-02,297.5781,280.691,297.5781,280.691,2097,VLBS
2018-12-02,173.7826,174.8264,175.3482,171.6952,9756,ADBL
2018-12-02,317.9542,323.0187,324.7069,317.9542,3055,CIT
2018-12-02,268.8431,277.8798,277.8798,268.8431,5210,NLICL
2018-12-02,221.0849,217.3797,221.0849,215.7917,1955,IGI
2018-12-02,136.9938,136.9938,136.9938,134.6113,3429,SHPC
2018-12-02,203.6265,211.7606,211.7606,200.6297,8461,NIL
2018-12-02,73.175,73.175,73.7362,72.6139,33418,NHPC
2018-12-02,96.1614,96.4314,96.4314,95.8914,626,NGPL
2018-12-02,196.0153,196.0153,196.0153,196.0153,1570,SLBBL
2018-12-02,368.8921,368.0117,371.5333,364.49,1955,OHL
2018-12-02,525.9399,525.9399,527.6229,515.4211,195,MSLB
2018-12-02,209.1718,215.9699,215.9699,208.1259,36901,NICA
2018-12-02,88.7711,89.3485,89.926,88.7711,646,SPDL
2018-12-02,91.0,90.0,92.0,90.0,548,KKHC
2018-12-02,91.7126,92.3725,92.3725,91.0528,2073,SADBL
2018-12-02,158.2202,161.703,161.703,155.2349,8069,FMDBL
2018-12-02,154.4538,157.336,157.336,154.4538,15023,MNBBL
2018-12-02,188.0992,194.3145,194.3145,185.1744,8271,SJLIC
2018-12-02,102.6915,103.2921,104.4931,102.6915,4675,MLBL
2018-12-02,289.4639,296.7526,296.7526,288.9433,3722,NIMBPO
2018-12-02,324.7879,330.5783,331.1047,324.7879,17172,NIMB
2018-12-02,221.0272,223.3999,224.0778,221.0272,46,HLBSL
2018-12-02,128.2285,127.606,128.851,126.9836,23701,MBL
2018-12-02,307.8081,313.2409,313.2409,306.7215,4456,SICL
2018-12-02,354.859,362.5621,369.2382,354.859,1448,LLBS
2018-12-02,75.283,76.122,76.122,75.283,211,RIDI
2018-12-02,161.283,161.283,161.283,161.283,1294,EDBL
2018-12-02,100.7515,103.9756,103.9756,100.7515,992,UMHL
2018-12-02,93.8281,91.0684,93.8281,91.0684,6709,JBBL
2018-12-02,374.1129,380.7935,380.7935,374.1129,14201,SCB
2018-12-02,225.699,235.0334,235.0334,225.699,967,NMBMF
2018-12-02,334.9052,337.2637,337.2637,334.9052,34,NMFBS
