date,close,open,high,low,volume,symbol
2022-08-04,8.15,8.24,8.24,8.09,8300,SBCF
2022-08-04,307.0,310.5,320.0,305.0,16843,TPC
2022-08-04,260.0,264.0,265.9,257.0,40413,SSHL
2022-08-04,185.1977,190.9991,190.9991,185.0192,57402,CZBIL
2022-08-04,13382.6953,13718.3734,13718.3734,13382.6953,350,BNT
2022-08-04,311.808,321.6924,321.6924,309.5615,16404,HBL
2022-08-04,251.9006,262.9328,262.9328,251.9006,281367,UPCL
2022-08-04,182.4507,185.0242,185.4679,182.362,30138,LSL
2022-08-04,259.7045,264.6301,265.5959,255.9378,70343,NMB
2022-08-04,330.2128,329.2612,340.6807,329.2612,14417,CORBL
2022-08-04,438.9548,444.7604,453.9643,438.9548,27872,NLICL
2022-08-04,329.0094,336.0596,339.8198,328.3044,15800,UAIL
2022-08-04,207.0,208.85,215.0,205.35,14069,SHEL
2022-08-04,1019.4415,1034.6457,1037.6865,999.676,1999,MLBBL
2022-08-04,6.9406,6.8825,7.1479,6.8825,10350,PSF
2022-08-04,220.3531,230.6722,230.6722,219.9941,187088,AHPC
2022-08-04,178.0171,187.561,187.6418,177.6127,50063,SHL
2022-08-04,228.0,234.6667,234.6667,223.3333,20272,LEC
2022-08-04,356.4865,361.1771,370.5584,351.7959,86884,RLFL
2022-08-04,262.0,279.0,279.0,260.0,95129,UNHPL
2022-08-04,925.0,950.0,959.9,922.2,1159,ACLBSL
2022-08-04,861.1028,888.6826,926.9878,860.3367,13751,KMCDB
2022-08-04,285.0,290.0,293.0,284.0,34178,RHPL
2022-08-04,2065.5298,2069.2977,2074.2393,1989.6143,4314,ULBSL
2022-08-04,7.8722,7.9106,7.9106,7.7762,5658,RMF1
2022-08-04,784.3096,761.5616,802.0134,756.6164,4827,ENL
2022-08-04,309.0,317.0,317.0,309.0,60702,UPPER
2022-08-04,7.8037,7.5118,7.8037,7.5118,10890,KDBY
2022-08-04,690.9537,713.0204,713.0204,688.6062,27193,SICL
2022-08-04,253.9333,255.3333,258.0,250.9333,22666,MPFL
2022-08-04,267.8944,276.9733,276.9733,267.8944,125385,AKPL
2022-08-04,8.2621,8.3891,8.3891,8.2621,16000,SIGS2
2022-08-04,11460.0,11679.0,12400.0,11460.0,1730,RBCLPO
2022-08-04,361.6796,370.5986,375.6877,361.6796,62331,ALICL
2022-08-04,350.8469,361.1659,362.8545,349.5336,59527,GMFIL
2022-08-04,828.4151,847.1413,847.1413,828.4151,51721,NTC
2022-08-04,478.3,461.0,494.0,443.2,20195,NABBC
2022-08-04,9.5583,9.8305,9.8305,9.5053,10300,NMB50
2022-08-04,1914.672,1959.0066,1961.9298,1912.236,33199,HDL
2022-08-04,8.3928,8.488,8.488,8.3149,14930,SEF
2022-08-04,3790.8604,3920.4446,3920.4446,3790.8604,152,BBC
2022-08-04,480.9492,491.8535,494.9469,475.6131,5303,RSDC
2022-08-04,418.0,400.0,418.0,384.2,49456,HPPL
2022-08-04,659.7616,671.6645,675.0653,658.9113,46539,NLIC
2022-08-04,222.7096,220.949,228.7835,217.4279,42789,MBL
2022-08-04,1260.0,1320.0,1320.0,1251.0,820,MLBS
2022-08-04,648.8342,656.9447,669.1103,648.8342,19407,CHDC
2022-08-04,921.9114,943.021,943.021,906.2193,815,MATRI
2022-08-04,313.0,321.8,331.0,309.0,74383,MHNL
2022-08-04,1358.5023,1358.1403,1384.7492,1357.5972,829,SLBSL
2022-08-04,7.5326,7.4881,7.5326,7.4881,7600,NICSF
2022-08-04,7.4723,7.3811,7.522,7.2983,9080,KEF
2022-08-04,648.9,603.4,664.0,580.2,17421,SPC
2022-08-04,275.0,284.0,284.0,268.2,21501,MBJC
2022-08-04,389.0,392.5,400.0,385.0,31383,EDBL
2022-08-04,337.0,335.0,360.9,331.2,27270,GLH
2022-08-04,850.0,874.0,874.0,841.0,17591,GBLBS
2022-08-04,151.2,154.8,155.96,150.8,74049,AKJCL
2022-08-04,263.0,277.0,277.0,262.0,26318,PMHPL
2022-08-04,498.9329,507.3253,524.7556,498.0106,87770,ICFC
2022-08-04,152.0667,149.3333,154.0333,146.1667,153163,GHL
2022-08-04,975.0592,978.8062,983.3944,966.5711,933,ALBSL
2022-08-04,301.5641,308.607,311.3159,300.4806,16227,NICL
2022-08-04,9.1586,9.1133,9.1586,9.068,14350,NBF2
2022-08-04,15702.7446,15702.7446,15702.7446,15702.7446,10,UNL
2022-08-04,358.7546,360.5711,372.4691,342.4063,71196,GVL
2022-08-04,423.9162,405.6364,431.3151,389.9681,33555,BHDC
2022-08-04,206.3053,216.2586,217.1635,205.7624,266926,HIDCL
2022-08-04,353.1399,354.1154,362.8951,351.1888,86866,PPCL
2022-08-04,276.6,289.0,289.0,276.6,23578,SJCL
2022-08-04,781.6273,795.7744,797.1891,779.8589,16426,CBBL
2022-08-04,293.9933,306.1264,311.7262,292.6867,223285,UMHL
2022-08-04,1075.7,1097.6,1100.0,1075.7,384,USLB
2022-08-04,3467.2558,3660.319,3664.259,3464.1038,6661,STC
2022-08-04,7.87,7.86,8.1,7.86,11200,MMF1
2022-08-04,7.4113,7.3953,7.5392,7.3953,27200,LUK
2022-08-04,200.5,204.5,207.5,200.5,34169,CHL
2022-08-04,1969.2758,2003.565,2006.9266,1963.2247,18442,JBLB
2022-08-04,518.3,530.9,530.9,518.2292,27523,FMDBL
2022-08-04,238.2272,243.9908,245.912,237.2666,154304,NIFRA
2022-08-04,281.4339,296.065,296.065,281.4339,61343,SBL
2022-08-04,213.4612,215.4637,217.0657,213.0607,43928,SANIMA
2022-08-04,790.1665,789.2582,803.79,776.5429,3835,NMBMF
2022-08-04,904.7776,924.9586,938.4125,896.5707,18511,SWBBL
2022-08-04,436.0,452.0,459.0,434.0,9689,BNHC
2022-08-04,483.9158,491.8665,505.6085,483.9158,40608,MFIL
2022-08-04,1482.9777,1502.0675,1502.0675,1482.0232,11104,CIT
2022-08-04,546.1921,556.9457,556.9457,545.4184,58361,NICA
2022-08-04,7.9352,7.9352,7.9352,7.7889,6150,CMF2
2022-08-04,1104.5,1146.0,1146.0,1104.5,3300,CGH
2022-08-04,692.1639,697.667,706.2273,687.8837,9184,SKBBL
2022-08-04,900.2838,917.7603,922.642,900.1861,8731,NICLBSL
2022-08-04,485.716,488.769,498.6684,480.2574,44039,SAHAS
2022-08-04,2786.8266,2624.9544,2843.7006,2624.9544,22427,NESDO
2022-08-04,1972.0063,2010.7421,2017.785,1968.4848,16194,FOWAD
2022-08-04,210.3333,213.3333,217.9333,210.0,141872,NHPC
2022-08-04,894.2879,925.1545,925.2386,891.5966,451,GLBSL
2022-08-04,269.2292,277.1453,278.4378,269.2292,99218,SHPC
2022-08-04,341.2839,345.3126,355.1787,340.3796,34840,NHDL
2022-08-04,334.0,336.9,347.9,331.3,38566,NFS
2022-08-04,252.3044,259.95,262.2436,252.3044,72181,SHINE
2022-08-04,332.3561,334.7565,341.3113,332.3561,6010,TRH
2022-08-04,375.0,373.3,387.0,370.0,46511,NYADI
2022-08-04,986.6717,993.6694,993.6694,986.6717,40,SMB
2022-08-04,232.5,227.5,233.6,220.5,49183,DORDI
2022-08-04,315.0,304.0,320.0,284.0,69198,RFPL
2022-08-04,384.6132,382.0548,399.1109,375.2324,38693,SCB
2022-08-04,413.915,420.3172,430.338,412.8944,46269,IGI
2022-08-04,628.8951,646.0709,646.0709,626.7391,4344,SWMF
2022-08-04,199.5869,203.335,203.335,198.6499,75848,KBL
2022-08-04,200.05,205.0,205.5,200.0,13731,BARUN
2022-08-04,1305.0704,1359.7787,1359.7787,1279.302,996,SMFBS
2022-08-04,641.0,661.0,679.0,639.0,115165,GUFL
2022-08-04,309.1978,321.7728,321.7728,306.9787,22427,MDB
2022-08-04,683.6568,740.5541,740.5541,680.1007,52673,UMRH
2022-08-04,316.9453,319.0112,326.7581,316.9453,12535,NLG
2022-08-04,188.1818,186.0606,191.5152,183.2121,125187,JOSHI
2022-08-04,785.3323,802.8957,805.4047,776.9688,5567,MERO
2022-08-04,680.9851,704.379,704.379,680.9851,37284,NABIL
2022-08-04,290.0037,292.3672,298.4946,290.0037,86232,SADBL
2022-08-04,314.0,320.0,324.0,312.7,42839,PROFL
2022-08-04,8.15,8.22,8.22,8.11,3210,SLCF
2022-08-04,185.7143,194.8571,194.8571,185.7143,259727,HDHPC
2022-08-04,231.3,218.1,231.3,218.1,49366,BHL
2022-08-04,1093.1124,1114.9747,1114.9747,1093.1124,734,MSLB
2022-08-04,229.6304,235.7317,235.7317,229.4455,78884,PCBL
2022-08-04,375.473,381.8777,392.2853,373.8719,67806,MNBBL
2022-08-04,463.2393,472.6932,476.4747,463.2393,4435,OHL
2022-08-04,1065.0,1090.0,1090.0,1046.9,1236,WNLB
2022-08-04,320.4799,330.8372,333.8177,320.4054,44245,CHCL
2022-08-04,193.5,192.5,199.5,190.0,12136,HURJA
2022-08-04,206.5068,209.0325,213.4523,203.9812,443481,API
2022-08-04,350.4734,351.246,355.3899,346.2593,69131,EBL
2022-08-04,883.3333,875.0,895.75,862.5,3924,ILBS
2022-08-04,249.2725,256.9033,256.9033,248.5094,56457,SBI
2022-08-04,635.9159,638.2065,654.7936,630.3079,312281,SHIVM
2022-08-04,430.0,450.0,450.0,429.0,32818,BFC
2022-08-04,884.1,885.0,885.0,884.1,20,CBLD88
2022-08-04,293.7651,296.2789,301.6658,293.4957,53717,ADBL
2022-08-04,717.0474,728.7526,741.4114,717.0474,50338,NRIC
2022-08-04,8.43,8.5,8.59,8.34,8400,NBF3
2022-08-04,423.8091,428.7103,441.1074,422.8481,23338,PFL
2022-08-04,1189.3791,1220.5192,1236.9542,1187.6491,4457,LLBS
2022-08-04,1746.561,1737.8717,1790.0078,1737.8717,2192,JSLBB
2022-08-04,1209.1109,1222.3978,1230.3699,1205.5677,2228,GILB
2022-08-04,769.8042,791.3736,791.3736,765.3416,7649,DDBL
2022-08-04,272.9,275.0,283.0,269.0,13127,SAPDBL
2022-08-04,339.0,330.0,357.0,318.0,147643,SFCL
2022-08-04,252.1616,253.072,266.4538,251.2513,8350,GRDBL
2022-08-04,941.9817,941.2261,957.0937,939.2112,915,SMPDA
2022-08-04,275.3333,288.4,288.4,275.3333,44919,SPDL
2022-08-04,503.6851,518.3556,527.1578,503.6851,10935,MKJC
2022-08-04,921.7608,944.4271,944.4271,919.2423,10730,NUBL
2022-08-04,341.5526,353.9405,356.5951,340.6677,64229,KSBBL
2022-08-04,897.9702,911.2858,915.4469,897.9702,782,VLBS
2022-08-04,201.3212,207.8455,207.8455,198.5251,58564,PRVU
2022-08-04,835.19,864.5826,864.5826,835.1082,8294,NMLBBL
2022-08-04,1032.0,1028.1,1034.0,1008.0,2518,GMFBS
2022-08-04,509.2929,516.9055,532.8826,506.5674,17935,NRN
2022-08-04,887.6023,861.9464,909.2072,861.9464,16035,HLBSL
2022-08-04,515.4198,518.731,528.3398,512.1087,22346,NIL
2022-08-04,2693.9421,2723.7544,2740.6931,2693.3323,3441,MLBSL
2022-08-04,258.8945,260.612,263.7315,258.8594,30370,RADHI
2022-08-04,652.2384,676.781,676.781,652.2384,10315,MEN
2022-08-04,14310.0,14277.0,14851.0,14263.0,1110,RBCL
2022-08-04,244.0,248.0,254.0,244.0,42412,KKHC
2022-08-04,8.2997,8.1345,8.2997,8.1345,5550,SFMF
2022-08-04,560.0,580.0,599.7,557.0,76874,GFCL
2022-08-04,654.2582,667.4834,670.673,648.0346,547,RURU
2022-08-04,309.7,318.0,323.0,309.7,19276,SINDU
