date,close,open,high,low,volume,symbol
2024-02-18,407.3412,410.5643,413.6339,406.804,38787,ILI
2024-02-18,7.5458,7.3922,7.5458,7.3922,6100,RMF1
2024-02-18,558.0,569.0,569.0,550.0,10581,NICLBSL
2024-02-18,1579.6873,1614.6942,1614.6942,1579.6873,350,ANLB
2024-02-18,379.3629,376.8595,382.2515,376.8595,10158,LBBL
2024-02-18,649.425,661.0913,664.0079,648.4528,4360,SALICO
2024-02-18,765.2752,791.6981,791.6981,764.9783,3907,TRH
2024-02-18,211.0,221.6,221.6,210.2,145834,NIFRA
2024-02-18,418.3524,431.3298,431.3298,417.6038,22524,SJLIC
2024-02-18,9.49,9.3,9.72,9.3,6580,NMB50
2024-02-18,205.1,205.0,210.0,205.0,38265,UPPER
2024-02-18,1100.0,1111.0,1111.0,1089.0,1212,ULBSL
2024-02-18,280.5,257.8,280.5,257.8,286504,UNHPL
2024-02-18,306.1,312.0,315.8,306.1,40400,SFCL
2024-02-18,607.0,636.0,636.0,606.0,2730,VLBS
2024-02-18,7.9098,7.9098,7.9098,7.9098,5800,NICFC
2024-02-18,636.8183,642.6227,642.6227,635.2429,4369,DDBL
2024-02-18,252.5317,257.5881,257.6835,252.5317,44851,RADHI
2024-02-18,369.1,375.4,375.4,368.0,7337,PFL
2024-02-18,325.0,330.2,336.1,323.9,34281,MBJC
2024-02-18,351.0,363.4,363.5,349.0,28994,MPFL
2024-02-18,982.5364,936.1818,1009.8038,922.548,6423,KBSH
2024-02-18,367.1,360.7,383.0,360.7,60775,IHL
2024-02-18,566.7063,575.2639,576.5,565.8505,8645,BGWT
2024-02-18,833.6708,833.6708,843.3646,826.8851,25983,NTC
2024-02-18,395.991,393.5628,409.0662,388.9865,4934,KPCL
2024-02-18,7.65,7.51,8.0,7.51,6680,NICGF2
2024-02-18,346.6092,345.8232,353.6828,345.7446,38173,CLI
2024-02-18,900.0,933.0,933.0,895.1,1240,SHLB
2024-02-18,1286.5778,1310.8365,1312.5692,1282.2458,41754,HDL
2024-02-18,97.7506,97.6536,99.4008,97.5565,35851,HIDCLP
2024-02-18,180.8,186.0,186.0,180.0,37276,MBL
2024-02-18,13777.0,13860.0,13880.0,13777.0,230,RBCL
2024-02-18,266.1,274.0,275.0,266.0,64790,SPDL
2024-02-18,389.2443,410.3336,412.9101,385.6181,222319,SMJC
2024-02-18,490.0,518.8,529.1,485.0,14924,SPHL
2024-02-18,723.2438,718.4831,737.9067,718.4831,1473,OHL
2024-02-18,212.35,218.25,218.3,212.35,213383,NGPL
2024-02-18,582.7836,596.3213,599.5445,579.367,30689,NICL
2024-02-18,206.45,209.0,211.0,204.5,88718,HURJA
2024-02-18,507.8192,503.9143,509.4927,502.0549,6099,MERO
2024-02-18,356.3,361.1,361.1,355.0,15199,RLFL
2024-02-18,175.5,180.0,181.0,175.5,19485,GHL
