date,close,open,high,low,volume,symbol
2014-11-11,231.1999,231.1999,232.2008,227.5968,1324,SALICO
2014-11-11,435.4174,431.3321,435.4174,430.1649,1293,LICN
2014-11-11,184.2579,180.2386,184.2579,178.7178,1966,ALICL
2014-11-11,112.4419,110.0658,112.7587,109.1154,10759,SBL
2014-11-11,124.758,121.6889,126.5483,121.6889,1483,KBL
2014-11-11,281.3319,276.138,281.3319,275.7052,1212,OHL
2014-11-11,61.5019,62.6154,62.6154,61.5019,869,CFCL
2014-11-11,91.1834,94.3173,95.8843,90.1387,4546,ICFC
2014-11-11,106.2829,107.4052,107.9664,105.1606,30770,NHPC
2014-11-11,509.5498,499.2658,509.5498,489.7163,5520,NLIC
2014-11-11,216.5947,205.153,216.5947,201.6939,1107,SHPC
2014-11-11,132.6828,129.249,132.6828,129.249,4739,AHPC
2014-11-11,352.8824,352.8824,359.8407,352.8824,439,SCB
2014-11-11,120.5719,120.5719,120.5719,120.5719,416,SICL
2014-11-11,149.5866,146.0395,150.8765,146.0395,7119,SJLIC
2014-11-11,321.7851,312.4668,322.7169,307.142,2102,NLICL
2014-11-11,102.1244,98.7439,102.1244,98.539,2321,NICL
2014-11-11,63.7132,65.0743,65.0743,63.7132,970,JBBL
2014-11-11,123.2751,121.8065,124.7437,121.0722,5841,NICA
2014-11-11,163.6731,162.5551,163.6731,158.8288,1333,HBL
2014-11-11,168.7782,168.7782,168.7782,167.5146,384,RIDI
2014-11-11,289.1155,282.0061,289.1155,282.0061,2850,NTC
2014-11-11,91.6228,90.7968,92.5078,90.7378,656,CBBL
2014-11-11,85.9642,85.9642,86.2096,85.9642,216,NIL
2014-11-11,104.8752,109.4736,109.4736,104.4571,66,MLBBL
2014-11-11,222.7997,222.5868,223.8642,214.4962,2438,SBI
2014-11-11,444.2904,438.7368,448.4556,430.4063,13103,CHCL
2014-11-11,110.2915,109.4979,110.2915,105.0004,4523,SKBBL
2014-11-11,286.8384,282.8911,288.1542,282.8911,1250,BPCL
2014-11-11,84.4159,85.3172,85.3172,84.4159,631,GMFIL
2014-11-11,194.4834,196.3874,197.2035,193.3954,2410,NIMB
2014-11-11,165.4158,162.836,165.4158,162.836,125,NMLBBL
2014-11-11,64.2529,67.6264,67.6264,64.2529,590,RLFL
2014-11-11,163.8877,160.8695,163.8877,160.8695,20,GBIME
2014-11-11,82.9555,83.2972,83.9804,82.2723,2101,SADBL
2014-11-11,110.2844,107.8654,110.2844,104.64,4949,CZBIL
2014-11-11,270.0083,270.0083,270.0083,266.94,6449,NABIL
2014-11-11,67.6704,66.8026,67.9416,66.8026,4927,MNBBL
2014-11-11,256.8544,255.3138,262.4568,255.3138,3067,EBL
2014-11-11,129.113,131.3674,131.3674,127.0636,7788,JFL
2014-11-11,179.3329,177.9097,179.3329,175.0631,600,KMCDB
2014-11-11,98.5269,95.7746,100.3618,93.5728,5124,PCBL
2014-11-11,102.1092,100.1926,102.1092,96.9343,2460,ADBL
2014-11-11,227.3398,226.6514,227.3398,226.6514,194,CIT
2014-11-11,11219.676,11112.4816,11219.676,11112.4816,150,UNL
2014-11-11,145.7458,141.0988,145.7458,141.0988,981,SWBBL
2014-11-11,95.6608,95.6608,95.6608,95.6608,20,DDBL
2014-11-11,120.2733,116.9047,121.5832,116.7176,24369,MBL
2014-11-11,91.686,91.686,91.686,91.686,1040,MPFL
2014-11-11,196.5285,192.5556,201.4946,189.0793,21964,NBL
2014-11-11,165.8858,165.8858,165.8858,165.8858,100,SHL
2014-11-11,130.3647,126.9341,130.3647,126.9341,764,NUBL
2014-11-11,95.7602,95.7602,95.7602,95.7602,100,FMDBL
2014-11-11,104.0459,103.2166,104.0459,101.558,6787,SANIMA
2014-11-11,84.8933,85.3598,85.3598,84.8933,64,SPIL
2014-11-11,61.5583,61.4273,61.5583,61.4273,330,GBBL
2014-11-11,104.9128,100.5504,104.9128,100.5504,40,LLBS
2014-11-11,226.8452,226.8452,226.8452,226.8452,90,TRH
2014-11-11,145.7649,144.5988,145.7649,142.8496,1055,NLG
