date,close,open,high,low,volume,symbol
2022-04-11,535.4958,548.5113,557.8081,535.4958,5075,SGIC
2022-04-11,393.0435,409.6121,413.294,393.0435,5803,EDBL
2022-04-11,337.5434,341.269,354.9794,335.308,17671,CHCL
2022-04-11,490.6327,513.6887,523.8334,489.1571,33707,ICFC
2022-04-11,2358.5545,2378.881,2405.3055,2357.9447,1441,MLBSL
2022-04-11,252.3088,255.5127,260.3186,251.5078,52932,SANIMA
2022-04-11,1556.4764,1598.0294,1612.8194,1552.9549,2970,FOWAD
2022-04-11,811.1858,854.6281,871.2151,810.3959,56098,SHIVM
2022-04-11,3453.0716,3546.0571,3546.0571,3427.8552,1231,STC
2022-04-11,765.2832,763.8701,780.8268,751.1526,965,MEN
2022-04-11,242.0756,250.4382,256.16,239.4348,51888,MBL
2022-04-11,184.4066,192.4946,193.3034,184.0831,53171,SHL
2022-04-11,251.1038,261.1277,265.3394,251.0195,59349,GBIME
2022-04-11,374.7965,388.1612,393.1364,372.943,46951,PPCL
2022-04-11,248.8286,257.8622,261.0852,247.4668,59237,AKPL
2022-04-11,458.0953,467.1097,475.3046,450.7199,22631,SRLI
2022-04-11,427.0,435.0,443.7,421.5,11615,NYADI
2022-04-11,541.2264,561.4877,568.9816,541.2264,30470,SAHAS
2022-04-11,245.54,252.5502,255.0038,244.839,13338,RADHI
2022-04-11,8.83,9.01,9.01,8.73,35910,NBF3
2022-04-11,885.0,882.3,885.0,882.3,75,SDBD87
2022-04-11,275.4826,279.2728,289.3491,273.6337,67637,PCBL
2022-04-11,1215.1148,1258.6325,1258.6325,1189.5161,475,WNLB
2022-04-11,466.0967,489.5974,499.3893,458.2631,8129,UAIL
2022-04-11,305.949,317.3801,323.72,305.4688,222008,NIFRA
2022-04-11,409.1064,426.1235,426.1235,409.0576,7938,NICL
2022-04-11,9.7171,9.6641,9.7322,9.6339,27325,NMB50
2022-04-11,1158.6992,1171.8165,1171.8165,1158.6992,198,MSLB
2022-04-11,859.0,879.0,885.0,850.0,5854,GBLBS
2022-04-11,339.4283,354.3592,357.4359,339.3378,16788,BPCL
2022-04-11,927.7403,964.2834,977.7425,927.2708,11689,SICL
2022-04-11,492.6269,507.3206,517.3742,492.6269,2110,RSDC
2022-04-11,799.1957,858.5402,862.9613,788.5681,174028,NLIC
2022-04-11,1058.5946,1089.7298,1089.7298,1058.5946,738,MATRI
2022-04-11,1003.2693,1032.6537,1032.6537,1003.2693,947,SMPDA
2022-04-11,996.2791,1037.4522,1073.9005,995.3148,11551,LICN
2022-04-11,289.3267,303.6064,309.6729,286.5268,34452,UMHL
2022-04-11,299.8436,311.5563,317.453,299.8436,35877,SHPC
2022-04-11,528.0,549.7,560.0,526.0,9883,GFCL
2022-04-11,326.0,331.0,345.95,320.0,6384,TPC
2022-04-11,212.0,222.3333,226.6667,210.0,96647,NHPC
2022-04-11,287.3,300.0,307.0,287.3,5015,PMHPL
2022-04-11,1102.3044,1053.651,1102.3044,1053.651,361,MLBBL
2022-04-11,995.0,1010.0,1022.0,990.0,1254,ACLBSL
2022-04-11,13525.9509,13920.7675,13920.7675,13450.8182,135,BNT
2022-04-11,8.9647,8.8716,8.9816,8.8716,6300,SIGS2
2022-04-11,226.2886,234.2753,235.1627,224.5138,12512,LSL
2022-04-11,421.0,428.0,450.0,416.6,6447,GLH
2022-04-11,1131.331,1176.5843,1189.2552,1123.2759,406,SLBSL
2022-04-11,7.5385,7.5054,7.6876,7.5054,5750,KEF
2022-04-11,550.8175,573.4732,574.1812,545.1536,16507,NLICL
2022-04-11,1085.0,1090.0,1090.0,1064.0,401,GMFBS
2022-04-11,8.2347,8.1548,8.2347,8.0508,26900,LUK
2022-04-11,349.142,347.6626,352.8405,339.5258,10190,MDB
2022-04-11,164.4,168.4,170.56,163.6,38057,AKJCL
2022-04-11,1738.8924,1797.7455,1812.3613,1738.8924,18743,HDL
2022-04-11,1154.779,1153.049,1159.104,1134.0189,1033,LLBS
2022-04-11,356.4865,375.0613,380.8777,356.4865,22366,RLFL
2022-04-11,354.0,355.0,361.6,350.0,15794,SJCL
2022-04-11,504.0011,530.1921,534.4393,504.0011,16039,FMDBL
2022-04-11,329.4981,334.885,342.9653,328.6901,27143,ADBL
2022-04-11,595.6658,617.6547,618.5485,595.6658,4064,PRIN
2022-04-11,8.3068,8.4289,8.4289,8.3068,10800,SFMF
2022-04-11,339.9584,345.983,352.8682,337.4625,53861,SBL
2022-04-11,598.6706,614.4597,614.4597,589.2723,12805,NRN
2022-04-11,567.3422,590.6348,598.9536,564.0146,87619,SJLIC
2022-04-11,2016.5411,2050.4941,2117.8623,2010.2883,7921,JBLB
2022-04-11,7.4215,7.3386,7.5044,7.3386,10020,PSF
2022-04-11,365.0,376.5294,383.2353,364.7647,7614,NFS
2022-04-11,626.125,660.9188,660.9999,626.125,9195,CHDC
2022-04-11,193.7714,201.9429,204.5714,192.0,24502,HDHPC
2022-04-11,301.0,317.2,318.0,301.0,15603,SAPDBL
2022-04-11,7.5593,7.6482,7.6482,7.5148,10700,NICSF
2022-04-11,8.4578,8.1602,8.4674,8.1602,19050,RMF1
2022-04-11,258.1758,262.836,271.504,257.2438,52121,PRVU
2022-04-11,773.2288,819.3567,819.3567,773.2288,120,SMATA
2022-04-11,296.9,317.2,323.0,293.0,29453,SSHL
2022-04-11,262.7,275.4,284.0,262.0,8982,KKHC
2022-04-11,415.256,435.3413,444.8554,415.256,11032,PFL
2022-04-11,273.0993,287.6645,287.6645,270.3683,6689,GRDBL
2022-04-11,560.0,585.0,596.7,560.0,5347,SPC
2022-04-11,883.6864,902.3558,902.3558,873.0181,8762,UMRH
2022-04-11,374.6725,385.08,393.0858,373.9519,28090,MNBBL
2022-04-11,935.1527,943.7849,946.7342,927.9592,2129,SALICO
2022-04-11,599.7568,632.8683,642.9316,598.4583,11900,NIL
2022-04-11,16956.0,17217.6,17500.0,16954.0,913,RBCL
2022-04-11,370.7999,389.9566,397.685,367.5935,16465,NHDL
2022-04-11,907.4895,924.783,940.2296,907.4895,4245,NUBL
2022-04-11,344.3225,359.0371,370.8088,343.5868,5174,KPCL
2022-04-11,239.1513,248.8332,254.0813,238.9703,141821,HIDCL
2022-04-11,226.1435,235.1726,238.7085,226.0804,95859,API
2022-04-11,508.4551,525.1418,539.8654,508.4551,27289,MFIL
2022-04-11,326.0,337.85,342.5,325.5,55234,UPPER
2022-04-11,440.8963,440.8963,455.3573,440.8447,6278,NLG
2022-04-11,353.5674,371.4849,371.4849,352.0664,6540,GMFIL
2022-04-11,230.2699,236.5175,238.9273,229.4666,17472,CZBIL
2022-04-11,284.9119,290.7067,294.5699,283.9461,42413,NMB
2022-04-11,8.6065,8.4085,8.6065,8.4085,1700,CMF2
2022-04-11,252.0,257.5,259.5,252.0,4559,HURJA
2022-04-11,263.3333,278.1333,279.2667,260.8667,26592,LEC
2022-04-11,291.0,308.0,311.9,289.4,7184,SFCL
2022-04-11,804.97,820.5318,836.801,794.3597,10147,CBBL
2022-04-11,652.4158,660.9639,671.7332,652.4158,3175,SLBBL
2022-04-11,9.5486,9.612,9.6392,9.5214,12050,NBF2
2022-04-11,912.5,943.3333,954.1667,912.5,1100,ILBS
2022-04-11,364.7116,378.3216,384.2815,362.9326,50873,MLBL
2022-04-11,193.0685,195.3576,196.3114,191.5424,61715,NGPL
2022-04-11,520.6,548.8,558.0,520.6,20803,GUFL
2022-04-11,290.4559,298.1779,303.4534,289.0032,34115,SHINE
2022-04-11,818.7335,855.5765,859.6702,810.5462,3058,NMLBBL
2022-04-11,1302.1194,1328.6932,1328.6932,1285.2893,2725,GILB
2022-04-11,1320.0,1347.4,1374.3,1320.0,246,USLB
2022-04-11,1209.8974,1221.0937,1221.0937,1209.8974,241,SMB
2022-04-11,336.9722,343.4347,343.4347,333.0024,8592,TRH
2022-04-11,364.5482,378.9383,386.5171,362.6296,39930,JBBL
2022-04-11,162.6667,166.3333,168.6667,160.0,31847,GHL
2022-04-11,768.2201,795.8007,797.1461,768.2201,1246,SWBBL
2022-04-11,314.0,330.4,342.0,314.0,10335,PROFL
2022-04-11,1319.3421,1328.0637,1363.743,1316.1706,272,SMFBS
2022-04-11,561.0,597.7,633.0,560.1,3580,BNHC
2022-04-11,16064.0,16065.0,16065.0,15436.1,70,RBCLPO
2022-04-11,1017.0408,1024.6877,1049.9226,1009.3939,1224,ALBSL
2022-04-11,331.8692,343.7783,350.9238,331.8692,31026,GBBL
2022-04-11,590.2897,591.837,598.7998,572.4959,91546,NICA
2022-04-11,349.1084,366.5172,379.8299,346.3155,6086,SIFC
2022-04-11,269.0,282.5,286.0,265.0,14718,DHPL
2022-04-11,963.6483,1001.335,1015.3943,963.6483,5169,NICLBSL
2022-04-11,709.2845,730.6854,736.1884,701.3357,8288,SKBBL
2022-04-11,198.1818,206.9091,207.2727,195.2727,30525,JOSHI
2022-04-11,257.4167,268.173,275.8036,254.6587,89880,UPCL
2022-04-11,242.5,249.9,255.0,242.0,13003,CHL
2022-04-11,442.5042,458.6818,485.3272,442.5042,1392,CORBL
2022-04-11,744.0622,762.4936,775.1545,732.9516,13655,SPIL
2022-04-11,9.1715,9.1455,9.3445,9.1369,307275,SEF
2022-04-11,472.6932,487.8193,487.8193,468.9116,5293,OHL
2022-04-11,1309.0,1335.0,1383.7,1309.0,4955,CGH
2022-04-11,8.33,8.39,8.7,8.33,45300,SBCF
2022-04-11,8.6,8.6,8.8,8.6,18175,SLCF
2022-04-11,547.8921,567.257,590.1429,547.6965,4160,MKJC
2022-04-11,552.7217,570.4437,581.7635,541.9586,18484,IGI
2022-04-11,345.0,353.0,366.0,343.2,22001,RHPL
2022-04-11,721.8623,730.8087,738.2771,700.1574,2595,RURU
2022-04-11,1472.9304,1541.704,1547.2803,1469.9162,15025,CIT
2022-04-11,428.9041,451.8401,452.6046,422.7878,9968,PMLI
2022-04-11,304.0919,308.8285,315.4598,304.0919,47864,NBL
2022-04-11,777.9254,785.1358,797.1532,777.1242,70615,NABIL
2022-04-11,274.0,276.0,286.6667,262.7333,8381,MPFL
2022-04-11,375.8,386.5,395.0,375.0,7509,MHNL
2022-04-11,790.1665,820.1383,826.496,781.9923,2284,NMBMF
2022-04-11,776.877,823.5977,823.5977,761.5735,3327,HLBSL
2022-04-11,8.4,8.44,8.6,8.38,63213,MMF1
2022-04-11,329.0,343.0,350.0,329.0,22565,MBJC
2022-04-11,436.0,455.0,470.0,436.0,21804,HPPL
2022-04-11,1636.2216,1517.2237,1636.2216,1517.2237,440,NESDO
2022-04-11,445.6757,465.0352,465.0352,445.1511,20464,ALICL
2022-04-11,288.1895,289.9701,295.0573,281.4914,13494,SBI
2022-04-11,1033.6499,1033.734,1033.734,1033.6499,70,GLBSL
2022-04-11,297.0,315.0,317.0,295.0,8781,UNHPL
2022-04-11,961.4626,965.4463,976.7847,961.4626,920,KMCDB
2022-04-11,446.0,467.2,476.5,430.0,18522,JFL
2022-04-11,410.0,419.0,427.0,406.0,14962,BFC
2022-04-11,330.0073,342.2622,347.3392,329.1319,45826,SADBL
2022-04-11,4119.9583,4371.3456,4371.3456,4119.9583,318,BBC
2022-04-11,207.0831,210.8312,215.5164,206.1461,52979,KBL
2022-04-11,1847.879,1887.3286,1889.9354,1847.879,370,JSLBB
2022-04-11,244.0,248.2,250.0,239.0,4793,SHEL
2022-04-11,16755.4425,17016.8625,17016.8625,16755.4425,110,UNL
2022-04-11,359.6742,371.544,371.544,359.6742,19620,EBL
2022-04-11,239.6454,245.9267,253.8679,239.1968,130525,AHPC
2022-04-11,293.3333,304.0,309.3333,293.3333,29179,SPDL
2022-04-11,415.0,428.5,440.0,411.0,11564,NABBC
2022-04-11,814.7718,838.8587,848.8949,813.7682,3786,MERO
2022-04-11,350.0,363.1,371.0,350.0,6674,SINDU
2022-04-11,990.0301,1099.8137,1137.3973,990.0301,30266,ENL
2022-04-11,806.9928,820.0832,835.9999,806.9928,6433,DDBL
2022-04-11,8.87,8.85,9.05,8.65,17830,NIBSF2
2022-04-11,908.6647,927.7397,964.1557,906.1503,25774,NRIC
2022-04-11,384.7812,397.691,402.8896,384.7812,36317,LBBL
2022-04-11,925.7665,940.4137,958.7226,923.7692,655,VLBS
2022-04-11,1275.0,1302.0,1302.0,1275.0,680,MLBS
2022-04-11,1505.8519,1574.0759,1574.0759,1503.1089,6581,NMFBS
2022-04-11,376.5969,383.7604,383.7604,376.5969,13605,SCB
2022-04-11,395.44,411.4558,418.5346,394.7321,27318,KSBBL
2022-04-11,179.25,183.875,186.05,179.25,12699,BARUN
2022-04-11,379.3713,396.714,404.0058,370.5029,18069,CFCL
2022-04-11,945.2314,1027.2703,1047.7801,945.2314,44108,NTC
