open,high,low,close,volume,symbol,date
1259.5377,1267.7325,1257.9121,1265.57,353546000.0,NEPSE_index,2019-07-31
10.0245,10.1451,10.0137,10.11,2573440.0,Mutual%20Fund_index,2019-07-31
1503.69,1554.02,1500.75,1554.01,112584000.0,Microfinance_index,2019-07-31
272.1886,273.4958,271.5403,273.24,350719000.0,Sensitive_index,2019-07-31
629.2496,634.2095,629.2496,630.96,20843600.0,Finance_index,2019-07-31
92.6895,93.2851,92.5623,93.13,353546000.0,Float_index,2019-07-31
86.454,86.8489,86.225,86.79,288414000.0,Sen.%20Float_index,2019-07-31
1183.2449,1188.6007,1176.5274,1183.6,16524100.0,HydroPower_index,2019-07-31
1620.5542,1623.6848,1613.5757,1617.97,111000000.0,Development%20Bank_index,2019-07-31
2084.4143,2090.6008,2071.0773,2079.05,2929340.0,Hotels%20and%20Tourism_index,2019-07-31
1139.0321,1144.3109,1135.9874,1139.97,147599000.0,Banking_index,2019-07-31
717.4166,722.4506,715.3836,721.29,4101120.0,Others_index,2019-07-31
5821.28,5875.45,5808.96,5873.44,9842230.0,Life%20Insurance_index,2019-07-31
5015.44,5097.99,5015.44,5069.98,33266300.0,Non%20Life%20Insurance_index,2019-07-31
253.7735,254.6183,253.6046,254.61,345710.0,Trading_index,2019-07-31
