timestamp,open,high,low,close,volume,symbol,date_unix,date
1783468800.0,1439.55,1441.59,1419.84,1424.87,234885992.0,Banking_index,1783468800.0,2026-07-08
1783468800.0,5677.25,5677.25,5570.31,5606.14,134993413.0,Development%20Bank_index,1783468800.0,2026-07-08
1783468800.0,2440.61,2440.61,2393.82,2410.35,176852613.0,Finance_index,1783468800.0,2026-07-08
1783468800.0,4638.79,4641.44,4573.71,4605.88,125605792.0,Microfinance_index,1783468800.0,2026-07-08
1783468800.0,7324.15,7349.14,7216.42,7257.23,103973793.0,Hotels%20and%20Tourism_index,1783468800.0,2026-07-08
1783468800.0,3685.65,3694.88,3616.64,3629.79,1212854754.0,HydroPower_index,1783468800.0,2026-07-08
1783468800.0,12088.27,12116.66,11945.26,12007.05,74852994.0,Life%20Insurance_index,1783468800.0,2026-07-08
1783468800.0,10818.53,10832.05,10637.49,10704.9,98882458.0,Non%20Life%20Insurance_index,1783468800.0,2026-07-08
1783468800.0,1928.37,1934.69,1903.16,1906.09,60494602.0,Others_index,1783468800.0,2026-07-08
1783468800.0,96.75,96.98,96.14,96.57,156358374.0,Investment_index,1783468800.0,2026-07-08
1783468800.0,2646.69,2649.56,2610.36,2621.59,4826084825.0,NEPSE_index,1783468800.0,2026-07-08
1783468800.0,181.65,181.82,179.15,179.89,0.0,Float_index,1783468800.0,2026-07-08
1783468800.0,3340.45,3349.02,3261.15,3333.17,9143718.0,Trading_index,1783468800.0,2026-07-08
1783468800.0,21.63,21.65,21.44,21.65,0.0,Mutual%20Fund_index,1783468800.0,2026-07-08
1783468800.0,155.73,155.96,153.94,154.58,0.0,Sen.%20Float_index,1783468800.0,2026-07-08
1783468800.0,460.01,460.64,454.96,456.68,0.0,Sensitive_index,1783468800.0,2026-07-08
