open,high,low,close,volume,symbol,date
2041.2867,2091.8369,2004.8781,2020.42,19104100.0,Hotels%20and%20Tourism_index,2020-12-08
2033.9734,2047.352,1982.0788,1995.35,5522160000.0,NEPSE_index,2020-12-08
11.2903,11.3998,11.1939,11.38,15647200.0,Mutual%20Fund_index,2020-12-08
12344.4685,12487.3443,11954.3299,12144.03,681674000.0,Life%20Insurance_index,2020-12-08
1496.011,1496.011,1450.8723,1457.91,1211550000.0,Banking_index,2020-12-08
899.4878,902.8959,878.3924,881.4,284883000.0,Finance_index,2020-12-08
123.5435,123.5435,119.803,120.63,4188270000.0,Sen.%20Float_index,2020-12-08
1736.371,1784.8009,1674.1358,1695.73,900192000.0,Others_index,2020-12-08
2128.0089,2128.0089,2021.4826,2036.29,8555900.0,Trading_index,2020-12-08
137.6777,138.1239,134.2439,135.13,5522160000.0,Float_index,2020-12-08
388.8252,391.5489,377.5833,380.18,5298290000.0,Sensitive_index,2020-12-08
2207.6002,2213.5701,2146.6213,2154.49,945195000.0,Development%20Bank_index,2020-12-08
3105.4246,3160.8143,3065.9314,3088.27,736252000.0,Microfinance_index,2020-12-08
9782.9583,9889.2286,9549.4668,9617.14,1235240000.0,Non%20Life%20Insurance_index,2020-12-08
1795.014,1839.3242,1784.1835,1827.52,938561000.0,HydroPower_index,2020-12-08
