open,high,low,close,volume,symbol,date
628.41,628.41,628.41,628.41,,HydroPower_index,2011-10-19
378.63,378.63,378.63,378.63,,Hotels%20and%20Tourism_index,2011-10-19
486.44,486.44,486.44,486.44,,Others_index,2011-10-19
398.02,398.02,398.02,398.02,,Insurance_index,2011-10-19
273.75,273.75,273.75,273.75,,Finance_index,2011-10-19
278.49,278.49,278.49,278.49,,Development%20Bank_index,2011-10-19
283.61,283.61,283.61,283.61,,Banking_index,2011-10-19
250.71,250.71,250.71,250.71,,Trading_index,2011-10-19
329.66,329.66,329.66,329.66,,NEPSE_index,2011-10-19
,,,,,Sensitive_index,2011-10-19
