open,high,low,close,volume,symbol,date
979.7,979.7,979.7,979.7,,Banking_index,2007-12-27
1035.1,1035.1,1035.1,1035.1,,Insurance_index,2007-12-27
984.5,984.5,984.5,984.5,,NEPSE_index,2007-12-27
1720.8,1720.8,1720.8,1720.8,,Development%20Bank_index,2007-12-27
165.2,165.2,165.2,165.2,,Trading_index,2007-12-27
,,,,,Sensitive_index,2007-12-27
420.6,420.6,420.6,420.6,,Hotels%20and%20Tourism_index,2007-12-27
1064.9,1064.9,1064.9,1064.9,,Finance_index,2007-12-27
818.1,818.1,818.1,818.1,,Others_index,2007-12-27
1569.9,1569.9,1569.9,1569.9,,HydroPower_index,2007-12-27
