open,high,low,close,volume,symbol,date
716.13,716.13,716.13,716.13,,HydroPower_index,2010-11-01
360.84,360.84,360.84,360.84,,Finance_index,2010-11-01
395.36,395.36,395.36,395.36,,Development%20Bank_index,2010-11-01
,,,,,Sensitive_index,2010-11-01
424.9,424.9,424.9,424.9,,NEPSE_index,2010-11-01
540.48,540.48,540.48,540.48,,Others_index,2010-11-01
395.15,395.15,395.15,395.15,,Banking_index,2010-11-01
266.57,266.57,266.57,266.57,,Trading_index,2010-11-01
402.48,402.48,402.48,402.48,,Hotels%20and%20Tourism_index,2010-11-01
458.38,458.38,458.38,458.38,,Insurance_index,2010-11-01
