open,high,low,close,volume,symbol,date
1924.83,1924.83,1924.83,1924.83,,Hotels%20and%20Tourism_index,2014-06-29
943.48,943.48,943.48,943.48,,NEPSE_index,2014-06-29
866.74,866.74,866.74,866.74,,Banking_index,2014-06-29
187.72,187.72,187.72,187.72,,Trading_index,2014-06-29
202.39,202.39,202.39,202.39,,Sensitive_index,2014-06-29
699.04,699.04,699.04,699.04,,Others_index,2014-06-29
3870.5,3870.5,3870.5,3870.5,,Insurance_index,2014-06-29
2714.7,2714.7,2714.7,2714.7,,HydroPower_index,2014-06-29
66.19,66.19,66.19,66.19,,Float_index,2014-06-29
454.27,454.27,454.27,454.27,,Finance_index,2014-06-29
604.32,604.32,604.32,604.32,,Development%20Bank_index,2014-06-29
55.11,55.11,55.11,55.11,,Sen.%20Float_index,2014-06-29
