open,high,low,close,volume,symbol,date
455.03,455.03,455.03,455.03,,Banking_index,2010-06-06
377.36,377.36,377.36,377.36,,Hotels%20and%20Tourism_index,2010-06-06
478.64,478.64,478.64,478.64,,NEPSE_index,2010-06-06
284.22,284.22,284.22,284.22,,Trading_index,2010-06-06
,,,,,Sensitive_index,2010-06-06
726.81,726.81,726.81,726.81,,HydroPower_index,2010-06-06
569.67,569.67,569.67,569.67,,Insurance_index,2010-06-06
553.4,553.4,553.4,553.4,,Others_index,2010-06-06
500.42,500.42,500.42,500.42,,Development%20Bank_index,2010-06-06
427.19,427.19,427.19,427.19,,Finance_index,2010-06-06
