open,high,low,close,volume,symbol,date
339.94,339.94,339.94,339.94,,Development%20Bank_index,2011-03-03
463.66,463.66,463.66,463.66,,Hotels%20and%20Tourism_index,2011-03-03
,,,,,Sensitive_index,2011-03-03
331.14,331.14,331.14,331.14,,Finance_index,2011-03-03
698.12,698.12,698.12,698.12,,HydroPower_index,2011-03-03
541.65,541.65,541.65,541.65,,Others_index,2011-03-03
395.43,395.43,395.43,395.43,,NEPSE_index,2011-03-03
274.54,274.54,274.54,274.54,,Trading_index,2011-03-03
355.68,355.68,355.68,355.68,,Banking_index,2011-03-03
482.62,482.62,482.62,482.62,,Insurance_index,2011-03-03
