open,high,low,close,volume,symbol,date
188.42,188.42,188.42,188.42,,Trading_index,2014-08-27
701.66,701.66,701.66,701.66,,Development%20Bank_index,2014-08-27
206.27,206.27,206.27,206.27,,Sensitive_index,2014-08-27
56.35,56.35,56.35,56.35,,Sen.%20Float_index,2014-08-27
67.9,67.9,67.9,67.9,,Float_index,2014-08-27
515.48,515.48,515.48,515.48,,Finance_index,2014-08-27
867.09,867.09,867.09,867.09,,Banking_index,2014-08-27
3843.96,3843.96,3843.96,3843.96,,Insurance_index,2014-08-27
737.8,737.8,737.8,737.8,,Others_index,2014-08-27
960.43,960.43,960.43,960.43,,NEPSE_index,2014-08-27
1866.59,1866.59,1866.59,1866.59,,Hotels%20and%20Tourism_index,2014-08-27
2606.82,2606.82,2606.82,2606.82,,HydroPower_index,2014-08-27
