timestamp,open,high,low,close,volume,symbol,date_unix,date
1754179200.0,4293.2,4370.61,4213.83,4231.47,31818797.0,Trading_index,1754179200.0,2025-08-03
1754179200.0,2923.87,2923.8894,2856.957,2858.9,13068319890.14,NEPSE_index,1754179200.0,2025-08-03
1754179200.0,200.69,200.6907,196.2369,196.31,12846372470.4,Float_index,1754179200.0,2025-08-03
1754179200.0,20.69,20.71,20.4,20.42,95673223.44,Mutual%20Fund_index,1754179200.0,2025-08-03
1754179200.0,171.37,171.52,167.6337,167.67,6049374277.2,Sen.%20Float_index,1754179200.0,2025-08-03
1754179200.0,13178.47,13198.31,12961.86,12972.18,225101997.9,Non%20Life%20Insurance_index,1754179200.0,2025-08-03
1754179200.0,2772.83,2773.72,2662.03,2670.34,1656233907.8,Others_index,1754179200.0,2025-08-03
1754179200.0,13797.06,13812.46,13498.93,13493.81,484282281.4,Life%20Insurance_index,1754179200.0,2025-08-03
1754179200.0,3792.72,3805.22,3744.68,3748.47,4285956201.5,HydroPower_index,1754179200.0,2025-08-03
1754179200.0,7108.94,7142.03,6988.65,7008.68,315697119.2,Hotels%20and%20Tourism_index,1754179200.0,2025-08-03
1754179200.0,5476.63,5476.88,5304.71,5307.27,1124199233.8,Microfinance_index,1754179200.0,2025-08-03
1754179200.0,2667.77,2708.24,2626.26,2627.64,508111535.5,Finance_index,1754179200.0,2025-08-03
1754179200.0,6312.66,6312.68,6176.34,6185.22,1204969808.2,Development%20Bank_index,1754179200.0,2025-08-03
1754179200.0,1514.43,1514.43,1476.61,1476.66,1089941569.2,Banking_index,1754179200.0,2025-08-03
1754179200.0,117.16,118.14,115.25,115.28,661684883.9,Investment_index,1754179200.0,2025-08-03
1754179200.0,501.4,501.7356,490.6097,490.75,6049374277.2,Sensitive_index,1754179200.0,2025-08-03
