open,high,low,close,volume,symbol,date
285.23,285.23,285.23,285.23,,Banking_index,2011-10-18
329.95,329.95,329.95,329.95,,NEPSE_index,2011-10-18
274.41,274.41,274.41,274.41,,Finance_index,2011-10-18
250.71,250.71,250.71,250.71,,Trading_index,2011-10-18
278.92,278.92,278.92,278.92,,Development%20Bank_index,2011-10-18
597.88,597.88,597.88,597.88,,HydroPower_index,2011-10-18
380.52,380.52,380.52,380.52,,Hotels%20and%20Tourism_index,2011-10-18
486.44,486.44,486.44,486.44,,Others_index,2011-10-18
397.73,397.73,397.73,397.73,,Insurance_index,2011-10-18
,,,,,Sensitive_index,2011-10-18
