open,high,low,close,volume,symbol,date
801.76,801.76,801.76,801.76,,Development%20Bank_index,2015-03-24
1990.7,1990.7,1990.7,1990.7,,Hotels%20and%20Tourism_index,2015-03-24
66.96,66.96,66.96,66.96,,Float_index,2015-03-24
828.15,828.15,828.15,828.15,,Banking_index,2015-03-24
203.12,203.12,203.12,203.12,,Sensitive_index,2015-03-24
953.84,953.84,953.84,953.84,,NEPSE_index,2015-03-24
4024.38,4024.38,4024.38,4024.38,,Insurance_index,2015-03-24
196.93,196.93,196.93,196.93,,Trading_index,2015-03-24
760.11,760.11,760.11,760.11,,Others_index,2015-03-24
2182.63,2182.63,2182.63,2182.63,,HydroPower_index,2015-03-24
538.21,538.21,538.21,538.21,,Finance_index,2015-03-24
55.6,55.6,55.6,55.6,,Sen.%20Float_index,2015-03-24
