timestamp,open,high,low,close,volume,symbol,date_unix,date
1753747200.0,4489.3,4533.5,4390.56,4477.93,16110472.1,Trading_index,1753747200.0,2025-07-29
1753747200.0,2976.0,3028.7936,2976.0032,3002.07,18518605892.13,NEPSE_index,1753747200.0,2025-07-29
1753747200.0,204.96,208.2105,204.9567,206.25,18243440505.1,Float_index,1753747200.0,2025-07-29
1753747200.0,20.56,20.83,20.56,20.77,74645041.13,Mutual%20Fund_index,1753747200.0,2025-07-29
1753747200.0,176.69,178.887,176.6132,177.3,8860780533.7,Sen.%20Float_index,1753747200.0,2025-07-29
1753747200.0,13406.52,13581.06,13406.38,13504.64,380697498.2,Non%20Life%20Insurance_index,1753747200.0,2025-07-29
1753747200.0,2665.95,2775.35,2665.95,2751.57,1376942394.5,Others_index,1753747200.0,2025-07-29
1753747200.0,14137.89,14396.74,14137.89,14223.74,651984969.0,Life%20Insurance_index,1753747200.0,2025-07-29
1753747200.0,3889.86,3945.73,3889.86,3906.4,6527372024.3,HydroPower_index,1753747200.0,2025-07-29
1753747200.0,7276.91,7446.45,7276.91,7317.77,266677494.7,Hotels%20and%20Tourism_index,1753747200.0,2025-07-29
1753747200.0,5602.33,5745.54,5602.33,5688.96,2053646006.4,Microfinance_index,1753747200.0,2025-07-29
1753747200.0,2724.35,2768.68,2701.3,2714.27,437773798.6,Finance_index,1753747200.0,2025-07-29
1753747200.0,6600.37,6660.42,6485.94,6533.55,1483264267.9,Development%20Bank_index,1753747200.0,2025-07-29
1753747200.0,1547.32,1572.06,1543.37,1557.47,2568576832.5,Banking_index,1753747200.0,2025-07-29
1753747200.0,119.96,122.72,119.96,121.45,1148511651.2,Investment_index,1753747200.0,2025-07-29
1753747200.0,515.31,522.8271,515.3106,518.59,8860780533.7,Sensitive_index,1753747200.0,2025-07-29
