open,high,low,close,volume,symbol,date
516.77,516.77,516.77,516.77,,NEPSE_index,2010-01-24
,,,,,Sensitive_index,2010-01-24
487.01,487.01,487.01,487.01,,Banking_index,2010-01-24
802.26,802.26,802.26,802.26,,HydroPower_index,2010-01-24
576.05,576.05,576.05,576.05,,Insurance_index,2010-01-24
260.78,260.78,260.78,260.78,,Trading_index,2010-01-24
575.72,575.72,575.72,575.72,,Others_index,2010-01-24
366.49,366.49,366.49,366.49,,Hotels%20and%20Tourism_index,2010-01-24
519.14,519.14,519.14,519.14,,Finance_index,2010-01-24
580.51,580.51,580.51,580.51,,Development%20Bank_index,2010-01-24
