timestamp,open,high,low,close,volume,symbol,date_unix,date
1762128000.0,1373.62,1383.34,1369.06,1371.13,284710936.8,Banking_index,1762128000.0,2025-11-03
1762128000.0,5549.87,5623.81,5516.56,5550.94,387598230.8,Development%20Bank_index,1762128000.0,2025-11-03
1762128000.0,2359.38,2420.55,2344.61,2356.34,165944347.7,Finance_index,1762128000.0,2025-11-03
1762128000.0,4962.45,4977.96,4911.12,4938.51,415805232.5,Microfinance_index,1762128000.0,2025-11-03
1762128000.0,6351.09,6409.58,6315.41,6358.44,91466791.0,Hotels%20and%20Tourism_index,1762128000.0,2025-11-03
1762128000.0,3414.33,3424.46,3355.28,3374.88,2572530558.2,HydroPower_index,1762128000.0,2025-11-03
1762128000.0,13332.28,13406.3,13104.82,13191.21,378312569.6,Life%20Insurance_index,1762128000.0,2025-11-03
1762128000.0,11036.82,11203.18,10941.62,11035.69,126109791.3,Non%20Life%20Insurance_index,1762128000.0,2025-11-03
1762128000.0,2387.6,2429.9,2370.38,2406.94,439060426.5,Others_index,1762128000.0,2025-11-03
1762128000.0,106.01,107.11,104.92,105.4,619482930.9,Investment_index,1762128000.0,2025-11-03
1762128000.0,2629.67,2650.6104,2610.9639,2622.89,6050711518.77,NEPSE_index,1762128000.0,2025-11-03
1762128000.0,180.38,181.7781,179.0853,179.88,5967393377.6,Float_index,1762128000.0,2025-11-03
1762128000.0,3794.69,3859.16,3783.19,3830.1,4624112.0,Trading_index,1762128000.0,2025-11-03
1762128000.0,20.24,20.32,20.17,20.3,5303106.42,Mutual%20Fund_index,1762128000.0,2025-11-03
1762128000.0,155.26,156.4376,154.4203,154.99,2930945275.5,Sen.%20Float_index,1762128000.0,2025-11-03
1762128000.0,457.22,460.6216,454.644,456.39,2930945275.5,Sensitive_index,1762128000.0,2025-11-03
