open,high,low,close,volume,symbol,date
121.65,122.7113,120.0958,122.71,1616069444.2,Sen.%20Float_index,2024-07-03
4545.27,4556.25,4500.64,4537.65,498032290.1,Microfinance_index,2024-07-03
2619.76,2622.0,2577.22,2599.81,903060709.6,HydroPower_index,2024-07-03
1618.66,1622.63,1600.07,1607.56,246583147.8,Others_index,2024-07-03
10717.22,10717.22,10551.37,10672.46,135538030.5,Non%20Life%20Insurance_index,2024-07-03
370.68,372.8542,366.2312,372.85,1619396201.9,Sensitive_index,2024-07-03
77.09,77.42,76.54,77.22,218380114.4,Investment_index,2024-07-03
10051.36,10059.15,9928.7,10013.25,116065957.5,Life%20Insurance_index,2024-07-03
1122.43,1128.84,1102.03,1128.84,256862355.0,Banking_index,2024-07-03
2945.93,3177.34,2945.93,3097.21,120774413.8,Trading_index,2024-07-03
2465.78,2617.57,2448.11,2611.07,1732156274.9,Finance_index,2024-07-03
19.1,19.14,18.99,19.07,67174341.57,Mutual%20Fund_index,2024-07-03
142.55,142.9713,140.6792,142.97,4967360807.7,Float_index,2024-07-03
2101.84,2104.3819,2076.959,2104.22,5082735677.67,NEPSE_index,2024-07-03
5346.89,5356.15,5295.54,5328.54,54863405.2,Hotels%20and%20Tourism_index,2024-07-03
4132.88,4242.91,4074.55,4242.69,593825541.2,Development%20Bank_index,2024-07-03
