timestamp,open,high,low,close,volume,symbol,date_unix,date
1786060800.0,1464.26,1467.54,1456.41,1460.63,577228389.0,Banking_index,1786060800.0,2026-08-07
1786060800.0,5616.44,5616.44,5577.71,5598.39,155229160.0,Development%20Bank_index,1786060800.0,2026-08-07
1786060800.0,2392.93,2409.54,2392.93,2398.02,88487065.0,Finance_index,1786060800.0,2026-08-07
1786060800.0,4557.63,4572.44,4544.88,4562.77,139272548.0,Microfinance_index,1786060800.0,2026-08-07
1786060800.0,7282.3,7326.76,7265.34,7289.43,132550847.0,Hotels%20and%20Tourism_index,1786060800.0,2026-08-07
1786060800.0,3729.56,3741.86,3702.77,3729.96,1947773379.0,HydroPower_index,1786060800.0,2026-08-07
1786060800.0,11880.16,11880.16,11792.2,11828.29,70689992.0,Life%20Insurance_index,1786060800.0,2026-08-07
1786060800.0,10633.62,10650.21,10571.31,10607.18,45566273.0,Non%20Life%20Insurance_index,1786060800.0,2026-08-07
1786060800.0,1940.74,1940.74,1916.47,1925.19,67507271.0,Others_index,1786060800.0,2026-08-07
1786060800.0,97.26,97.7,96.88,97.09,122665594.0,Investment_index,1786060800.0,2026-08-07
1786060800.0,2652.91,2657.39,2641.96,2650.09,3774361541.0,NEPSE_index,1786060800.0,2026-08-07
1786060800.0,182.18,182.4,181.34,181.79,0.0,Float_index,1786060800.0,2026-08-07
1786060800.0,3381.3,3391.03,3305.31,3387.9,2131026.0,Trading_index,1786060800.0,2026-08-07
1786060800.0,20.97,21.08,20.85,21.08,0.0,Mutual%20Fund_index,1786060800.0,2026-08-07
1786060800.0,157.33,157.54,156.64,156.9,0.0,Sen.%20Float_index,1786060800.0,2026-08-07
1786060800.0,464.66,465.57,462.88,463.56,0.0,Sensitive_index,1786060800.0,2026-08-07
