open,high,low,close,volume,symbol,date
2678.25,2689.46,2642.98,2687.32,11206361.2,Trading_index,2023-07-12
143.21,145.0286,143.1907,144.88,3117242096.9,Float_index,2023-07-12
3906.62,3983.49,3906.62,3937.49,213633262.9,Development%20Bank_index,2023-07-12
72.75,73.76,72.37,73.15,105082574.6,Investment_index,2023-07-12
12094.51,12236.05,12094.51,12133.48,307057490.2,Life%20Insurance_index,2023-07-12
14.51,14.77,14.48,14.77,6651505.74,Mutual%20Fund_index,2023-07-12
3938.7,4012.45,3938.7,4012.45,236689060.9,Microfinance_index,2023-07-12
1539.87,1564.4,1535.88,1555.92,101758930.7,Others_index,2023-07-12
127.5,128.8053,127.4778,128.46,1000913521.7,Sen.%20Float_index,2023-07-12
5850.15,5893.41,5805.9,5799.08,174484377.7,Hotels%20and%20Tourism_index,2023-07-12
388.87,393.4118,388.8698,392.15,1005468969.3,Sensitive_index,2023-07-12
1206.01,1217.01,1205.7,1214.78,300119231.2,Banking_index,2023-07-12
2072.24,2099.7103,2072.2444,2097.55,3186674046.74,NEPSE_index,2023-07-12
2006.6,2036.68,1963.54,1967.4,338538200.4,Finance_index,2023-07-12
2327.41,2431.17,2315.85,2430.13,677553731.5,HydroPower_index,2023-07-12
11186.77,11297.68,11171.02,11293.58,292551413.5,Non%20Life%20Insurance_index,2023-07-12
