open,high,low,close,volume,symbol,date
160.11,160.11,160.11,160.11,,Trading_index,2013-03-20
530.07,530.07,530.07,530.07,,Banking_index,2013-03-20
,,,,,Sensitive_index,2013-03-20
1034.67,1034.67,1034.67,1034.67,,HydroPower_index,2013-03-20
667.73,667.73,667.73,667.73,,Hotels%20and%20Tourism_index,2013-03-20
528.26,528.26,528.26,528.26,,NEPSE_index,2013-03-20
701.4,701.4,701.4,701.4,,Others_index,2013-03-20
253.49,253.49,253.49,253.49,,Finance_index,2013-03-20
253.04,253.04,253.04,253.04,,Development%20Bank_index,2013-03-20
882.0,882.0,882.0,882.0,,Insurance_index,2013-03-20
