open,high,low,close,volume,symbol,date
1041.3459,1043.5311,1036.8507,1038.98,86577900.0,Banking_index,2019-10-21
79.6711,79.8972,79.3564,79.51,146016000.0,Sen.%20Float_index,2019-10-21
248.3535,249.4067,247.5177,247.98,162615000.0,Sensitive_index,2019-10-21
1554.626,1564.0636,1547.1951,1547.92,33029200.0,Development%20Bank_index,2019-10-21
83.9782,84.0923,83.7371,83.88,162312000.0,Float_index,2019-10-21
4226.66,4246.3,4203.48,4235.25,22009900.0,Non%20Life%20Insurance_index,2019-10-21
943.8345,944.1674,932.9437,938.65,14255200.0,HydroPower_index,2019-10-21
4987.31,5051.86,4973.47,5004.19,9734200.0,Life%20Insurance_index,2019-10-21
1133.735,1135.8408,1130.1494,1132.4,162312000.0,NEPSE_index,2019-10-21
1807.8069,1807.8069,1781.3834,1788.36,2732860.0,Hotels%20and%20Tourism_index,2019-10-21
636.8083,645.3975,636.8083,639.57,3003320.0,Others_index,2019-10-21
569.3171,571.2495,567.5326,567.53,21523600.0,Finance_index,2019-10-21
1456.93,1457.72,1454.6,1457.49,11338100.0,Microfinance_index,2019-10-21
9.2155,9.2347,9.2077,9.23,88238.0,Mutual%20Fund_index,2019-10-21
