open,high,low,close,volume,symbol,date
260.76,260.76,260.76,260.76,,Finance_index,2012-02-23
,,,,,Sensitive_index,2012-02-23
511.84,511.84,511.84,511.84,,HydroPower_index,2012-02-23
522.85,522.85,522.85,522.85,,Others_index,2012-02-23
220.37,220.37,220.37,220.37,,Trading_index,2012-02-23
427.27,427.27,427.27,427.27,,Hotels%20and%20Tourism_index,2012-02-23
386.46,386.46,386.46,386.46,,Insurance_index,2012-02-23
312.59,312.59,312.59,312.59,,NEPSE_index,2012-02-23
256.06,256.06,256.06,256.06,,Banking_index,2012-02-23
245.64,245.64,245.64,245.64,,Development%20Bank_index,2012-02-23
