open,high,low,close,volume,symbol,date
1417.7,1426.77,1396.22,1398.84,34301355.4,Others_index,2022-09-08
1623.42,1659.91,1600.98,1643.73,98169525.7,Finance_index,2022-09-08
1314.04,1316.09,1307.89,1310.91,151194976.5,Banking_index,2022-09-08
14.23,14.26,13.98,14.1,7824663.47,Mutual%20Fund_index,2022-09-08
4389.14,4417.14,4351.85,4386.73,99123228.5,Microfinance_index,2022-09-08
9197.55,9223.22,9145.2,9172.74,48792349.7,Life%20Insurance_index,2022-09-08
377.46,379.1702,374.5774,376.84,343034911.9,Sensitive_index,2022-09-08
2208.41,2229.81,2173.93,2214.78,285325237.2,HydroPower_index,2022-09-08
7899.34,7958.92,7877.65,7901.05,151901702.7,Non%20Life%20Insurance_index,2022-09-08
61.39,61.89,60.56,61.41,42294541.1,Investment_index,2022-09-08
3451.97,3511.14,3427.22,3489.09,68646294.3,Development%20Bank_index,2022-09-08
1940.19,1947.9192,1925.227,1937.74,1044105084.47,NEPSE_index,2022-09-08
134.09,134.6547,133.1348,133.99,1033883213.0,Float_index,2022-09-08
123.23,123.8875,122.2273,123.22,340855532.9,Sen.%20Float_index,2022-09-08
1876.5,1876.5,1844.71,1858.91,4159518.0,Trading_index,2022-09-08
2617.92,2637.76,2581.8,2628.9,5833982.6,Hotels%20and%20Tourism_index,2022-09-08
