open,high,low,close,volume,symbol,date
,,,,,Sensitive_index,2010-06-28
410.92,410.92,410.92,410.92,,Finance_index,2010-06-28
548.41,548.41,548.41,548.41,,Insurance_index,2010-06-28
519.33,519.33,519.33,519.33,,Others_index,2010-06-28
476.49,476.49,476.49,476.49,,Development%20Bank_index,2010-06-28
406.46,406.46,406.46,406.46,,Hotels%20and%20Tourism_index,2010-06-28
282.08,282.08,282.08,282.08,,Trading_index,2010-06-28
437.52,437.52,437.52,437.52,,Banking_index,2010-06-28
709.04,709.04,709.04,709.04,,HydroPower_index,2010-06-28
459.52,459.52,459.52,459.52,,NEPSE_index,2010-06-28
