open,high,low,close,volume,symbol,date
2120.8,2120.8,2120.8,2120.8,,HydroPower_index,2015-08-31
937.13,937.13,937.13,937.13,,Development%20Bank_index,2015-08-31
85.41,85.41,85.41,85.41,,Float_index,2015-08-31
72.31,72.31,72.31,72.31,,Sen.%20Float_index,2015-08-31
206.51,206.51,206.51,206.51,,Trading_index,2015-08-31
553.53,553.53,553.53,553.53,,Finance_index,2015-08-31
2028.1,2028.1,2028.1,2028.1,,Hotels%20and%20Tourism_index,2015-08-31
751.89,751.89,751.89,751.89,,Others_index,2015-08-31
257.58,257.58,257.58,257.58,,Sensitive_index,2015-08-31
1128.75,1128.75,1128.75,1128.75,,Banking_index,2015-08-31
5567.95,5567.95,5567.95,5567.95,,Insurance_index,2015-08-31
1200.15,1200.15,1200.15,1200.15,,NEPSE_index,2015-08-31
