open,high,low,close,volume,symbol,date
763.65,763.65,763.65,763.65,,Others_index,2012-10-11
245.8,245.8,245.8,245.8,,Development%20Bank_index,2012-10-11
,,,,,Sensitive_index,2012-10-11
901.05,901.05,901.05,901.05,,HydroPower_index,2012-10-11
564.19,564.19,564.19,564.19,,Hotels%20and%20Tourism_index,2012-10-11
259.14,259.14,259.14,259.14,,Finance_index,2012-10-11
355.41,355.41,355.41,355.41,,Banking_index,2012-10-11
708.51,708.51,708.51,708.51,,Insurance_index,2012-10-11
424.44,424.44,424.44,424.44,,NEPSE_index,2012-10-11
174.12,174.12,174.12,174.12,,Trading_index,2012-10-11
