open,high,low,close,volume,symbol,date
764.94,764.94,764.94,764.94,,Banking_index,2008-11-20
738.99,738.99,738.99,738.99,,Others_index,2008-11-20
982.76,982.76,982.76,982.76,,Finance_index,2008-11-20
,,,,,Sensitive_index,2008-11-20
929.2,929.2,929.2,929.2,,HydroPower_index,2008-11-20
208.72,208.72,208.72,208.72,,Trading_index,2008-11-20
364.3,364.3,364.3,364.3,,Hotels%20and%20Tourism_index,2008-11-20
781.09,781.09,781.09,781.09,,Insurance_index,2008-11-20
770.37,770.37,770.37,770.37,,NEPSE_index,2008-11-20
1104.43,1104.43,1104.43,1104.43,,Development%20Bank_index,2008-11-20
