open,high,low,close,volume,symbol,date
3775.77,3781.49,3743.23,3762.51,84333162.0,Microfinance_index,2023-08-13
71.7,72.49,71.45,72.0,88925930.1,Investment_index,2023-08-13
2242.45,2266.24,2211.26,2254.28,389398009.2,HydroPower_index,2023-08-13
10929.87,11174.54,10881.34,11171.44,776282654.3,Non%20Life%20Insurance_index,2023-08-13
2065.4,2087.9322,2057.7055,2080.86,3017505981.76,NEPSE_index,2023-08-13
393.23,399.8639,393.149,398.07,816835109.8,Sensitive_index,2023-08-13
1523.87,1559.24,1523.87,1542.72,81164695.8,Others_index,2023-08-13
129.81,131.9721,129.5723,131.34,815851554.3,Sen.%20Float_index,2023-08-13
11338.61,11457.24,11263.77,11396.74,258403261.8,Life%20Insurance_index,2023-08-13
142.97,144.4875,142.2345,144.05,2165731850.9,Float_index,2023-08-13
2915.61,2935.26,2889.89,2915.7,27612309.8,Trading_index,2023-08-13
1782.7,1796.96,1762.3,1781.4,89105301.7,Finance_index,2023-08-13
3861.71,3912.05,3848.49,3883.01,153261895.5,Development%20Bank_index,2023-08-13
1272.84,1293.12,1269.44,1285.43,482327694.4,Banking_index,2023-08-13
5738.9,5883.45,5670.03,5830.24,236727350.7,Hotels%20and%20Tourism_index,2023-08-13
14.75,14.81,14.72,14.74,17472138.06,Mutual%20Fund_index,2023-08-13
