open,high,low,close,volume,symbol,date
562.07,562.07,562.07,562.07,,Finance_index,2009-12-21
536.93,536.93,536.93,536.93,,NEPSE_index,2009-12-21
511.31,511.31,511.31,511.31,,Banking_index,2009-12-21
,,,,,Sensitive_index,2009-12-21
366.49,366.49,366.49,366.49,,Hotels%20and%20Tourism_index,2009-12-21
587.46,587.46,587.46,587.46,,Others_index,2009-12-21
586.18,586.18,586.18,586.18,,Development%20Bank_index,2009-12-21
572.62,572.62,572.62,572.62,,Insurance_index,2009-12-21
265.75,265.75,265.75,265.75,,Trading_index,2009-12-21
792.2,792.2,792.2,792.2,,HydroPower_index,2009-12-21
