timestamp,open,high,low,close,volume,symbol,date_unix,date
1783036800.0,1464.53,1464.53,1432.59,1435.73,519414685.9,Banking_index,1783036800.0,2026-07-03
1783036800.0,5670.3,5677.27,5632.77,5649.83,127836858.5,Development%20Bank_index,1783036800.0,2026-07-03
1783036800.0,2418.65,2469.12,2418.65,2462.25,364730000.1,Finance_index,1783036800.0,2026-07-03
1783036800.0,4668.46,4679.92,4648.46,4673.62,174576547.6,Microfinance_index,1783036800.0,2026-07-03
1783036800.0,7435.31,7435.31,7360.48,7370.34,94705824.9,Hotels%20and%20Tourism_index,1783036800.0,2026-07-03
1783036800.0,3692.4,3704.39,3681.25,3692.61,1145858532.1,HydroPower_index,1783036800.0,2026-07-03
1783036800.0,12363.0,12420.37,12083.75,12108.14,88175579.8,Life%20Insurance_index,1783036800.0,2026-07-03
1783036800.0,10839.39,10907.61,10783.42,10836.85,74422434.5,Non%20Life%20Insurance_index,1783036800.0,2026-07-03
1783036800.0,1917.88,1936.74,1917.88,1923.35,79689734.3,Others_index,1783036800.0,2026-07-03
1783036800.0,97.9,98.28,97.25,97.28,292122197.5,Investment_index,1783036800.0,2026-07-03
1783036800.0,2673.15,2673.1493,2646.7829,2653.4,4410941927.55,NEPSE_index,1783036800.0,2026-07-03
1783036800.0,183.54,183.5408,181.4606,181.96,3263305047.9,Float_index,1783036800.0,2026-07-03
1783036800.0,3367.19,3394.6,3320.05,3384.88,13184205.8,Trading_index,1783036800.0,2026-07-03
1783036800.0,21.69,21.69,21.51,21.64,5918357.65,Mutual%20Fund_index,1783036800.0,2026-07-03
1783036800.0,157.15,157.1525,155.4832,155.77,1311406321.8,Sen.%20Float_index,1783036800.0,2026-07-03
1783036800.0,463.71,463.7109,459.0669,459.81,1311406321.8,Sensitive_index,1783036800.0,2026-07-03
