open,high,low,close,volume,symbol,date
657.94,657.94,657.94,657.94,,Others_index,2009-08-26
640.06,640.06,640.06,640.06,,Insurance_index,2009-08-26
281.78,281.78,281.78,281.78,,Trading_index,2009-08-26
867.67,867.67,867.67,867.67,,HydroPower_index,2009-08-26
711.26,711.26,711.26,711.26,,Banking_index,2009-08-26
363.95,363.95,363.95,363.95,,Hotels%20and%20Tourism_index,2009-08-26
664.11,664.11,664.11,664.11,,Finance_index,2009-08-26
703.3,703.3,703.3,703.3,,Development%20Bank_index,2009-08-26
682.31,682.31,682.31,682.31,,NEPSE_index,2009-08-26
,,,,,Sensitive_index,2009-08-26
