open,high,low,close,volume,symbol,date
905.24,905.24,905.24,905.24,,Hotels%20and%20Tourism_index,2013-11-26
342.52,342.52,342.52,342.52,,Development%20Bank_index,2013-11-26
1569.52,1569.52,1569.52,1569.52,,HydroPower_index,2013-11-26
151.94,151.94,151.94,151.94,,Sensitive_index,2013-11-26
296.15,296.15,296.15,296.15,,Finance_index,2013-11-26
169.68,169.68,169.68,169.68,,Trading_index,2013-11-26
649.12,649.12,649.12,649.12,,NEPSE_index,2013-11-26
751.9,751.9,751.9,751.9,,Others_index,2013-11-26
1785.94,1785.94,1785.94,1785.94,,Insurance_index,2013-11-26
624.6,624.6,624.6,624.6,,Banking_index,2013-11-26
