open,high,low,close,volume,symbol,date
458.95,458.95,458.95,458.95,,Banking_index,2012-11-27
,,,,,Sensitive_index,2012-11-27
1031.6,1031.6,1031.6,1031.6,,HydroPower_index,2012-11-27
265.64,265.64,265.64,265.64,,Finance_index,2012-11-27
732.95,732.95,732.95,732.95,,Insurance_index,2012-11-27
780.1,780.1,780.1,780.1,,Others_index,2012-11-27
493.18,493.18,493.18,493.18,,NEPSE_index,2012-11-27
176.32,176.32,176.32,176.32,,Trading_index,2012-11-27
256.58,256.58,256.58,256.58,,Development%20Bank_index,2012-11-27
654.15,654.15,654.15,654.15,,Hotels%20and%20Tourism_index,2012-11-27
